ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_181 f2_242 PO 52.99 0 NA NA NA 3 3 6733
f0_61 f1h_179 PO 51.43 0 NA NA NA 3 3 6725
f0_105 f1h_380 PO 51.1 0 NA NA NA 3 3 6845
f0_119 f1h_19 PO 51.09 0 NA NA NA 3 3 6734
f1w_469 f2_924 PO 50.89 0 NA NA NA 3 3 6813
f1h_118 f2_793 PO 50.76 0 NA NA NA 3 3 6733
f1w_47 f2_150 PO 50.46 0 NA NA NA 3 3 6720
f0_94 f1h_462 PO 50.38 0 NA NA NA 3 3 6727
f0_25 f1h_264 PO 50.21 0 NA NA NA 3 3 6690
f1h_216 f2_781 PO 50.17 0 NA NA NA 3 3 6781
f0_983 f1w_193 PO 50.1 0 NA NA NA 3 3 6693
f0_174 f1h_469 PO 50.06 0 NA NA NA 3 3 6735
f1h_336 f2_581 PO 49.96 0 NA NA NA 3 3 6769
f0_597 f1w_201 PO 49.74 0 NA NA NA 3 3 6789
f1h_1 f2_776 PO 49.58 0 NA NA NA 3 3 6777
f1h_262 f2_423 PO 49.56 0 NA NA NA 3 3 6764
f1w_500 f2_561 PO 49.56 0 NA NA NA 3 3 6686
f0_94 f1h_484 PO 49.51 0 NA NA NA 3 3 6733
f0_6 f1h_315 PO 49.48 0 NA NA NA 3 3 6744
f1h_337 f2_157 PO 49.44 0 NA NA NA 3 3 6704
f0_73 f1h_118 PO 49.39 0 NA NA NA 3 3 6698
f0_39 f1h_41 PO 49.28 0 NA NA NA 3 3 6805
f1w_452 f2_690 PO 49.25 0 NA NA NA 3 3 6701
f0_416 f1w_168 PO 49.21 0 NA NA NA 3 3 6748
f0_171 f1h_82 PO 49.16 0 NA NA NA 3 3 6804
f0_1 f1h_223 PO 49.03 0 NA NA NA 3 3 6784
f0_132 f1h_382 PO 49.03 0 NA NA NA 3 3 6719
f0_135 f1h_109 PO 48.95 0 NA NA NA 3 3 6748
f0_135 f1h_214 PO 48.93 0 NA NA NA 3 3 6768
f0_188 f1h_27 PO 48.89 0 NA NA NA 3 3 6740
f0_326 f1w_278 PO 48.76 0 NA NA NA 3 3 6718
f0_610 f1w_219 PO 48.7 0 NA NA NA 3 3 6736
f1h_447 f2_25 PO 48.69 0 NA NA NA 3 3 6769
f1w_430 f2_304 PO 48.62 0 NA NA NA 3 3 6770
f1h_362 f2_712 PO 48.59 0 NA NA NA 3 3 6743
f1h_450 f2_431 PO 48.58 0 NA NA NA 3 3 6756
f1w_219 f2_637 PO 48.56 0 NA NA NA 3 3 6750
f0_800 f1w_96 PO 48.54 0 NA NA NA 3 3 6790
f1w_74 f2_244 PO 48.53 0 NA NA NA 3 3 6793
f0_563 f1w_479 PO 48.52 0 NA NA NA 3 3 6750
f0_463 f1w_82 PO 48.51 0 NA NA NA 3 3 6764
f1h_385 f2_835 PO 48.47 0 NA NA NA 3 3 6789
f1h_481 f2_788 PO 48.43 0 NA NA NA 3 3 6751
f1h_477 f2_256 PO 48.41 0 NA NA NA 3 3 6763
f0_861 f1w_166 PO 48.35 0 NA NA NA 3 3 6794
f0_610 f1w_382 PO 48.34 0 NA NA NA 3 3 6746
f1w_142 f2_500 PO 48.32 0 NA NA NA 3 3 6786
f0_753 f1w_226 PO 48.31 0 NA NA NA 3 3 6722
f1h_181 f2_349 PO 48.29 0 NA NA NA 3 3 6781
f1h_338 f2_451 PO 48.28 0 NA NA NA 3 3 6752
f1h_246 f2_464 PO 48.26 0 NA NA NA 3 3 6738
f0_79 f1h_67 PO 48.25 0 NA NA NA 3 3 6693
f1h_337 f2_814 PO 48.23 0 NA NA NA 3 3 6773
f1h_356 f2_502 PO 48.22 0 NA NA NA 3 3 6741
f1w_204 f2_500 PO 48.21 0 NA NA NA 3 3 6751
f0_159 f1h_87 PO 48.16 0 NA NA NA 3 3 6792
f1h_456 f2_288 PO 48.13 0 NA NA NA 3 3 6733
