id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_2 f0_94 f0_185 1.99 -1.99 15.62 0 0 0 804 804
f1h_4 f0_138 f0_190 0.58 -0.58 18.25 0 0 0 805 804
f1h_5 f0_87 f0_196 2.53 -2.53 15.39 0 0 0 809 805
f1h_6 f0_7 f0_188 -4.37 4.37 17.44 0 0 0 809 806
f1h_10 f0_142 f0_182 1.11 -1.11 17 0 0 0 807 808
f1h_12 f0_50 f0_152 2.39 -2.39 16.58 0 0 0 804 812
f1h_13 f0_76 f0_81 0.27 -0.27 17.77 0 0 0 808 807
f1h_14 f0_99 f0_160 -0.84 0.84 17.9 0 0 0 810 806
f1h_15 f0_87 f0_155 2.1 -2.1 16.38 0 0 0 803 801
f1h_16 f0_19 f0_86 -2.28 2.28 15.54 0 0 0 812 810
f1h_23 f0_112 f0_161 -0.81 0.81 17.19 0 0 0 807 801
f1h_26 f0_77 f0_184 -1.87 1.87 15.94 0 0 0 807 813
f1h_30 f0_65 f0_80 -1.51 1.51 16.43 0 0 0 803 803
f1h_33 f0_146 f0_158 0.92 -0.92 16.78 0 0 0 802 812
f1h_35 f0_24 f0_115 -1.87 1.87 15.1 0 0 0 805 808
f1h_38 f0_160 f0_168 0.52 -0.52 18.33 0 0 0 811 813
f1h_39 f0_33 f0_118 -0.46 0.46 16.71 0 0 0 807 803
f1h_40 f0_61 f0_139 0.25 -0.25 17.41 0 0 0 803 807
f1h_42 f0_11 f0_111 0.41 -0.41 17.6 0 0 0 802 808
f1h_45 f0_9 f0_166 4.51 -4.51 16.68 0 0 0 808 810
f1h_47 f0_30 f0_80 -0.59 0.59 17.11 0 0 0 803 803
f1h_48 f0_154 f0_171 -3.16 3.16 15.18 0 0 0 808 808
f1h_49 f0_152 f0_176 4.05 -4.05 16.47 0 0 0 813 808
f1h_50 f0_120 f0_156 2.43 -2.43 14.91 0 0 0 810 808
f1h_51 f0_79 f0_147 -4.85 4.85 14.71 0 0 0 813 809
f1h_52 f0_44 f0_170 1.07 -1.07 17.05 0 0 0 807 811
f1h_53 f0_98 f0_143 2.28 -2.28 16.2 0 0 0 807 801
f1h_55 f0_138 f0_179 0.77 -0.77 16.44 0 0 0 807 807
f1h_56 f0_143 f0_183 1.46 -1.46 18.87 0 0 0 806 807
