ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_976 f1w_284 PO 29.28 0 NA NA NA 3 3 3758
f0_158 f1h_476 PO 29.12 0 NA NA NA 3 3 3781
f0_61 f1h_189 PO 29.06 0 NA NA NA 3 3 3784
f1w_438 f2_60 PO 28.63 0 NA NA NA 3 3 3764
f0_845 f1w_110 PO 28.6 0 NA NA NA 3 3 3741
f1h_141 f2_967 PO 28.57 0 NA NA NA 3 3 3796
f1w_371 f2_759 PO 28.52 0 NA NA NA 3 3 3788
f0_838 f1w_371 PO 28.5 0 NA NA NA 3 3 3767
f1h_162 f2_620 PO 28.5 0 NA NA NA 3 3 3774
f1w_61 f2_134 PO 28.35 0 NA NA NA 3 3 3768
f1h_364 f2_339 PO 28.25 0 NA NA NA 3 3 3774
f1w_298 f2_593 PO 28.23 0 NA NA NA 3 3 3759
f1w_27 f2_853 PO 28.16 0 NA NA NA 3 3 3767
f0_42 f1h_475 PO 28.14 0 NA NA NA 3 3 3763
f0_904 f1w_164 PO 28.12 0 NA NA NA 3 3 3749
f0_444 f1w_379 PO 28.11 0 NA NA NA 3 3 3803
f1w_373 f2_556 PO 28.07 0 NA NA NA 3 3 3770
f0_869 f1w_403 PO 27.94 0 NA NA NA 3 3 3754
f1w_183 f2_464 PO 27.94 0 NA NA NA 3 3 3797
f1w_408 f2_466 PO 27.91 0 NA NA NA 3 3 3773
f1w_492 f2_38 PO 27.85 0 NA NA NA 3 3 3772
f0_676 f1w_31 PO 27.82 0 NA NA NA 3 3 3801
f0_119 f1h_374 PO 27.77 0 NA NA NA 3 3 3775
f1h_489 f2_428 PO 27.74 0 NA NA NA 3 3 3805
f1h_102 f2_596 PO 27.7 0 NA NA NA 3 3 3793
f1h_19 f2_90 PO 27.69 0 NA NA NA 3 3 3784
f0_915 f1w_257 PO 27.68 0 NA NA NA 3 3 3763
f0_28 f1h_413 PO 27.67 0 NA NA NA 3 3 3754
f1h_170 f2_591 PO 27.65 0 NA NA NA 3 3 3750
f1h_157 f2_31 PO 27.61 0 NA NA NA 3 3 3809
f0_41 f1h_377 PO 27.59 0 NA NA NA 3 3 3800
f1w_72 f2_310 PO 27.59 0 NA NA NA 3 3 3774
f0_191 f1h_226 PO 27.54 0 NA NA NA 3 3 3774
f1h_423 f2_955 PO 27.52 0 NA NA NA 3 3 3777
f0_506 f1w_223 PO 27.51 0 NA NA NA 3 3 3776
f0_326 f1w_442 PO 27.51 0 NA NA NA 3 3 3747
f1w_230 f2_762 PO 27.51 0 NA NA NA 3 3 3795
f1h_416 f2_313 PO 27.5 0 NA NA NA 3 3 3778
f0_39 f1h_157 PO 27.49 0 NA NA NA 3 3 3805
f0_171 f1h_256 PO 27.49 0 NA NA NA 3 3 3748
f1h_24 f2_902 PO 27.48 0 NA NA NA 3 3 3774
f0_486 f1w_208 PO 27.47 0 NA NA NA 3 3 3762
f1h_416 f2_470 PO 27.47 0 NA NA NA 3 3 3798
f1h_63 f2_95 PO 27.46 0 NA NA NA 3 3 3805
f1w_129 f2_567 PO 27.44 0 NA NA NA 3 3 3814
f0_572 f1w_476 PO 27.43 0 NA NA NA 3 3 3791
f1w_82 f2_192 PO 27.43 0 NA NA NA 3 3 3762
f0_13 f1h_2 PO 27.42 0 NA NA NA 3 3 3778
f0_910 f1w_370 PO 27.41 0 NA NA NA 3 3 3768
f1w_353 f2_55 PO 27.41 0 NA NA NA 3 3 3764
f1w_18 f2_425 PO 27.4 0 NA NA NA 3 3 3767
f0_79 f1h_392 PO 27.39 0 NA NA NA 3 3 3779
f1w_27 f2_394 PO 27.38 0 NA NA NA 3 3 3781
f1h_399 f2_799 PO 27.38 0 NA NA NA 3 3 3783
f1h_18 f2_914 PO 27.36 0 NA NA NA 3 3 3793
f0_50 f1h_355 PO 27.33 0 NA NA NA 3 3 3769
f0_46 f1h_82 PO 27.33 0 NA NA NA 3 3 3781
f1w_488 f2_985 PO 27.33 0 NA NA NA 3 3 3783
f1w_379 f2_201 PO 27.32 0 NA NA NA 3 3 3791
f1h_365 f2_954 PO 27.31 0 NA NA NA 3 3 3794
f0_80 f1h_341 PO 27.29 0 NA NA NA 3 3 3743
f0_195 f1h_352 PO 27.29 0 NA NA NA 3 3 3796
f1h_342 f2_147 PO 27.29 0 NA NA NA 3 3 3773
f1h_231 f2_510 PO 27.28 0 NA NA NA 3 3 3815
f0_999 f1w_121 PO 27.27 0 NA NA NA 3 3 3770
f0_750 f1w_440 PO 27.26 0 NA NA NA 3 3 3784
f0_114 f1h_324 PO 27.25 0 NA NA NA 3 3 3793
f1h_410 f2_678 PO 27.25 0 NA NA NA 3 3 3766
f0_190 f1h_169 PO 27.22 0 NA NA NA 3 3 3768
f0_1 f1h_138 PO 27.2 0 NA NA NA 3 3 3781
f0_240 f1w_441 PO 27.2 0 NA NA NA 3 3 3767
f0_146 f1h_336 PO 27.18 0 NA NA NA 3 3 3775
f1w_272 f2_128 PO 27.17 0 NA NA NA 3 3 3791
f1h_412 f2_462 PO 27.17 0 NA NA NA 3 3 3803
f0_919 f1w_38 PO 27.14 0 NA NA NA 3 3 3746
f1h_377 f2_355 PO 27.13 0 NA NA NA 3 3 3804
f1h_330 f2_43 PO 27.13 0 NA NA NA 3 3 3811
f1w_74 f2_208 PO 27.12 0 NA NA NA 3 3 3792
f0_111 f1h_74 PO 27.11 0 NA NA NA 3 3 3760
f0_94 f1h_190 PO 27.1 0 NA NA NA 3 3 3788
f0_999 f1w_135 PO 27.1 0 NA NA NA 3 3 3765
f1h_256 f2_595 PO 27.1 0 NA NA NA 3 3 3764
f1h_256 f2_475 PO 27.09 0 NA NA NA 3 3 3753
f0_596 f1w_399 PO 27.07 0 NA NA NA 3 3 3745
f1w_413 f2_352 PO 27.07 0 NA NA NA 3 3 3804
f1h_25 f2_646 PO 27.06 0 NA NA NA 3 3 3784
f1w_57 f2_432 PO 27.05 0 NA NA NA 3 3 3769
f1h_157 f2_640 PO 27.05 0 NA NA NA 3 3 3765
f1h_3 f2_121 PO 27.04 0 NA NA NA 3 3 3785
f0_976 f1w_323 PO 27.03 0 NA NA NA 3 3 3730
f1h_324 f2_482 PO 27.01 0 NA NA NA 3 3 3759
f0_981 f1w_370 PO 26.97 0 NA NA NA 3 3 3793
f0_793 f1w_209 PO 26.96 0 NA NA NA 3 3 3801
f1w_403 f2_636 PO 26.95 0 NA NA NA 3 3 3749
f0_89 f1h_482 PO 26.94 0 NA NA NA 3 3 3756
f0_925 f1w_198 PO 26.94 0 NA NA NA 3 3 3755
f1w_41 f2_764 PO 26.94 0 NA NA NA 3 3 3769
f1h_290 f2_817 PO 26.9 0 NA NA NA 3 3 3775
f0_28 f1h_24 PO 26.89 0 NA NA NA 3 3 3781
f0_75 f1h_191 PO 26.88 0 NA NA NA 3 3 3770
f1h_172 f2_207 PO 26.88 0 NA NA NA 3 3 3751
f1h_187 f2_786 PO 26.87 0 NA NA NA 3 3 3783
f0_992 f1w_84 PO 26.86 0 NA NA NA 3 3 3757
f1w_462 f2_11 PO 26.86 0 NA NA NA 3 3 3758
f1h_394 f2_382 PO 26.86 0 NA NA NA 3 3 3796
f0_176 f1h_257 PO 26.85 0 NA NA NA 3 3 3753
f0_114 f1h_326 PO 26.84 0 NA NA NA 3 3 3819
f0_166 f1h_57 PO 26.84 0 NA NA NA 3 3 3772
f0_558 f1w_105 PO 26.83 0 NA NA NA 3 3 3774
f0_322 f1w_97 PO 26.83 0 NA NA NA 3 3 3749
f0_470 f1w_400 PO 26.81 0 NA NA NA 3 3 3786
f1w_390 f2_617 PO 26.79 0 NA NA NA 3 3 3738
f1h_248 f2_620 PO 26.79 0 NA NA NA 3 3 3753
f1h_475 f2_937 PO 26.78 0 NA NA NA 3 3 3785
f0_612 f1w_14 PO 26.76 0 NA NA NA 3 3 3783
f0_477 f1w_41 PO 26.73 0 NA NA NA 3 3 3801
f1w_345 f2_113 PO 26.72 0 NA NA NA 3 3 3813
f0_185 f1h_83 PO 26.71 0 NA NA NA 3 3 3764
f0_410 f1w_364 PO 26.71 0 NA NA NA 3 3 3751
f1w_101 f2_787 PO 26.7 0 NA NA NA 3 3 3781
f1h_330 f2_9 PO 26.7 0 NA NA NA 3 3 3786
f1h_58 f2_528 PO 26.68 0 NA NA NA 3 3 3775
f1w_475 f2_542 PO 26.68 0 NA NA NA 3 3 3786
f0_32 f1h_347 PO 26.67 0 NA NA NA 3 3 3776
f0_820 f1w_225 PO 26.65 0 NA NA NA 3 3 3777
f1w_238 f2_221 PO 26.65 0 NA NA NA 3 3 3798
f1w_84 f2_750 PO 26.65 0 NA NA NA 3 3 3762
f1w_272 f2_458 PO 26.64 0 NA NA NA 3 3 3780
f0_126 f1h_91 PO 26.63 0 NA NA NA 3 3 3794
f1w_211 f2_145 PO 26.63 0 NA NA NA 3 3 3763
f1h_63 f2_796 PO 26.63 0 NA NA NA 3 3 3775
f0_44 f1h_399 PO 26.59 0 NA NA NA 3 3 3747
f0_977 f1w_484 PO 26.58 0 NA NA NA 3 3 3791
f1h_335 f2_367 PO 26.58 0 NA NA NA 3 3 3784
f1w_323 f2_389 PO 26.58 0 NA NA NA 3 3 3729
f0_80 f1h_231 PO 26.55 0 NA NA NA 3 3 3770
f0_56 f1h_423 PO 26.55 0 NA NA NA 3 3 3786
f0_986 f1w_462 PO 26.55 0 NA NA NA 3 3 3787
f0_808 f1w_287 PO 26.54 0 NA NA NA 3 3 3791
f0_219 f1w_409 PO 26.54 0 NA NA NA 3 3 3750
f0_132 f1h_290 PO 26.53 0 NA NA NA 3 3 3771
f1h_467 f2_317 PO 26.53 0 NA NA NA 3 3 3733
f1w_426 f2_124 PO 26.51 0 NA NA NA 3 3 3765
f1w_489 f2_19 PO 26.5 0 NA NA NA 3 3 3749
f1h_454 f2_388 PO 26.49 0 NA NA NA 3 3 3767
f1h_349 f2_586 PO 26.49 0 NA NA NA 3 3 3779
f0_22 f1h_130 PO 26.47 0 NA NA NA 3 3 3757
f1w_191 f2_491 PO 26.47 0 NA NA NA 3 3 3769
f0_167 f1h_249 PO 26.46 0 NA NA NA 3 3 3778
f1w_157 f2_45 PO 26.45 0 NA NA NA 3 3 3767
f0_134 f1h_350 PO 26.42 0 NA NA NA 3 3 3769
f1h_374 f2_461 PO 26.42 0 NA NA NA 3 3 3765
f0_661 f1w_87 PO 26.41 0 NA NA NA 3 3 3761
f0_192 f1h_41 PO 26.4 0 NA NA NA 3 3 3788
f1h_25 f2_482 PO 26.4 0 NA NA NA 3 3 3753
f1w_500 f2_58 PO 26.4 0 NA NA NA 3 3 3755
f0_533 f1w_486 PO 26.39 0 NA NA NA 3 3 3786
f0_74 f1h_292 PO 26.38 0 NA NA NA 3 3 3782
f0_144 f1h_29 PO 26.37 0 NA NA NA 3 3 3794
f0_89 f1h_476 PO 26.37 0 NA NA NA 3 3 3767
f1w_119 f2_515 PO 26.37 0 NA NA NA 3 3 3791
f1h_222 f2_532 PO 26.37 0 NA NA NA 3 3 3767
f1w_230 f2_649 PO 26.37 0 NA NA NA 3 3 3773
f1h_429 f2_947 PO 26.36 0 NA NA NA 3 3 3724
f0_199 f1h_422 PO 26.35 0 NA NA NA 3 3 3780
f0_18 f1h_351 PO 26.34 0 NA NA NA 3 3 3751
f0_872 f1w_424 PO 26.34 0 NA NA NA 3 3 3791
f0_98 f1h_275 PO 26.33 0 NA NA NA 3 3 3777
f1h_169 f2_71 PO 26.33 0 NA NA NA 3 3 3798
f0_83 f1h_391 PO 26.31 0 NA NA NA 3 3 3756
f1h_437 f2_862 PO 26.31 0 NA NA NA 3 3 3771
f0_34 f1h_11 PO 26.28 0 NA NA NA 3 3 3802
f0_24 f1h_131 PO 26.28 0 NA NA NA 3 3 3805
f0_968 f1w_343 PO 26.28 0 NA NA NA 3 3 3800
f0_372 f1w_272 PO 26.27 0 NA NA NA 3 3 3785
f0_263 f1w_101 PO 26.25 0 NA NA NA 3 3 3777
f1h_476 f2_112 PO 26.24 0 NA NA NA 3 3 3787
f1w_248 f2_332 PO 26.24 0 NA NA NA 3 3 3753
f1w_364 f2_75 PO 26.24 0 NA NA NA 3 3 3738
f0_910 f1w_451 PO 26.23 0 NA NA NA 3 3 3766
f0_910 f1w_302 PO 26.22 0 NA NA NA 3 3 3762
f0_25 f1h_212 PO 26.21 0 NA NA NA 3 3 3770
f0_484 f1w_47 PO 26.17 0 NA NA NA 3 3 3774
f1h_342 f2_187 PO 26.17 0 NA NA NA 3 3 3805
f1h_149 f2_894 PO 26.17 0 NA NA NA 3 3 3751
f0_118 f1h_104 PO 26.15 0 NA NA NA 3 3 3790
f0_133 f1h_469 PO 26.15 0 NA NA NA 3 3 3775
f0_73 f1h_91 PO 26.15 0 NA NA NA 3 3 3775
f0_932 f1w_13 PO 26.15 0 NA NA NA 3 3 3744
f0_137 f1h_112 PO 26.14 0 NA NA NA 3 3 3757
f1h_20 f2_473 PO 26.14 0 NA NA NA 3 3 3821
f1h_300 f2_225 PO 26.13 0 NA NA NA 3 3 3798
f0_104 f1h_334 PO 26.12 0 NA NA NA 3 3 3715
f1h_254 f2_16 PO 26.12 0 NA NA NA 3 3 3794
f1h_17 f2_870 PO 26.12 0 NA NA NA 3 3 3787
f0_712 f1w_301 PO 26.11 0 NA NA NA 3 3 3801
f1h_186 f2_952 PO 26.11 0 NA NA NA 3 3 3787
f0_98 f1h_75 PO 26.1 0 NA NA NA 3 3 3789
f0_178 f1h_202 PO 26.09 0 NA NA NA 3 3 3792
f0_120 f1h_43 PO 26.09 0 NA NA NA 3 3 3768
f0_644 f1w_58 PO 26.09 0 NA NA NA 3 3 3785
f1w_404 f2_192 PO 26.06 0 NA NA NA 3 3 3733
f0_195 f1h_356 PO 26.05 0 NA NA NA 3 3 3761
f0_13 f1h_385 PO 26.04 0 NA NA NA 3 3 3778
f0_409 f1w_484 PO 26.04 0 NA NA NA 3 3 3758
f0_941 f1w_163 PO 26.03 0 NA NA NA 3 3 3790
f1h_2 f2_411 PO 26.03 0 NA NA NA 3 3 3754
f1h_46 f2_737 PO 26.03 0 NA NA NA 3 3 3810
f1h_237 f2_15 PO 26.02 0 NA NA NA 3 3 3791
f1w_232 f2_797 PO 26.02 0 NA NA NA 3 3 3765
f0_856 f1w_482 PO 26.01 0 NA NA NA 3 3 3781
f1h_258 f2_216 PO 26.01 0 NA NA NA 3 3 3768
f0_89 f1h_330 PO 25.99 0 NA NA NA 3 3 3787
