ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_60 f1h_393 PO 0.98 0 NA NA NA 3 3 43
f0_17 f1h_4 PO 0.87 0 NA NA NA 3 3 49
f0_45 f1h_407 PO 0.82 0 NA NA NA 3 3 46
f0_44 f1h_243 PO 0.79 0 NA NA NA 3 3 47
f0_223 f1h_176 PO 0.78 0 NA NA NA 3 3 56
f0_189 f0_859 PO 0.76 0 NA NA NA 3 3 42
f0_85 f2_1 PO 0.76 0 NA NA NA 3 3 46
f0_350 f0_796 PO 0.71 0 NA NA NA 3 3 41
f0_368 f0_960 PO 0.71 0 NA NA NA 3 3 42
f0_187 f1h_123 PO 0.7 0 NA NA NA 3 3 41
f0_253 f1h_272 PO 0.7 0 NA NA NA 3 3 44
f0_142 f1h_69 PO 0.69 0 NA NA NA 3 3 51
f0_103 f0_743 PO 0.68 0 NA NA NA 3 3 47
f0_476 f0_717 PO 0.66 0 NA NA NA 3 3 49
f0_7 f1h_278 PO 0.66 0 NA NA NA 3 3 48
f0_22 f1h_35 PO 0.66 0 NA NA NA 3 3 45
f0_157 f2_368 PO 0.66 0 NA NA NA 3 3 42
f0_114 f2_580 PO 0.66 0 NA NA NA 3 3 44
f0_269 f0_585 PO 0.65 0 NA NA NA 3 3 40
f0_121 f1w_164 PO 0.65 0 NA NA NA 3 3 43
f0_67 f0_98 PO 0.64 0 NA NA NA 3 3 41
f0_65 f1h_297 PO 0.64 0 NA NA NA 3 3 47
f0_575 f1h_418 PO 0.64 0 NA NA NA 3 3 56
f0_555 f0_574 PO 0.62 0 NA NA NA 3 3 45
f0_129 f1h_137 PO 0.62 0 NA NA NA 3 3 55
f0_194 f1h_383 PO 0.62 0 NA NA NA 3 3 46
f0_159 f1h_356 PO 0.61 0 NA NA NA 3 3 48
f0_490 f0_559 PO 0.6 0 NA NA NA 3 3 42
f0_46 f0_555 PO 0.59 0 NA NA NA 3 3 43
f0_110 f1w_217 PO 0.59 0 NA NA NA 3 3 50
f0_188 f2_245 PO 0.59 0 NA NA NA 3 3 46
f0_5 f2_806 PO 0.59 0 NA NA NA 3 3 45
f0_191 f0_369 PO 0.58 0 NA NA NA 3 3 40
f0_111 f0_480 PO 0.58 0 NA NA NA 3 3 48
f0_130 f0_596 PO 0.58 0 NA NA NA 3 3 48
f0_312 f1w_342 PO 0.58 0 NA NA NA 3 3 40
f0_544 f2_281 PO 0.58 0 NA NA NA 3 3 47
f0_89 f2_304 PO 0.58 0 NA NA NA 3 3 45
f0_70 f0_213 PO 0.57 0 NA NA NA 3 3 45
f0_33 f0_860 PO 0.57 0 NA NA NA 3 3 48
f0_134 f1h_481 PO 0.57 0 NA NA NA 3 3 42
f0_208 f2_67 PO 0.57 0 NA NA NA 3 3 46
f0_170 f0_747 PO 0.56 0 NA NA NA 3 3 42
f0_98 f1h_282 PO 0.56 0 NA NA NA 3 3 49
f0_166 f1h_403 PO 0.56 0 NA NA NA 3 3 42
f0_474 f1w_326 PO 0.56 0 NA NA NA 3 3 43
f0_351 f2_553 PO 0.56 0 NA NA NA 3 3 43
f0_87 f2_914 PO 0.56 0 NA NA NA 3 3 45
f0_110 f0_272 PO 0.55 0 NA NA NA 3 3 52
f0_154 f0_721 PO 0.55 0 NA NA NA 3 3 45
f0_476 f0_861 PO 0.55 0 NA NA NA 3 3 53
f0_53 f1h_76 PO 0.55 0 NA NA NA 3 3 46
f0_428 f1w_310 PO 0.55 0 NA NA NA 3 3 40
f0_98 f2_495 PO 0.55 0 NA NA NA 3 3 49
f0_183 f0_253 PO 0.54 0 NA NA NA 3 3 52
f0_178 f0_272 PO 0.54 0 NA NA NA 3 3 52
f0_79 f1h_128 PO 0.54 0 NA NA NA 3 3 41
f0_20 f1h_409 PO 0.54 0 NA NA NA 3 3 43
f0_81 f1h_472 PO 0.54 0 NA NA NA 3 3 49
f0_49 f1w_218 PO 0.54 0 NA NA NA 3 3 50
f0_182 f1w_330 PO 0.54 0 NA NA NA 3 3 52
f0_459 f1w_445 PO 0.54 0 NA NA NA 3 3 43
f0_146 f2_156 PO 0.54 0 NA NA NA 3 3 49
f0_143 f2_25 PO 0.54 0 NA NA NA 3 3 45
f0_26 f2_326 PO 0.54 0 NA NA NA 3 3 46
f0_493 f2_554 PO 0.54 0 NA NA NA 3 3 45
f0_156 f2_90 PO 0.54 0 NA NA NA 3 3 41
f0_182 f0_929 PO 0.53 0 NA NA NA 3 3 44
f0_139 f0_945 PO 0.53 0 NA NA NA 3 3 46
f0_61 f1h_107 PO 0.53 0 NA NA NA 3 3 49
f0_503 f1h_107 PO 0.53 0 NA NA NA 3 3 51
f0_447 f1h_107 PO 0.53 0 NA NA NA 3 3 52
f0_45 f1h_16 PO 0.53 0 NA NA NA 3 3 46
f0_325 f1h_340 PO 0.53 0 NA NA NA 3 3 48
f0_524 f1h_403 PO 0.53 0 NA NA NA 3 3 42
f0_137 f1h_491 PO 0.53 0 NA NA NA 3 3 45
f0_223 f1w_443 PO 0.53 0 NA NA NA 3 3 53
f0_463 f2_389 PO 0.53 0 NA NA NA 3 3 44
f0_421 f0_596 PO 0.52 0 NA NA NA 3 3 50
f0_187 f1h_212 PO 0.52 0 NA NA NA 3 3 42
f0_7 f1h_283 PO 0.52 0 NA NA NA 3 3 48
f0_125 f1h_350 PO 0.52 0 NA NA NA 3 3 55
f0_129 f1h_484 PO 0.52 0 NA NA NA 3 3 53
f0_46 f2_340 PO 0.52 0 NA NA NA 3 3 43
f0_559 f2_751 PO 0.52 0 NA NA NA 3 3 54
f0_421 f2_972 PO 0.52 0 NA NA NA 3 3 46
f0_121 f0_189 PO 0.51 0 NA NA NA 3 3 40
f0_140 f0_254 PO 0.51 0 NA NA NA 3 3 46
f0_197 f0_535 PO 0.51 0 NA NA NA 3 3 47
f0_194 f1h_249 PO 0.51 0 NA NA NA 3 3 46
f0_122 f1h_64 PO 0.51 0 NA NA NA 3 3 49
f0_220 f1w_264 PO 0.51 0 NA NA NA 3 3 47
f0_5 f1w_291 PO 0.51 0 NA NA NA 3 3 41
f0_111 f1w_465 PO 0.51 0 NA NA NA 3 3 46
f0_64 f2_145 PO 0.51 0 NA NA NA 3 3 45
f0_54 f2_186 PO 0.51 0 NA NA NA 3 3 43
f0_505 f2_374 PO 0.51 0 NA NA NA 3 3 41
f0_160 f2_866 PO 0.51 0 NA NA NA 3 3 52
f0_455 f1h_216 PO 0.5 0 NA NA NA 3 3 42
f0_72 f1h_328 PO 0.5 0 NA NA NA 3 3 42
f0_112 f1h_356 PO 0.5 0 NA NA NA 3 3 48
f0_50 f1h_48 PO 0.5 0 NA NA NA 3 3 42
f0_161 f1h_54 PO 0.5 0 NA NA NA 3 3 44
f0_282 f1w_76 PO 0.5 0 NA NA NA 3 3 46
f0_61 f1w_99 PO 0.5 0 NA NA NA 3 3 47
f0_113 f2_360 PO 0.5 0 NA NA NA 3 3 42
f0_408 f2_491 PO 0.5 0 NA NA NA 3 3 44
f0_74 f2_671 PO 0.5 0 NA NA NA 3 3 44
f0_42 f0_102 PO 0.49 0 NA NA NA 3 3 46
f0_133 f0_404 PO 0.49 0 NA NA NA 3 3 48
f0_203 f0_555 PO 0.49 0 NA NA NA 3 3 45
f0_63 f0_594 PO 0.49 0 NA NA NA 3 3 43
f0_61 f0_972 PO 0.49 0 NA NA NA 3 3 48
f0_137 f1h_118 PO 0.49 0 NA NA NA 3 3 49
f0_90 f1h_264 PO 0.49 0 NA NA NA 3 3 47
f0_46 f1h_425 PO 0.49 0 NA NA NA 3 3 49
f0_548 f1h_445 PO 0.49 0 NA NA NA 3 3 44
f0_172 f1h_489 PO 0.49 0 NA NA NA 3 3 41
f0_353 f1w_185 PO 0.49 0 NA NA NA 3 3 41
f0_539 f2_223 PO 0.49 0 NA NA NA 3 3 43
f0_68 f2_404 PO 0.49 0 NA NA NA 3 3 43
f0_98 f0_711 PO 0.48 0 NA NA NA 3 3 51
f0_258 f0_765 PO 0.48 0 NA NA NA 3 3 43
f0_88 f0_861 PO 0.48 0 NA NA NA 3 3 49
f0_481 f1h_206 PO 0.48 0 NA NA NA 3 3 50
f0_136 f1h_236 PO 0.48 0 NA NA NA 3 3 48
f0_28 f1h_315 PO 0.48 0 NA NA NA 3 3 45
f0_135 f1h_391 PO 0.48 0 NA NA NA 3 3 48
f0_52 f1h_79 PO 0.48 0 NA NA NA 3 3 50
f0_142 f1h_96 PO 0.48 0 NA NA NA 3 3 52
f0_447 f1w_12 PO 0.48 0 NA NA NA 3 3 50
f0_26 f1w_222 PO 0.48 0 NA NA NA 3 3 42
f0_52 f1w_264 PO 0.48 0 NA NA NA 3 3 45
f0_368 f2_176 PO 0.48 0 NA NA NA 3 3 48
f0_115 f2_21 PO 0.48 0 NA NA NA 3 3 41
f0_574 f2_340 PO 0.48 0 NA NA NA 3 3 40
f0_115 f2_424 PO 0.48 0 NA NA NA 3 3 47
f0_386 f2_980 PO 0.48 0 NA NA NA 3 3 51
f0_28 f0_170 PO 0.47 0 NA NA NA 3 3 43
f0_140 f0_353 PO 0.47 0 NA NA NA 3 3 41
f0_42 f0_51 PO 0.47 0 NA NA NA 3 3 47
f0_476 f0_555 PO 0.47 0 NA NA NA 3 3 48
f0_37 f0_655 PO 0.47 0 NA NA NA 3 3 42
f0_418 f0_741 PO 0.47 0 NA NA NA 3 3 47
f0_203 f0_801 PO 0.47 0 NA NA NA 3 3 48
f0_87 f0_824 PO 0.47 0 NA NA NA 3 3 46
f0_28 f1h_222 PO 0.47 0 NA NA NA 3 3 44
f0_162 f1h_403 PO 0.47 0 NA NA NA 3 3 41
f0_36 f1h_438 PO 0.47 0 NA NA NA 3 3 49
f0_199 f1h_76 PO 0.47 0 NA NA NA 3 3 47
