id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_1 f0_68 f0_428 0.1 -0.1 -0.13 0 0 0 43 40
f0_1 f0_68 f2_284 0.25 -0.25 0.49 0 0 0 43 43
f0_1 f0_428 f1w_56 0.19 -0.19 0.51 0 0 0 40 44
f0_1 f0_428 f2_311 -0.16 0.16 0.51 0 0 0 40 42
f0_1 f0_428 f2_489 -0.03 0.03 0.46 0 0 0 40 41
f0_1 f0_459 f2_489 0 0 0.68 0 0 0 43 41
f0_1 f1h_387 f2_707 -0.05 0.05 0.45 0 0 0 42 43
f0_1 f1w_56 f2_284 0.47 -0.47 0.17 0 0 0 44 43
f0_1 f2_284 f2_489 -0.26 0.26 0.05 0 0 0 43 41
f0_1 f2_284 f2_707 -0.43 0.43 0.47 0 0 0 43 43
f0_2 f0_82 f1h_425 0.85 -0.85 0.74 0 0 0 42 49
f0_2 f0_82 f1h_460 0.45 -0.45 -0.14 0 0 0 42 47
f0_2 f0_82 f2_642 0.31 -0.31 0.65 0 0 0 42 44
f0_2 f0_100 f0_132 0.87 -0.87 -0.16 0 0 0 46 47
f0_2 f0_100 f0_630 0.02 -0.02 0.85 0 0 0 46 41
f0_2 f0_132 f1h_304 0.52 -0.52 0.26 0 0 0 47 45
f0_2 f0_132 f2_642 0.29 -0.29 0.83 0 0 0 47 44
f0_2 f0_170 f0_814 -0.02 0.02 0.82 0 0 0 44 47
f0_2 f0_170 f1h_184 -0.42 0.42 0.08 0 0 0 44 49
f0_2 f0_170 f1h_272 -0.06 0.06 0.57 0 0 0 44 45
f0_2 f0_170 f1h_425 -0.27 0.27 0.08 0 0 0 44 49
f0_2 f0_170 f1h_460 0.25 -0.25 0.68 0 0 0 44 47
f0_2 f0_170 f1h_497 -0.07 0.07 0.31 0 0 0 44 46
f0_2 f0_319 f1h_304 0.67 -0.67 0.7 0 0 0 43 45
f0_2 f0_319 f1h_425 0.86 -0.86 0.89 0 0 0 43 49
f0_2 f0_319 f1w_373 0.1 -0.1 0.38 0 0 0 43 48
f0_2 f0_325 f1h_304 0.18 -0.18 -0.11 0 0 0 47 45
f0_2 f0_630 f1h_304 0.25 -0.25 0.38 0 0 0 41 45
f0_2 f0_630 f2_642 -0.22 0.22 0.43 0 0 0 41 44
f0_2 f0_814 f1w_373 0.18 -0.18 0.57 0 0 0 47 48
f0_2 f1h_50 f1h_425 0.46 -0.46 0.28 0 0 0 42 49
f0_2 f1h_50 f2_642 0.21 -0.21 0.53 0 0 0 42 44
