ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_55 f2_63 PO 40.57 0 NA NA NA 3 3 4745
f1h_181 f2_242 PO 40.51 0 NA NA NA 3 3 4691
f1w_190 f2_407 PO 38.91 0 NA NA NA 3 3 4706
f1w_142 f2_500 PO 38.84 0 NA NA NA 3 3 4681
f1w_171 f2_48 PO 38.69 0 NA NA NA 3 3 4714
f0_940 f1w_169 PO 38.38 0 NA NA NA 3 3 4723
f0_119 f1h_19 PO 38.26 0 NA NA NA 3 3 4703
f1w_204 f2_500 PO 38.26 0 NA NA NA 3 3 4741
f0_174 f1h_469 PO 38.11 0 NA NA NA 3 3 4684
f0_597 f1w_201 PO 38.05 0 NA NA NA 3 3 4737
f1h_55 f2_40 PO 38.05 0 NA NA NA 3 3 4699
f1w_326 f2_729 PO 38.03 0 NA NA NA 3 3 4745
f1w_466 f2_697 PO 37.92 0 NA NA NA 3 3 4708
f1h_47 f2_353 PO 37.71 0 NA NA NA 3 3 4642
f1w_375 f2_207 PO 37.58 0 NA NA NA 3 3 4702
f1w_160 f2_386 PO 37.54 0 NA NA NA 3 3 4699
f1h_216 f2_781 PO 37.51 0 NA NA NA 3 3 4663
f0_535 f1w_302 PO 37.49 0 NA NA NA 3 3 4727
f0_199 f1h_293 PO 37.41 0 NA NA NA 3 3 4648
f1w_249 f2_92 PO 37.36 0 NA NA NA 3 3 4713
f0_180 f1h_314 PO 37.34 0 NA NA NA 3 3 4673
f0_174 f1h_56 PO 37.34 0 NA NA NA 3 3 4653
f1h_164 f2_460 PO 37.34 0 NA NA NA 3 3 4713
f1w_500 f2_561 PO 37.3 0 NA NA NA 3 3 4752
f0_61 f1h_179 PO 37.27 0 NA NA NA 3 3 4648
f1w_232 f2_36 PO 37.26 0 NA NA NA 3 3 4768
f1w_121 f2_748 PO 37.24 0 NA NA NA 3 3 4797
f1h_52 f2_659 PO 37.21 0 NA NA NA 3 3 4803
f1h_318 f2_836 PO 37.18 0 NA NA NA 3 3 4723
f0_449 f1w_318 PO 37.13 0 NA NA NA 3 3 4639
f0_563 f1w_479 PO 37.07 0 NA NA NA 3 3 4639
f0_80 f1h_73 PO 37.03 0 NA NA NA 3 3 4756
f1w_177 f2_251 PO 36.99 0 NA NA NA 3 3 4662
f1h_419 f2_30 PO 36.99 0 NA NA NA 3 3 4715
f0_800 f1w_96 PO 36.96 0 NA NA NA 3 3 4700
f1h_233 f2_239 PO 36.94 0 NA NA NA 3 3 4707
f0_159 f1h_87 PO 36.93 0 NA NA NA 3 3 4755
f1w_341 f2_348 PO 36.89 0 NA NA NA 3 3 4764
f1h_181 f2_361 PO 36.87 0 NA NA NA 3 3 4708
f0_630 f1w_426 PO 36.86 0 NA NA NA 3 3 4746
f1w_224 f2_714 PO 36.82 0 NA NA NA 3 3 4656
f0_730 f1w_285 PO 36.81 0 NA NA NA 3 3 4679
f1h_385 f2_835 PO 36.76 0 NA NA NA 3 3 4643
f1w_481 f2_803 PO 36.73 0 NA NA NA 3 3 4650
f0_212 f1w_450 PO 36.72 0 NA NA NA 3 3 4719
f0_564 f1w_5 PO 36.7 0 NA NA NA 3 3 4794
f1h_33 f2_760 PO 36.69 0 NA NA NA 3 3 4684
f1w_426 f2_739 PO 36.66 0 NA NA NA 3 3 4665
f0_38 f1h_459 PO 36.63 0 NA NA NA 3 3 4739
f1h_477 f2_256 PO 36.63 0 NA NA NA 3 3 4792
f0_163 f1h_438 PO 36.62 0 NA NA NA 3 3 4684
f0_215 f1w_143 PO 36.61 0 NA NA NA 3 3 4723
f1w_329 f2_665 PO 36.57 0 NA NA NA 3 3 4797
f1h_338 f2_451 PO 36.55 0 NA NA NA 3 3 4743
f0_563 f1w_160 PO 36.54 0 NA NA NA 3 3 4609
f0_42 f1h_18 PO 36.53 0 NA NA NA 3 3 4735
f0_21 f1h_242 PO 36.51 0 NA NA NA 3 3 4769
f0_163 f1h_468 PO 36.49 0 NA NA NA 3 3 4665
f0_692 f1w_135 PO 36.43 0 NA NA NA 3 3 4701
f1h_497 f2_595 PO 36.43 0 NA NA NA 3 3 4712
f0_181 f1h_420 PO 36.37 0 NA NA NA 3 3 4782
f1w_12 f2_780 PO 36.33 0 NA NA NA 3 3 4704
f0_377 f1w_386 PO 36.32 0 NA NA NA 3 3 4726
