ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_342 f2_486 PO 19.59 0 NA NA NA 3 3 2243
f1h_157 f2_640 PO 19.56 0 NA NA NA 3 3 2239
f1w_149 f2_295 PO 19.08 0 NA NA NA 3 3 2264
f0_85 f1h_373 PO 18.75 0 NA NA NA 3 3 2266
f0_137 f1h_25 PO 18.59 0 NA NA NA 3 3 2271
f1h_437 f2_845 PO 18.42 0 NA NA NA 3 3 2282
f1w_247 f2_963 PO 18.38 0 NA NA NA 3 3 2264
f0_191 f1h_226 PO 18.37 0 NA NA NA 3 3 2253
f1w_88 f2_302 PO 18.3 0 NA NA NA 3 3 2278
f0_197 f1h_294 PO 18.27 0 NA NA NA 3 3 2276
f0_72 f1h_10 PO 18.08 0 NA NA NA 3 3 2246
f0_186 f1h_29 PO 18.06 0 NA NA NA 3 3 2188
f1h_35 f2_769 PO 18.02 0 NA NA NA 3 3 2256
f0_113 f1h_438 PO 18.01 0 NA NA NA 3 3 2243
f0_179 f1h_314 PO 17.91 0 NA NA NA 3 3 2247
f0_126 f1h_294 PO 17.87 0 NA NA NA 3 3 2274
f0_141 f1h_412 PO 17.81 0 NA NA NA 3 3 2205
f0_44 f1h_399 PO 17.79 0 NA NA NA 3 3 2262
f0_163 f1h_157 PO 17.76 0 NA NA NA 3 3 2247
f1h_209 f2_658 PO 17.73 0 NA NA NA 3 3 2274
f0_195 f1h_342 PO 17.58 0 NA NA NA 3 3 2297
f0_159 f1h_433 PO 17.53 0 NA NA NA 3 3 2265
f1h_60 f2_214 PO 17.53 0 NA NA NA 3 3 2251
f0_39 f1h_157 PO 17.5 0 NA NA NA 3 3 2295
f0_194 f1h_373 PO 17.47 0 NA NA NA 3 3 2258
f0_73 f1h_91 PO 17.4 0 NA NA NA 3 3 2291
f1h_399 f2_799 PO 17.4 0 NA NA NA 3 3 2265
f0_98 f1h_415 PO 17.35 0 NA NA NA 3 3 2242
f0_658 f1w_406 PO 17.2 0 NA NA NA 3 3 2245
f1h_157 f2_220 PO 17.19 0 NA NA NA 3 3 2277
f0_172 f1h_219 PO 17.16 0 NA NA NA 3 3 2269
f0_831 f1w_48 PO 17.16 0 NA NA NA 3 3 2270
f1h_35 f2_402 PO 17.15 0 NA NA NA 3 3 2306
f0_121 f1h_275 PO 17.14 0 NA NA NA 3 3 2252
f0_228 f1w_438 PO 17.12 0 NA NA NA 3 3 2289
f0_114 f1h_324 PO 17.11 0 NA NA NA 3 3 2235
f0_13 f1h_2 PO 17.09 0 NA NA NA 3 3 2222
f0_7 f1h_411 PO 17.09 0 NA NA NA 3 3 2215
