id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_9 f1h_459 f1h_463 1.03 -1.03 3.67 0 0 1 450 456
f0_145 f1h_300 f1h_326 -0.65 0.65 1.58 0 0 2 459 432
f0_196 f1h_246 f1h_433 -2.58 2.58 0.03 0 0 3 451 465
f1h_2 f0_94 f0_185 -1.47 1.47 6.49 0 0 0 443 454
f1h_4 f0_138 f0_190 -1.3 1.3 8.77 0 0 0 476 452
f1h_5 f0_87 f0_196 1.11 -1.11 7.35 0 0 0 464 473
f1h_6 f0_7 f0_188 -2.57 2.57 9.2 0 0 0 443 439
f1h_10 f0_142 f0_182 1.64 -1.64 8.43 0 0 0 471 453
f1h_12 f0_50 f0_152 2.91 -2.91 6.98 0 0 0 443 468
f1h_13 f0_76 f0_81 -1.24 1.24 9.77 0 0 0 478 436
f1h_14 f0_99 f0_160 -0.27 0.27 8.71 0 0 0 452 437
f1h_15 f0_87 f0_155 2.56 -2.56 7.98 0 0 0 445 440
f1h_16 f0_19 f0_86 -0.32 0.32 9.41 0 0 0 480 491
f1h_23 f0_112 f0_161 -0.01 0.01 8.62 0 0 0 470 463
f1h_26 f0_77 f0_184 -1.94 1.94 8.06 0 0 0 457 479
f1h_30 f0_65 f0_80 -2.45 2.45 8.64 0 0 0 499 485
f1h_33 f0_146 f0_158 4.11 -4.11 8.04 0 0 0 463 455
f1h_35 f0_24 f0_115 -0.54 0.54 8.96 0 0 0 478 458
f1h_38 f0_160 f0_168 0.5 -0.5 9.06 0 0 0 442 437
f1h_39 f0_33 f0_118 -0.43 0.43 8.04 0 0 0 468 460
f1h_40 f0_61 f0_139 2.27 -2.27 8.5 0 0 0 472 481
f1h_42 f0_11 f0_111 -0.92 0.92 7.83 0 0 0 453 463
f1h_45 f0_9 f0_166 3.88 -3.88 7.85 0 0 0 461 474
f1h_47 f0_30 f0_80 -3.04 3.04 7.83 0 0 0 448 453
