ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_976 f1w_284 PO 27.49 0 NA NA NA 3 3 3285
f1h_157 f2_640 PO 26.82 0 NA NA NA 3 3 3332
f0_171 f1h_256 PO 26.64 0 NA NA NA 3 3 3336
f0_25 f1h_180 PO 25.99 0 NA NA NA 3 3 3266
f1w_35 f2_897 PO 25.98 0 NA NA NA 3 3 3296
f0_194 f1h_373 PO 25.84 0 NA NA NA 3 3 3314
f0_191 f1h_226 PO 25.79 0 NA NA NA 3 3 3314
f1h_257 f2_841 PO 25.75 0 NA NA NA 3 3 3360
f1h_46 f2_737 PO 25.67 0 NA NA NA 3 3 3372
f1h_60 f2_214 PO 25.63 0 NA NA NA 3 3 3306
f0_167 f1h_176 PO 25.56 0 NA NA NA 3 3 3360
f1h_222 f2_532 PO 25.56 0 NA NA NA 3 3 3335
f0_42 f1h_475 PO 25.55 0 NA NA NA 3 3 3358
f0_999 f1w_121 PO 25.51 0 NA NA NA 3 3 3277
f0_114 f1h_324 PO 25.49 0 NA NA NA 3 3 3334
f0_22 f1h_489 PO 25.41 0 NA NA NA 3 3 3328
f0_190 f1h_169 PO 25.34 0 NA NA NA 3 3 3342
f0_73 f1h_91 PO 25.3 0 NA NA NA 3 3 3361
f0_976 f1w_323 PO 25.3 0 NA NA NA 3 3 3286
f1h_18 f2_914 PO 25.3 0 NA NA NA 3 3 3307
f0_596 f1w_399 PO 25.26 0 NA NA NA 3 3 3331
f0_981 f1w_370 PO 25.23 0 NA NA NA 3 3 3315
f1w_230 f2_762 PO 25.22 0 NA NA NA 3 3 3349
f0_94 f1h_190 PO 25.19 0 NA NA NA 3 3 3313
f0_39 f1h_157 PO 25.18 0 NA NA NA 3 3 3374
f1h_227 f2_109 PO 25.17 0 NA NA NA 3 3 3319
f0_98 f1h_275 PO 25.14 0 NA NA NA 3 3 3287
f1h_364 f2_339 PO 25.14 0 NA NA NA 3 3 3337
f0_506 f1w_223 PO 25.11 0 NA NA NA 3 3 3286
f1h_342 f2_187 PO 25.01 0 NA NA NA 3 3 3384
f1h_157 f2_31 PO 25.01 0 NA NA NA 3 3 3316
f1h_350 f2_983 PO 25 0 NA NA NA 3 3 3377
f0_486 f1w_208 PO 24.99 0 NA NA NA 3 3 3340
f1h_342 f2_486 PO 24.99 0 NA NA NA 3 3 3366
f1h_157 f2_843 PO 24.96 0 NA NA NA 3 3 3345
f1w_247 f2_963 PO 24.94 0 NA NA NA 3 3 3349
f1h_342 f2_305 PO 24.92 0 NA NA NA 3 3 3406
f0_38 f1h_48 PO 24.89 0 NA NA NA 3 3 3343
f0_98 f1h_271 PO 24.86 0 NA NA NA 3 3 3303
f0_14 f1h_100 PO 24.77 0 NA NA NA 3 3 3299
f0_999 f1w_135 PO 24.77 0 NA NA NA 3 3 3288
f1h_449 f2_379 PO 24.7 0 NA NA NA 3 3 3324
f1h_362 f2_812 PO 24.6 0 NA NA NA 3 3 3336
