ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_61 f1h_179 PO 39.99 0 NA NA NA 3 3 4630
f0_174 f1h_56 PO 38.34 0 NA NA NA 3 3 4549
f1w_500 f2_561 PO 37.88 0 NA NA NA 3 3 4557
f1h_57 f2_150 PO 37.35 0 NA NA NA 3 3 4567
f1h_262 f2_423 PO 37.31 0 NA NA NA 3 3 4592
f0_389 f1w_238 PO 36.39 0 NA NA NA 3 3 4567
f1h_33 f2_889 PO 36.3 0 NA NA NA 3 3 4628
f1h_157 f2_799 PO 36.26 0 NA NA NA 3 3 4512
f0_163 f1h_438 PO 36.02 0 NA NA NA 3 3 4644
f0_190 f1h_294 PO 35.96 0 NA NA NA 3 3 4469
f1h_57 f2_561 PO 35.93 0 NA NA NA 3 3 4527
f0_105 f1h_380 PO 35.92 0 NA NA NA 3 3 4496
f0_46 f1h_438 PO 35.9 0 NA NA NA 3 3 4586
f0_108 f1h_9 PO 35.78 0 NA NA NA 3 3 4518
f1h_456 f2_288 PO 35.66 0 NA NA NA 3 3 4462
f0_132 f1h_316 PO 35.6 0 NA NA NA 3 3 4566
f0_96 f1h_114 PO 35.59 0 NA NA NA 3 3 4502
f0_163 f1h_468 PO 35.58 0 NA NA NA 3 3 4594
f0_173 f1h_179 PO 35.37 0 NA NA NA 3 3 4643
f0_225 f1w_338 PO 35.09 0 NA NA NA 3 3 4556
f0_165 f1h_316 PO 35.04 0 NA NA NA 3 3 4525
f0_133 f1h_260 PO 34.98 0 NA NA NA 3 3 4615
f0_38 f1h_459 PO 34.92 0 NA NA NA 3 3 4559
f0_451 f1w_102 PO 34.92 0 NA NA NA 3 3 4501
f0_35 f1h_294 PO 34.81 0 NA NA NA 3 3 4473
f0_95 f1h_57 PO 34.74 0 NA NA NA 3 3 4484
f0_76 f1h_468 PO 34.71 0 NA NA NA 3 3 4602
f1h_2 f2_336 PO 34.71 0 NA NA NA 3 3 4620
f0_133 f1h_23 PO 34.69 0 NA NA NA 3 3 4552
f0_181 f1h_447 PO 34.68 0 NA NA NA 3 3 4578
f0_193 f1h_303 PO 34.58 0 NA NA NA 3 3 4613
f0_7 f1h_150 PO 34.54 0 NA NA NA 3 3 4536
f0_11 f1h_471 PO 34.48 0 NA NA NA 3 3 4586
f0_159 f1h_233 PO 34.47 0 NA NA NA 3 3 4601
f0_542 f1w_341 PO 34.47 0 NA NA NA 3 3 4534
f0_119 f1h_19 PO 34.37 0 NA NA NA 3 3 4577
f0_166 f1h_220 PO 34.35 0 NA NA NA 3 3 4590
f0_198 f1h_208 PO 34.32 0 NA NA NA 3 3 4442
f0_125 f1h_205 PO 34.3 0 NA NA NA 3 3 4581
f1h_498 f2_353 PO 34.26 0 NA NA NA 3 3 4543
f0_46 f1h_157 PO 34.25 0 NA NA NA 3 3 4532
f1w_189 f2_456 PO 34.25 0 NA NA NA 3 3 4450
f0_13 f1h_335 PO 34.24 0 NA NA NA 3 3 4585
f0_33 f1h_172 PO 34.2 0 NA NA NA 3 3 4517
f0_188 f1h_27 PO 34.13 0 NA NA NA 3 3 4578
f1w_32 f2_878 PO 34.12 0 NA NA NA 3 3 4511
f0_161 f1h_429 PO 34.09 0 NA NA NA 3 3 4563
f0_40 f1h_296 PO 34.07 0 NA NA NA 3 3 4548
f1w_67 f2_333 PO 34.05 0 NA NA NA 3 3 4547
f1w_352 f2_548 PO 34 0 NA NA NA 3 3 4587
f0_399 f1w_272 PO 33.93 0 NA NA NA 3 3 4594
f0_674 f1w_142 PO 33.87 0 NA NA NA 3 3 4502
f0_19 f1h_379 PO 33.81 0 NA NA NA 3 3 4523
f0_12 f1h_428 PO 33.81 0 NA NA NA 3 3 4441
f1w_369 f2_537 PO 33.81 0 NA NA NA 3 3 4506
f0_162 f1h_370 PO 33.78 0 NA NA NA 3 3 4588
f0_185 f1h_215 PO 33.77 0 NA NA NA 3 3 4553
f0_39 f1h_41 PO 33.73 0 NA NA NA 3 3 4530
f0_12 f1h_117 PO 33.69 0 NA NA NA 3 3 4524
f0_133 f1h_255 PO 33.68 0 NA NA NA 3 3 4511
f0_175 f1h_192 PO 33.65 0 NA NA NA 3 3 4542
f1h_481 f2_788 PO 33.65 0 NA NA NA 3 3 4535
f1h_29 f2_113 PO 33.62 0 NA NA NA 3 3 4590
f0_137 f1h_173 PO 33.58 0 NA NA NA 3 3 4549
f1h_345 f2_72 PO 33.58 0 NA NA NA 3 3 4578
f0_74 f1h_227 PO 33.54 0 NA NA NA 3 3 4578
f0_134 f1h_112 PO 33.53 0 NA NA NA 3 3 4607
f0_190 f1h_215 PO 33.49 0 NA NA NA 3 3 4505
f1h_158 f2_945 PO 33.48 0 NA NA NA 3 3 4488
f0_674 f1w_32 PO 33.42 0 NA NA NA 3 3 4520
