ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_869 f1w_403 PO 21.11 0 NA NA NA 3 3 2311
f1h_429 f2_947 PO 20.37 0 NA NA NA 3 3 2353
f0_98 f1h_271 PO 20.26 0 NA NA NA 3 3 2364
f1w_281 f2_564 PO 20.19 0 NA NA NA 3 3 2381
f1w_230 f2_762 PO 19.81 0 NA NA NA 3 3 2356
f1w_488 f2_985 PO 19.72 0 NA NA NA 3 3 2364
f0_42 f1h_475 PO 19.71 0 NA NA NA 3 3 2350
f1h_342 f2_147 PO 19.69 0 NA NA NA 3 3 2362
f0_56 f1h_423 PO 19.67 0 NA NA NA 3 3 2417
f0_932 f1w_13 PO 19.36 0 NA NA NA 3 3 2313
f0_219 f1w_409 PO 19.35 0 NA NA NA 3 3 2340
f0_191 f1h_226 PO 19.33 0 NA NA NA 3 3 2302
f1w_133 f2_527 PO 19.33 0 NA NA NA 3 3 2389
f0_75 f1h_191 PO 19.3 0 NA NA NA 3 3 2313
f1w_221 f2_669 PO 19.29 0 NA NA NA 3 3 2346
f0_976 f1w_323 PO 19.28 0 NA NA NA 3 3 2309
f1w_449 f2_732 PO 19.26 0 NA NA NA 3 3 2379
f0_35 f1h_441 PO 19.19 0 NA NA NA 3 3 2352
f0_24 f1h_71 PO 19.13 0 NA NA NA 3 3 2297
f1h_170 f2_591 PO 19.12 0 NA NA NA 3 3 2275
f0_32 f1h_347 PO 19.11 0 NA NA NA 3 3 2359
f0_845 f1w_225 PO 19.1 0 NA NA NA 3 3 2324
f0_107 f1h_495 PO 19.08 0 NA NA NA 3 3 2282
f0_28 f1h_413 PO 19.05 0 NA NA NA 3 3 2299
f1h_25 f2_646 PO 18.98 0 NA NA NA 3 3 2363
f1w_271 f2_137 PO 18.94 0 NA NA NA 3 3 2351
f0_195 f1h_342 PO 18.93 0 NA NA NA 3 3 2291
f0_171 f1h_76 PO 18.91 0 NA NA NA 3 3 2396
f1h_157 f2_31 PO 18.9 0 NA NA NA 3 3 2290
f1h_254 f2_16 PO 18.87 0 NA NA NA 3 3 2296
f1h_41 f2_861 PO 18.86 0 NA NA NA 3 3 2306
f0_171 f1h_256 PO 18.83 0 NA NA NA 3 3 2379
f1w_488 f2_901 PO 18.83 0 NA NA NA 3 3 2333
f0_910 f1w_370 PO 18.75 0 NA NA NA 3 3 2312
f1w_403 f2_636 PO 18.75 0 NA NA NA 3 3 2301
f1w_368 f2_699 PO 18.67 0 NA NA NA 3 3 2307
f0_192 f1h_41 PO 18.66 0 NA NA NA 3 3 2280
f1h_437 f2_862 PO 18.66 0 NA NA NA 3 3 2327
f0_132 f1h_290 PO 18.65 0 NA NA NA 3 3 2336
f0_37 f1h_465 PO 18.63 0 NA NA NA 3 3 2366
f0_83 f1h_401 PO 18.61 0 NA NA NA 3 3 2313
f0_34 f1h_495 PO 18.61 0 NA NA NA 3 3 2401
f0_150 f1h_485 PO 18.54 0 NA NA NA 3 3 2281
f0_628 f1w_351 PO 18.42 0 NA NA NA 3 3 2366
f1h_63 f2_95 PO 18.42 0 NA NA NA 3 3 2361
f1w_313 f2_312 PO 18.4 0 NA NA NA 3 3 2385
f0_274 f1w_393 PO 18.38 0 NA NA NA 3 3 2365
f0_214 f1w_81 PO 18.37 0 NA NA NA 3 3 2333
f1h_252 f2_248 PO 18.37 0 NA NA NA 3 3 2401
f0_73 f1h_136 PO 18.36 0 NA NA NA 3 3 2319
f0_98 f1h_275 PO 18.36 0 NA NA NA 3 3 2326
f1w_164 f2_908 PO 18.35 0 NA NA NA 3 3 2433
f0_190 f1h_169 PO 18.34 0 NA NA NA 3 3 2306
f0_129 f1h_423 PO 18.33 0 NA NA NA 3 3 2383
f0_95 f1h_53 PO 18.32 0 NA NA NA 3 3 2403
f0_224 f1w_56 PO 18.32 0 NA NA NA 3 3 2332
f0_463 f1w_407 PO 18.31 0 NA NA NA 3 3 2307
f1w_230 f2_649 PO 18.31 0 NA NA NA 3 3 2324
f0_263 f1w_101 PO 18.3 0 NA NA NA 3 3 2371
f0_7 f1h_86 PO 18.29 0 NA NA NA 3 3 2365
f1h_121 f2_102 PO 18.29 0 NA NA NA 3 3 2358
f1h_253 f2_228 PO 18.29 0 NA NA NA 3 3 2309
f0_178 f1h_202 PO 18.27 0 NA NA NA 3 3 2319
f0_999 f1w_121 PO 18.25 0 NA NA NA 3 3 2327
