id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_2 f0_13 f0_29 -3.25 3.25 46.78 0 0 0 2271 2293
f1h_3 f0_10 f0_140 5.72 -5.72 42.21 0 0 0 2270 2304
f1h_4 f0_7 f0_35 -1.55 1.55 44.3 0 0 0 2316 2326
f1h_7 f0_162 f0_176 -2.11 2.11 45.17 0 0 0 2294 2263
f1h_9 f0_3 f0_36 2.14 -2.14 44.24 0 0 0 2295 2331
f1h_10 f0_72 f0_165 -5.47 5.47 46.25 0 0 0 2331 2293
f1h_11 f0_14 f0_34 -1.09 1.09 49.08 0 0 0 2334 2373
f1h_16 f0_27 f0_107 -1.2 1.2 46.75 0 0 0 2315 2257
f1h_17 f0_76 f0_176 -0.83 0.83 45.46 0 0 0 2295 2242
f1h_18 f0_1 f0_6 -8.37 8.37 40.96 0 0 0 2322 2292
f1h_19 f0_68 f0_153 3.34 -3.34 41.24 0 0 0 2334 2287
f1h_23 f0_15 f0_37 -0.83 0.83 47.24 0 0 0 2304 2314
f1h_25 f0_68 f0_137 0.5 -0.5 46.09 0 0 0 2293 2310
f1h_26 f0_6 f0_171 1.69 -1.69 48.19 0 0 0 2338 2341
f1h_29 f0_144 f0_186 -2.17 2.17 48.62 0 0 0 2330 2279
f1h_32 f0_16 f0_86 -0.43 0.43 46.78 0 0 0 2268 2287
f1h_35 f0_48 f0_163 -0.59 0.59 50.5 0 0 0 2346 2372
f1h_41 f0_24 f0_192 -1.59 1.59 48.57 0 0 0 2334 2354
f1h_43 f0_120 f0_148 6.93 -6.93 45.64 0 0 0 2286 2326
f1h_46 f0_40 f0_175 -4.01 4.01 47.68 0 0 0 2372 2366
f1h_48 f0_38 f0_71 -2.4 2.4 51.94 0 0 0 2315 2288
f1h_50 f0_78 f0_113 6.1 -6.1 42 0 0 0 2296 2253
f1h_53 f0_95 f0_100 4.11 -4.11 44.01 0 0 0 2279 2288
f1h_56 f0_47 f0_57 1.79 -1.79 48.99 0 0 0 2318 2303
f1h_59 f0_99 f0_112 3.47 -3.47 48.03 0 0 0 2305 2294
f1h_60 f0_133 f0_162 2.09 -2.09 47.34 0 0 0 2275 2284
f1h_67 f0_109 f0_168 -0.94 0.94 47.5 0 0 0 2310 2300
f1h_70 f0_121 f0_183 -0.07 0.07 46.31 0 0 0 2300 2324
f1h_71 f0_24 f0_178 -2.25 2.25 50.15 0 0 0 2333 2344
f1h_72 f0_102 f0_119 -1.04 1.04 44.3 0 0 0 2288 2303
f1h_73 f0_65 f0_99 1.92 -1.92 45.04 0 0 0 2252 2297
f1h_76 f0_82 f0_171 1.06 -1.06 47.79 0 0 0 2292 2333
f1h_78 f0_113 f0_188 4.04 -4.04 48.38 0 0 0 2299 2273
f1h_81 f0_12 f0_28 -2.17 2.17 49.06 0 0 0 2301 2269
f1h_90 f0_30 f0_84 7.4 -7.4 46.35 0 0 0 2305 2324
f1h_91 f0_73 f0_126 2.23 -2.23 45.15 0 0 0 2350 2374
f1h_93 f0_62 f0_107 -3.63 3.63 44.15 0 0 0 2296 2256
f1h_94 f0_160 f0_193 -1.97 1.97 46.88 0 0 0 2338 2350
f1h_100 f0_14 f0_85 -3.42 3.42 46.41 0 0 0 2309 2264
f1h_101 f0_120 f0_137 2.17 -2.17 48.05 0 0 0 2318 2340
f1h_103 f0_21 f0_135 -4.03 4.03 44.85 0 0 0 2331 2350
f1h_106 f0_98 f0_106 -2.73 2.73 47.48 0 0 0 2300 2268
f1h_107 f0_160 f0_181 -6.05 6.05 44.41 0 0 0 2286 2272
f1h_109 f0_5 f0_178 0.56 -0.56 46.43 0 0 0 2283 2248
f1h_110 f0_8 f0_179 -6.66 6.66 43.98 0 0 0 2345 2276
f1h_111 f0_68 f0_157 -1.42 1.42 48.13 0 0 0 2312 2380
f1h_115 f0_13 f0_90 -1.05 1.05 45.76 0 0 0 2262 2335
f1h_118 f0_43 f0_93 -1.97 1.97 48.36 0 0 0 2291 2274
f1h_121 f0_46 f0_108 1.19 -1.19 48.85 0 0 0 2279 2304
f1h_122 f0_25 f0_141 13.18 -13.18 37.63 0 0 0 2262 2282
f1h_125 f0_139 f0_152 0.22 -0.22 47.4 0 0 0 2289 2251
f1h_130 f0_22 f0_159 -11.76 11.76 44.65 0 0 0 2293 2307
f1h_132 f0_119 f0_181 0.64 -0.64 46.46 0 0 0 2304 2288
f1h_134 f0_81 f0_85 -2.89 2.89 48.43 0 0 0 2321 2306
f1h_136 f0_38 f0_73 2.01 -2.01 45.9 0 0 0 2318 2284
f1h_139 f0_11 f0_69 2.68 -2.68 47.55 0 0 0 2320 2342
f1h_140 f0_125 f0_172 -3.08 3.08 46.29 0 0 0 2288 2332
f1h_147 f0_4 f0_163 -6.54 6.54 45.41 0 0 0 2318 2333
f1h_150 f0_28 f0_50 -5.57 5.57 45.64 0 0 0 2239 2284
f1h_151 f0_16 f0_133 1.1 -1.1 48.38 0 0 0 2296 2329
f1h_156 f0_20 f0_48 2 -2 44.62 0 0 0 2272 2324
f1h_157 f0_39 f0_163 6.45 -6.45 47.09 0 0 0 2339 2353
f1h_169 f0_59 f0_190 -6.02 6.02 47.47 0 0 0 2271 2311
f1h_170 f0_92 f0_199 -1.48 1.48 48.29 0 0 0 2316 2277
f1h_174 f0_35 f0_107 0.1 -0.1 50.66 0 0 0 2374 2294
f1h_175 f0_15 f0_65 1.66 -1.66 44.37 0 0 0 2263 2223
f1h_176 f0_48 f0_167 1.75 -1.75 48.84 0 0 0 2330 2324
f1h_178 f0_32 f0_147 -0.06 0.06 48.94 0 0 0 2310 2273
f1h_180 f0_8 f0_25 -2.3 2.3 45.3 0 0 0 2293 2250
f1h_186 f0_90 f0_154 -7.72 7.72 40.8 0 0 0 2316 2305
f1h_187 f0_114 f0_168 3.23 -3.23 50.02 0 0 0 2313 2291
f1h_190 f0_82 f0_94 1.05 -1.05 49.16 0 0 0 2264 2279
f1h_191 f0_75 f0_200 -4.46 4.46 44.52 0 0 0 2298 2293
f1h_192 f0_97 f0_196 0.19 -0.19 46.53 0 0 0 2300 2321
f1h_201 f0_151 f0_153 4.37 -4.37 44.27 0 0 0 2314 2308
