ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_343 f2_419 PO 5.72 0 NA NA NA 3 3 652
f0_150 f1h_114 PO 5.56 0 NA NA NA 3 3 667
f0_777 f1w_451 PO 5.52 0 NA NA NA 3 3 682
f0_162 f1h_395 PO 5.38 0 NA NA NA 3 3 638
f1w_41 f2_487 PO 5.34 0 NA NA NA 3 3 657
f0_439 f1w_406 PO 5.32 0 NA NA NA 3 3 670
f0_40 f1h_113 PO 5.2 0 NA NA NA 3 3 642
f1h_322 f2_774 PO 5.2 0 NA NA NA 3 3 650
f1h_60 f2_584 PO 5.16 0 NA NA NA 3 3 661
f0_90 f1h_279 PO 5.12 0 NA NA NA 3 3 652
f1h_378 f2_618 PO 5.12 0 NA NA NA 3 3 647
f0_473 f1w_286 PO 5.11 0 NA NA NA 3 3 661
f0_196 f1h_433 PO 5.09 0 NA NA NA 3 3 672
f0_558 f1w_47 PO 4.95 0 NA NA NA 3 3 656
f0_89 f1h_77 PO 4.93 0 NA NA NA 3 3 651
f0_356 f1w_159 PO 4.93 0 NA NA NA 3 3 667
f1h_90 f2_682 PO 4.9 0 NA NA NA 3 3 638
f0_98 f1h_53 PO 4.88 0 NA NA NA 3 3 646
f1h_333 f2_362 PO 4.88 0 NA NA NA 3 3 660
f0_37 f1h_400 PO 4.86 0 NA NA NA 3 3 652
f0_159 f1h_424 PO 4.83 0 NA NA NA 3 3 645
f0_463 f1w_64 PO 4.83 0 NA NA NA 3 3 651
f0_46 f1h_303 PO 4.82 0 NA NA NA 3 3 642
f0_32 f1h_425 PO 4.82 0 NA NA NA 3 3 636
f1w_437 f2_39 PO 4.8 0 NA NA NA 3 3 648
f0_2 f1h_186 PO 4.77 0 NA NA NA 3 3 637
f0_174 f1h_376 PO 4.76 0 NA NA NA 3 3 681
f0_182 f1h_96 PO 4.76 0 NA NA NA 3 3 657
f1h_378 f2_575 PO 4.76 0 NA NA NA 3 3 653
f0_91 f1h_100 PO 4.74 0 NA NA NA 3 3 626
f0_312 f1w_348 PO 4.73 0 NA NA NA 3 3 647
f0_70 f1h_260 PO 4.71 0 NA NA NA 3 3 642
f0_20 f1h_400 PO 4.7 0 NA NA NA 3 3 643
f0_502 f1w_368 PO 4.69 0 NA NA NA 3 3 625
f0_581 f1w_159 PO 4.65 0 NA NA NA 3 3 641
f0_56 f1h_137 PO 4.63 0 NA NA NA 3 3 630
f0_179 f1h_416 PO 4.63 0 NA NA NA 3 3 643
f1w_139 f2_320 PO 4.62 0 NA NA NA 3 3 668
f0_162 f1h_137 PO 4.58 0 NA NA NA 3 3 634
f0_29 f1h_114 PO 4.53 0 NA NA NA 3 3 650
f0_12 f1h_202 PO 4.53 0 NA NA NA 3 3 639
f0_183 f1h_322 PO 4.53 0 NA NA NA 3 3 661
f0_71 f1h_496 PO 4.51 0 NA NA NA 3 3 640
f1w_378 f2_365 PO 4.51 0 NA NA NA 3 3 639
f1w_38 f2_830 PO 4.48 0 NA NA NA 3 3 640
f0_176 f1h_495 PO 4.44 0 NA NA NA 3 3 664
f1h_74 f2_126 PO 4.42 0 NA NA NA 3 3 647
f1h_258 f2_341 PO 4.41 0 NA NA NA 3 3 660
f0_233 f1w_79 PO 4.39 0 NA NA NA 3 3 644
f0_9 f1h_148 PO 4.38 0 NA NA NA 3 3 622
f1w_282 f2_959 PO 4.37 0 NA NA NA 3 3 641
f0_76 f1h_167 PO 4.34 0 NA NA NA 3 3 655
f0_19 f1h_483 PO 4.34 0 NA NA NA 3 3 644
f0_23 f1h_321 PO 4.33 0 NA NA NA 3 3 656
f1w_481 f2_399 PO 4.33 0 NA NA NA 3 3 658
f0_76 f1h_138 PO 4.32 0 NA NA NA 3 3 656
f0_21 f1h_231 PO 4.27 0 NA NA NA 3 3 659
f0_105 f1h_483 PO 4.27 0 NA NA NA 3 3 647
f0_48 f1h_253 PO 4.26 0 NA NA NA 3 3 660
f0_92 f1h_373 PO 4.26 0 NA NA NA 3 3 663
f0_886 f1w_343 PO 4.26 0 NA NA NA 3 3 658
f1w_362 f2_294 PO 4.26 0 NA NA NA 3 3 652
f1h_171 f2_484 PO 4.24 0 NA NA NA 3 3 634
f1w_287 f2_976 PO 4.24 0 NA NA NA 3 3 643
f0_46 f1h_275 PO 4.23 0 NA NA NA 3 3 646
f0_117 f1h_138 PO 4.21 0 NA NA NA 3 3 648
f0_162 f1h_275 PO 4.2 0 NA NA NA 3 3 640
f1h_149 f2_203 PO 4.2 0 NA NA NA 3 3 635
f0_183 f1h_230 PO 4.18 0 NA NA NA 3 3 662
f0_80 f1h_97 PO 4.18 0 NA NA NA 3 3 650
f0_11 f1h_99 PO 4.18 0 NA NA NA 3 3 634
f1h_90 f2_916 PO 4.18 0 NA NA NA 3 3 641
f0_186 f1h_416 PO 4.17 0 NA NA NA 3 3 656
f1h_148 f2_147 PO 4.16 0 NA NA NA 3 3 629
f1h_52 f2_478 PO 4.16 0 NA NA NA 3 3 648
f0_155 f1h_366 PO 4.15 0 NA NA NA 3 3 636
f1w_435 f2_566 PO 4.15 0 NA NA NA 3 3 640
f0_82 f1h_97 PO 4.14 0 NA NA NA 3 3 665
f0_31 f1h_279 PO 4.13 0 NA NA NA 3 3 646
f0_7 f1h_6 PO 4.13 0 NA NA NA 3 3 664
f1w_343 f2_938 PO 4.13 0 NA NA NA 3 3 665
f0_341 f1w_279 PO 4.12 0 NA NA NA 3 3 663
f0_31 f1h_171 PO 4.11 0 NA NA NA 3 3 632
f0_135 f1h_404 PO 4.11 0 NA NA NA 3 3 661
f1h_424 f2_192 PO 4.1 0 NA NA NA 3 3 649
f1w_307 f2_270 PO 4.09 0 NA NA NA 3 3 644
f1h_424 f2_838 PO 4.09 0 NA NA NA 3 3 649
f0_90 f1h_497 PO 4.08 0 NA NA NA 3 3 654
f1h_232 f2_802 PO 4.08 0 NA NA NA 3 3 637
f1w_45 f2_942 PO 4.08 0 NA NA NA 3 3 648
f0_183 f1h_316 PO 4.07 0 NA NA NA 3 3 665
f1w_279 f2_953 PO 4.06 0 NA NA NA 3 3 669
f1h_74 f2_6 PO 4.04 0 NA NA NA 3 3 652
f1w_205 f2_601 PO 4.04 0 NA NA NA 3 3 643
f0_27 f1h_230 PO 4.02 0 NA NA NA 3 3 647
f0_41 f1h_84 PO 4.02 0 NA NA NA 3 3 628
f0_101 f1h_90 PO 4.02 0 NA NA NA 3 3 626
f1w_159 f2_953 PO 4.02 0 NA NA NA 3 3 661
f0_177 f1h_478 PO 4.01 0 NA NA NA 3 3 637
f1h_100 f2_126 PO 4.01 0 NA NA NA 3 3 630
f0_20 f1h_222 PO 4 0 NA NA NA 3 3 651
f1h_322 f2_187 PO 4 0 NA NA NA 3 3 657
f1w_234 f2_50 PO 4 0 NA NA NA 3 3 643
f1h_202 f2_683 PO 4 0 NA NA NA 3 3 642
f1h_142 f2_970 PO 3.99 0 NA NA NA 3 3 655
f0_61 f1h_402 PO 3.98 0 NA NA NA 3 3 644
f0_439 f1w_362 PO 3.98 0 NA NA NA 3 3 657
f0_50 f1h_462 PO 3.96 0 NA NA NA 3 3 641
f1w_378 f2_358 PO 3.96 0 NA NA NA 3 3 644
f0_200 f1h_376 PO 3.95 0 NA NA NA 3 3 656
f0_74 f1h_403 PO 3.94 0 NA NA NA 3 3 640
f0_873 f1w_362 PO 3.94 0 NA NA NA 3 3 636
f1w_348 f2_114 PO 3.92 0 NA NA NA 3 3 643
f1w_290 f2_956 PO 3.92 0 NA NA NA 3 3 670
f0_17 f1h_142 PO 3.91 0 NA NA NA 3 3 645
f0_117 f1h_365 PO 3.91 0 NA NA NA 3 3 647
f0_37 f1h_79 PO 3.91 0 NA NA NA 3 3 657
f0_965 f1w_2 PO 3.91 0 NA NA NA 3 3 661
f0_144 f1h_100 PO 3.9 0 NA NA NA 3 3 640
f0_450 f1w_433 PO 3.9 0 NA NA NA 3 3 642
f0_42 f1h_198 PO 3.89 0 NA NA NA 3 3 645
f0_33 f1h_197 PO 3.86 0 NA NA NA 3 3 662
f1w_209 f2_491 PO 3.86 0 NA NA NA 3 3 665
f0_107 f1h_266 PO 3.85 0 NA NA NA 3 3 637
f1h_177 f2_549 PO 3.85 0 NA NA NA 3 3 670
f0_131 f1h_343 PO 3.84 0 NA NA NA 3 3 643
f1h_189 f2_491 PO 3.84 0 NA NA NA 3 3 649
f0_27 f1h_203 PO 3.82 0 NA NA NA 3 3 630
f0_119 f1h_402 PO 3.81 0 NA NA NA 3 3 640
f0_863 f1w_107 PO 3.81 0 NA NA NA 3 3 652
f1h_404 f2_479 PO 3.8 0 NA NA NA 3 3 672
f1w_181 f2_970 PO 3.79 0 NA NA NA 3 3 664
f1h_6 f2_192 PO 3.78 0 NA NA NA 3 3 658
f0_65 f1h_197 PO 3.76 0 NA NA NA 3 3 668
f1h_77 f2_22 PO 3.76 0 NA NA NA 3 3 658
f0_12 f1h_265 PO 3.75 0 NA NA NA 3 3 641
f0_54 f1h_472 PO 3.75 0 NA NA NA 3 3 645
f1h_138 f2_887 PO 3.75 0 NA NA NA 3 3 661
f0_175 f1h_69 PO 3.74 0 NA NA NA 3 3 632
f1h_467 f2_882 PO 3.74 0 NA NA NA 3 3 667
f0_74 f1h_102 PO 3.73 0 NA NA NA 3 3 622
f0_565 f1w_267 PO 3.73 0 NA NA NA 3 3 649
f1h_77 f2_256 PO 3.73 0 NA NA NA 3 3 675
f0_861 f1w_437 PO 3.71 0 NA NA NA 3 3 664
f0_137 f1h_361 PO 3.7 0 NA NA NA 3 3 633
f1w_243 f2_805 PO 3.7 0 NA NA NA 3 3 655
f0_19 f1h_272 PO 3.69 0 NA NA NA 3 3 638
f0_477 f1w_276 PO 3.69 0 NA NA NA 3 3 659
f1w_279 f2_105 PO 3.69 0 NA NA NA 3 3 663
f0_868 f1w_461 PO 3.68 0 NA NA NA 3 3 656
f1h_5 f2_763 PO 3.68 0 NA NA NA 3 3 651
f0_171 f1h_48 PO 3.67 0 NA NA NA 3 3 656
f0_195 f1h_245 PO 3.66 0 NA NA NA 3 3 640
f0_142 f1h_153 PO 3.65 0 NA NA NA 3 3 647
f0_182 f1h_343 PO 3.65 0 NA NA NA 3 3 658
f0_439 f1w_345 PO 3.65 0 NA NA NA 3 3 668
f0_173 f1h_378 PO 3.63 0 NA NA NA 3 3 651
f0_662 f1w_439 PO 3.62 0 NA NA NA 3 3 655
f0_164 f1h_235 PO 3.61 0 NA NA NA 3 3 655
f0_170 f1h_52 PO 3.61 0 NA NA NA 3 3 638
f0_177 f1h_244 PO 3.6 0 NA NA NA 3 3 641
f0_112 f1h_384 PO 3.6 0 NA NA NA 3 3 644
f0_198 f1h_113 PO 3.59 0 NA NA NA 3 3 645
f0_11 f1h_177 PO 3.59 0 NA NA NA 3 3 649
f0_198 f1h_212 PO 3.58 0 NA NA NA 3 3 657
f1h_62 f2_333 PO 3.58 0 NA NA NA 3 3 633
f0_43 f1h_245 PO 3.57 0 NA NA NA 3 3 641
f0_829 f1w_244 PO 3.57 0 NA NA NA 3 3 633
f0_199 f1h_143 PO 3.56 0 NA NA NA 3 3 646
f0_194 f1h_202 PO 3.56 0 NA NA NA 3 3 626
f0_196 f1h_5 PO 3.56 0 NA NA NA 3 3 663
f0_922 f1w_45 PO 3.56 0 NA NA NA 3 3 637
f1w_440 f2_855 PO 3.56 0 NA NA NA 3 3 654
f0_67 f1h_373 PO 3.54 0 NA NA NA 3 3 671
f0_114 f1h_149 PO 3.53 0 NA NA NA 3 3 645
f0_97 f1h_85 PO 3.53 0 NA NA NA 3 3 645
f0_154 f1h_395 PO 3.52 0 NA NA NA 3 3 636
f0_51 f1h_425 PO 3.5 0 NA NA NA 3 3 649
f0_93 f1h_260 PO 3.49 0 NA NA NA 3 3 648
f0_94 f1h_238 PO 3.47 0 NA NA NA 3 3 660
f0_40 f1h_325 PO 3.47 0 NA NA NA 3 3 641
f0_159 f1h_369 PO 3.47 0 NA NA NA 3 3 628
f0_93 f1h_424 PO 3.45 0 NA NA NA 3 3 655
f1h_177 f2_39 PO 3.45 0 NA NA NA 3 3 653
f1w_282 f2_954 PO 3.45 0 NA NA NA 3 3 658
f0_142 f1h_188 PO 3.44 0 NA NA NA 3 3 632
f0_160 f1h_467 PO 3.42 0 NA NA NA 3 3 655
f0_565 f1w_437 PO 3.42 0 NA NA NA 3 3 651
f1h_171 f2_329 PO 3.41 0 NA NA NA 3 3 637
f0_140 f1h_142 PO 3.4 0 NA NA NA 3 3 646
f0_30 f1h_333 PO 3.4 0 NA NA NA 3 3 659
f0_102 f1h_369 PO 3.4 0 NA NA NA 3 3 640
f0_189 f1h_232 PO 3.39 0 NA NA NA 3 3 642
f0_44 f1h_52 PO 3.39 0 NA NA NA 3 3 643
f0_480 f1w_234 PO 3.38 0 NA NA NA 3 3 642
f0_45 f1h_478 PO 3.37 0 NA NA NA 3 3 629
f0_94 f1h_346 PO 3.36 0 NA NA NA 3 3 659
f0_98 f1h_60 PO 3.36 0 NA NA NA 3 3 662
f1h_402 f2_239 PO 3.35 0 NA NA NA 3 3 655
f1h_48 f2_448 PO 3.33 0 NA NA NA 3 3 650
f0_187 f1h_365 PO 3.32 0 NA NA NA 3 3 640
f0_657 f1w_273 PO 3.32 0 NA NA NA 3 3 654
f0_173 f1h_212 PO 3.31 0 NA NA NA 3 3 649
f0_156 f1h_258 PO 3.31 0 NA NA NA 3 3 652
f0_184 f1h_189 PO 3.3 0 NA NA NA 3 3 637
f0_84 f1h_232 PO 3.28 0 NA NA NA 3 3 645
f0_709 f1w_291 PO 3.28 0 NA NA NA 3 3 636
f1w_276 f2_371 PO 3.27 0 NA NA NA 3 3 670
f1w_234 f2_813 PO 3.27 0 NA NA NA 3 3 638
f0_57 f1h_102 PO 3.26 0 NA NA NA 3 3 636
f0_186 f1h_303 PO 3.26 0 NA NA NA 3 3 651
f0_138 f1h_4 PO 3.26 0 NA NA NA 3 3 662
f0_450 f1w_218 PO 3.26 0 NA NA NA 3 3 653
f0_151 f1h_266 PO 3.24 0 NA NA NA 3 3 645
f0_75 f1h_325 PO 3.24 0 NA NA NA 3 3 638
f0_97 f1h_203 PO 3.22 0 NA NA NA 3 3 640
f0_30 f1h_282 PO 3.21 0 NA NA NA 3 3 643
f0_40 f1h_495 PO 3.21 0 NA NA NA 3 3 653
f0_56 f1h_462 PO 3.2 0 NA NA NA 3 3 632
f1w_38 f2_259 PO 3.2 0 NA NA NA 3 3 637
f0_49 f1h_74 PO 3.19 0 NA NA NA 3 3 662
f0_65 f1h_62 PO 3.17 0 NA NA NA 3 3 656
