id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_9 f1h_170 f1h_234 -0.07 0.07 2.47 0 0 2 319 316
f0_78 f1h_59 f1h_259 -1.73 1.73 4.25 0 0 1 339 335
f0_139 f1h_154 f1h_276 -0.99 0.99 2.03 0 0 1 341 334
f0_488 f1w_206 f1w_385 0.56 -0.56 0.31 0 0 2 327 331
f0_528 f1w_383 f1w_417 -0.2 0.2 -0.43 0 0 3 341 327
f1h_1 f0_32 f0_145 1.68 -1.68 6.69 0 0 0 331 331
f1h_2 f0_88 f0_192 -0.77 0.77 5.61 0 0 0 327 317
f1h_3 f0_131 f0_156 0.05 -0.05 6.83 0 0 0 340 329
f1h_4 f0_10 f0_148 1.83 -1.83 6.62 0 0 0 334 332
f1h_5 f0_23 f0_110 -1.34 1.34 4.17 0 0 0 331 326
f1h_6 f0_72 f0_90 2.4 -2.4 6.98 0 0 0 326 344
f1h_7 f0_50 f0_167 -2.68 2.68 4.85 0 0 0 341 325
f1h_7 f0_50 f1h_390 -1.78 1.78 0.46 0 0 1 341 329
f1h_8 f0_117 f0_161 -0.17 0.17 6.56 0 0 0 341 342
f1h_9 f0_142 f0_151 -0.36 0.36 6.05 0 0 0 321 326
f1h_10 f0_40 f0_115 -1.76 1.76 5.09 0 0 0 321 325
f1h_11 f0_143 f0_183 0.79 -0.79 7.66 0 0 0 322 328
f1h_13 f0_27 f0_134 -2.48 2.48 6.47 0 0 0 343 344
f1h_15 f0_57 f0_75 -0.17 0.17 6.89 0 0 0 335 332
f1h_17 f0_41 f0_93 2.12 -2.12 4.1 0 0 0 322 334
f1h_18 f0_111 f0_182 -0.67 0.67 6.7 0 0 0 336 326
f1h_20 f0_61 f0_66 1.32 -1.32 5.85 0 0 0 322 335
f1h_21 f0_43 f0_199 0.06 -0.06 6.25 0 0 0 328 328
f1h_22 f0_97 f0_139 -0.64 0.64 6.51 0 0 0 332 324
f1h_24 f0_28 f0_43 1.67 -1.67 6.07 0 0 0 332 330
f1h_25 f0_25 f0_92 2.85 -2.85 7.83 0 0 0 331 332
f1h_26 f0_31 f0_56 -2.12 2.12 5.25 0 0 0 331 337
f1h_27 f0_86 f0_148 0.7 -0.7 6.56 0 0 0 327 339
f1h_28 f0_88 f0_154 -0.13 0.13 6.22 0 0 0 330 329
f1h_29 f0_23 f0_166 -1.31 1.31 4.61 0 0 0 332 317
f1h_30 f0_86 f0_175 1.38 -1.38 7.7 0 0 0 320 325
f1h_31 f0_148 f0_193 0.02 -0.02 6.66 0 0 0 345 334
f1h_32 f0_44 f0_168 -1.66 1.66 5.35 0 0 0 327 325
f1h_33 f0_144 f0_166 -2.73 2.73 4.01 0 0 0 326 314
f1h_34 f0_87 f0_167 0.36 -0.36 6.67 0 0 0 330 325
f1h_35 f0_62 f0_77 2.53 -2.53 6.65 0 0 0 334 344
f1h_37 f0_6 f0_165 1.4 -1.4 5.54 0 0 0 317 327
f1h_38 f0_9 f0_53 2.28 -2.28 5.82 0 0 0 325 337
f1h_39 f0_5 f0_191 1.8 -1.8 6.17 0 0 0 328 334
f1h_40 f0_63 f0_77 0.57 -0.57 8.14 0 0 0 350 349
f1h_41 f0_38 f0_128 1.39 -1.39 6.18 0 0 0 319 324
f1h_42 f0_29 f0_179 0.66 -0.66 6.37 0 0 0 329 340
f1h_43 f0_38 f0_139 0.32 -0.32 5.94 0 0 0 315 324
f1h_44 f0_37 f0_150 -1.31 1.31 4.31 0 0 0 311 324
f1h_45 f0_107 f0_195 -2.51 2.51 5.13 0 0 0 318 323
f1h_46 f0_60 f0_163 1.17 -1.17 6.08 0 0 0 343 328
f1h_47 f0_96 f0_200 -0.68 0.68 5.98 0 0 0 329 332
f1h_48 f0_61 f0_194 0.08 -0.08 6.94 0 0 0 327 327
f1h_49 f0_7 f0_88 -1.14 1.14 7.34 0 0 0 320 334
f1h_50 f0_29 f0_85 -0.75 0.75 5.67 0 0 0 318 329
f1h_51 f0_2 f0_20 -1.46 1.46 7.07 0 0 0 334 318
f1h_52 f0_12 f0_118 -0.25 0.25 6.76 0 0 0 324 340
f1h_53 f0_43 f0_169 -0.15 0.15 6.8 0 0 0 337 332
f1h_54 f0_67 f0_68 0.27 -0.27 5.56 0 0 0 340 338
f1h_55 f0_18 f0_66 0.03 -0.03 7 0 0 0 328 335
f1h_56 f0_54 f0_164 -0.68 0.68 6.07 0 0 0 335 337
f1h_57 f0_109 f0_158 0.64 -0.64 6.31 0 0 0 345 337
f1h_59 f0_73 f0_78 0.9 -0.9 6.71 0 0 0 340 339
f1h_61 f0_122 f0_131 -0.03 0.03 7.04 0 0 0 335 338
f1h_62 f0_126 f0_150 1.12 -1.12 4.56 0 0 0 333 339
f1h_63 f0_113 f0_178 -0.82 0.82 5.73 0 0 0 318 309
f1h_64 f0_2 f0_34 -2.54 2.54 5.9 0 0 0 338 332
f1h_65 f0_5 f0_21 1.72 -1.72 6.66 0 0 0 340 331
f1h_66 f0_68 f0_97 0.05 -0.05 6.03 0 0 0 338 335
f1h_67 f0_100 f0_136 1.17 -1.17 7.27 0 0 0 341 332
f1h_68 f0_97 f0_145 -1.62 1.62 6.08 0 0 0 338 334
f1h_69 f0_12 f0_66 -0.25 0.25 7.7 0 0 0 328 339
f1h_70 f0_115 f0_119 -0.18 0.18 7.29 0 0 0 325 326
f1h_71 f0_139 f0_181 -0.65 0.65 7.15 0 0 0 325 320
f1h_72 f0_85 f0_106 1.26 -1.26 5.69 0 0 0 333 330
f1h_73 f0_67 f0_108 -1.72 1.72 5.33 0 0 0 327 316
f1h_73 f0_67 f2_362 0.56 -0.56 4.83 0 0 1 327 330
f1h_74 f0_18 f0_155 -1.69 1.69 5.86 0 0 0 334 341
f1h_75 f0_45 f0_161 0.29 -0.29 5.71 0 0 0 343 334
f1h_77 f0_23 f0_109 -1.15 1.15 6.87 0 0 0 332 340
f1h_78 f0_93 f0_126 0.17 -0.17 7.59 0 0 0 326 325
f1h_80 f0_86 f0_177 1.66 -1.66 5.19 0 0 0 324 324
f1h_80 f2_334 f2_663 2.41 -2.41 0.31 0 0 2 324 337
f1h_81 f0_163 f0_189 1.67 -1.67 4.43 0 0 0 328 332
f1h_82 f0_18 f0_161 0.45 -0.45 5.95 0 0 0 335 338
f1h_83 f0_5 f0_91 0.3 -0.3 6.16 0 0 0 336 328
f1h_86 f0_56 f0_128 0.07 -0.07 7.37 0 0 0 319 320
f1h_87 f0_56 f0_116 1.48 -1.48 5.83 0 0 0 339 343
f1h_88 f0_41 f0_52 0.6 -0.6 5.86 0 0 0 321 331
f1h_90 f0_105 f0_118 -1.1 1.1 5.46 0 0 0 329 336
f1h_91 f0_166 f0_178 0.86 -0.86 6.67 0 0 0 328 321
f1h_92 f0_136 f0_149 0.43 -0.43 6.85 0 0 0 338 336
f1h_93 f0_79 f0_126 0.91 -0.91 6.98 0 0 0 335 336
f1h_94 f0_128 f0_149 2.87 -2.87 5.64 0 0 0 328 336
f1h_95 f0_75 f0_183 1.32 -1.32 6.42 0 0 0 326 331
f1h_98 f0_90 f0_111 -0.08 0.08 7.35 0 0 0 337 324
f1h_99 f0_138 f0_172 -0.53 0.53 6.7 0 0 0 324 322
f1h_100 f0_128 f0_165 0.39 -0.39 7.08 0 0 0 333 333
f1h_101 f0_52 f0_150 0.61 -0.61 6.63 0 0 0 333 332
f1h_102 f0_8 f0_165 0.85 -0.85 5.95 0 0 0 334 327
f1h_103 f0_100 f0_176 0.56 -0.56 7.13 0 0 0 341 347
f1h_104 f0_54 f0_62 -0.66 0.66 6.35 0 0 0 334 331
f1h_105 f0_179 f0_200 -0.83 0.83 7.05 0 0 0 338 338
f1h_106 f0_53 f0_182 0.4 -0.4 7.45 0 0 0 332 321
f1h_107 f0_21 f0_50 -1.39 1.39 5.1 0 0 0 322 337
f1h_108 f0_14 f0_179 -1.29 1.29 5.61 0 0 0 337 341
f1h_109 f0_36 f0_150 0.04 -0.04 7.28 0 0 0 340 337
f1h_110 f0_23 f0_42 1.89 -1.89 5.58 0 0 0 327 327
f1h_112 f0_82 f0_100 -0.28 0.28 7.04 0 0 0 340 339
f1h_113 f0_71 f0_148 3.37 -3.37 4.52 0 0 0 313 324
f1h_115 f0_3 f0_103 2.24 -2.24 6.51 0 0 0 324 342
f1h_116 f0_3 f0_33 -1.73 1.73 5.79 0 0 0 321 328
f1h_119 f0_1 f0_33 -2.87 2.87 5.82 0 0 0 329 326
f1h_121 f0_142 f0_173 1.44 -1.44 5.94 0 0 0 319 318
f1h_122 f0_3 f0_80 0.02 -0.02 5.82 0 0 0 317 319
f1h_124 f0_14 f0_71 0.94 -0.94 6.47 0 0 0 330 327
f1h_126 f0_86 f0_143 -0.65 0.65 6.27 0 0 0 322 320
f1h_127 f0_63 f0_95 -0.23 0.23 6.49 0 0 0 327 324
f1h_128 f0_3 f0_188 0.18 -0.18 6.4 0 0 0 321 318
f1h_129 f0_15 f0_153 -0.91 0.91 6.15 0 0 0 337 335
f1h_130 f0_6 f0_82 1.24 -1.24 5.2 0 0 0 325 341
f1h_131 f0_95 f0_116 -2.47 2.47 5.3 0 0 0 321 321
f1h_132 f0_68 f0_92 1.22 -1.22 7.26 0 0 0 340 330
f1h_133 f0_166 f0_198 -1.28 1.28 6.82 0 0 0 326 346
f1h_134 f0_70 f0_83 -1.26 1.26 6.04 0 0 0 327 326
f1h_135 f0_69 f0_178 0.41 -0.41 5.03 0 0 0 343 320
f1h_137 f0_48 f0_63 1.58 -1.58 6.61 0 0 0 326 339
f1h_138 f0_125 f0_131 0.57 -0.57 5.9 0 0 0 334 342
f1h_140 f0_74 f0_85 1.4 -1.4 6.31 0 0 0 327 332
f1h_141 f0_84 f0_88 1.69 -1.69 5.2 0 0 0 326 334
f1h_142 f0_111 f0_198 -0.28 0.28 7.25 0 0 0 320 330
f1h_143 f0_106 f0_120 0.49 -0.49 6.77 0 0 0 331 327
f1h_146 f0_12 f0_28 0.3 -0.3 6.43 0 0 0 323 335
f1h_148 f0_78 f0_104 -0.27 0.27 6.05 0 0 0 337 345
f1h_150 f0_81 f0_114 -1.36 1.36 4.6 0 0 0 326 331
f1h_151 f0_42 f0_53 -2.23 2.23 5.62 0 0 0 325 330
f1h_153 f0_111 f0_185 -0.14 0.14 5.93 0 0 0 327 328
f1h_154 f0_2 f0_139 0.07 -0.07 7.24 0 0 0 339 341
f1h_155 f0_2 f0_30 0.38 -0.38 4.98 0 0 0 323 329
f1h_156 f0_74 f0_187 0.71 -0.71 6.42 0 0 0 327 337
f1h_157 f0_11 f0_187 0.2 -0.2 6.1 0 0 0 322 338
f1h_158 f0_138 f0_139 -1.97 1.97 5.29 0 0 0 341 335
f1h_159 f0_101 f0_150 1.32 -1.32 6.31 0 0 0 336 333
f1h_161 f0_19 f0_109 -2.02 2.02 6.02 0 0 0 332 339
f1h_162 f0_15 f0_145 -0.4 0.4 6.1 0 0 0 335 337
f1h_162 f0_15 f2_896 0.15 -0.15 0.59 0 0 2 335 324
f1h_163 f0_61 f0_97 1.24 -1.24 6.23 0 0 0 331 340
f1h_164 f0_65 f0_175 1.16 -1.16 5.57 0 0 0 338 338
f1h_165 f0_104 f0_175 -2.1 2.1 6.08 0 0 0 335 339
f1h_168 f0_159 f0_171 0.57 -0.57 6.86 0 0 0 336 336
f1h_169 f0_83 f0_144 -0.48 0.48 5.63 0 0 0 318 334
f1h_170 f0_9 f0_111 -0.33 0.33 5.46 0 0 0 319 333
f1h_171 f0_1 f0_108 -1.94 1.94 6.49 0 0 0 330 319
f1h_172 f0_173 f0_198 -1 1 6.28 0 0 0 332 336
f1h_173 f0_16 f0_73 1.49 -1.49 5.76 0 0 0 311 322
f1h_174 f0_49 f0_165 -2.53 2.53 7.38 0 0 0 346 335
f1h_175 f0_54 f0_58 0.15 -0.15 6.55 0 0 0 334 335
f1h_176 f0_25 f0_65 -2.27 2.27 5.58 0 0 0 322 320
f1h_177 f0_39 f0_138 1.32 -1.32 6.05 0 0 0 343 347
f1h_178 f0_25 f0_56 -2.27 2.27 5.17 0 0 0 333 329
f1h_179 f0_61 f0_103 0.42 -0.42 6.41 0 0 0 318 329
f1h_180 f0_7 f0_138 0.74 -0.74 6.45 0 0 0 332 345
f1h_181 f0_59 f0_128 0.68 -0.68 6.43 0 0 0 335 322
f1h_182 f0_59 f0_64 -1.7 1.7 5.18 0 0 0 332 323
f1h_183 f0_47 f0_64 2.03 -2.03 4.77 0 0 0 335 328
f1h_184 f0_123 f0_188 0.49 -0.49 6.68 0 0 0 336 325
f1h_185 f0_69 f0_134 3.05 -3.05 5.3 0 0 0 329 332
f1h_186 f0_7 f0_40 0.01 -0.01 8.79 0 0 0 326 331
f1h_187 f0_96 f0_185 0.74 -0.74 6.32 0 0 0 324 324
f1h_188 f0_56 f0_175 0.96 -0.96 6.22 0 0 0 338 335
f1h_190 f0_31 f0_83 0.8 -0.8 5.64 0 0 0 319 311
f1h_191 f0_64 f0_196 0.16 -0.16 7.01 0 0 0 342 340
f1h_192 f0_17 f0_68 0.01 -0.01 6.46 0 0 0 323 334
f1h_193 f0_21 f0_83 -2.83 2.83 5.31 0 0 0 324 315
f1h_194 f0_32 f0_65 -1.38 1.38 5.89 0 0 0 339 340
f1h_195 f0_146 f0_160 -1.12 1.12 6.72 0 0 0 316 331
f1h_196 f0_96 f0_168 -1.17 1.17 4.45 0 0 0 328 322
f1h_198 f0_33 f0_118 1.16 -1.16 6.59 0 0 0 323 335
f1h_199 f0_8 f0_129 0.41 -0.41 5.51 0 0 0 337 329
f1h_200 f0_34 f0_70 2.36 -2.36 5.25 0 0 0 328 323
f1h_202 f0_6 f0_166 1.42 -1.42 5.52 0 0 0 329 324
f1h_203 f0_29 f0_70 2.38 -2.38 5.24 0 0 0 322 320
f1h_204 f0_85 f0_187 -0.3 0.3 6.83 0 0 0 339 343
f1h_205 f0_4 f0_146 -0.28 0.28 8.03 0 0 0 340 335
f1h_206 f0_67 f0_84 -0.28 0.28 6.35 0 0 0 335 326
f1h_207 f0_78 f0_100 0.36 -0.36 6.86 0 0 0 316 328
f1h_208 f0_151 f0_177 -0.41 0.41 7.29 0 0 0 339 333
f1h_209 f0_19 f0_35 -1.34 1.34 5.83 0 0 0 336 333
f1h_210 f0_106 f0_156 1.51 -1.51 5.87 0 0 0 327 327
f1h_212 f0_42 f0_50 -0.58 0.58 5.79 0 0 0 323 330
f1h_213 f0_176 f0_193 3.18 -3.18 4.89 0 0 0 346 329
f1h_215 f0_127 f0_129 0.56 -0.56 5.55 0 0 0 331 326
f1h_216 f0_60 f0_163 -0.13 0.13 6.26 0 0 0 338 322
f1h_217 f0_84 f0_197 1.85 -1.85 5.77 0 0 0 331 336
f1h_218 f0_42 f0_178 0.5 -0.5 6.85 0 0 0 328 314
f1h_219 f0_23 f0_112 -0.53 0.53 6.66 0 0 0 325 324
f1h_220 f0_4 f0_200 -1.27 1.27 5.27 0 0 0 339 335
f1h_221 f0_71 f0_137 0.52 -0.52 6.8 0 0 0 322 327
f1h_222 f0_64 f0_126 -0.71 0.71 6.66 0 0 0 323 328
f1h_223 f0_11 f0_43 -0.22 0.22 6.63 0 0 0 327 335
f1h_224 f0_25 f0_126 1.93 -1.93 5.09 0 0 0 335 337
f1h_227 f0_126 f0_198 1.95 -1.95 4.6 0 0 0 337 342
