ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_872 f1w_424 PO 19.99 0 NA NA NA 3 3 2305
f0_82 f1h_76 PO 19.71 0 NA NA NA 3 3 2292
f0_75 f1h_222 PO 19.69 0 NA NA NA 3 3 2314
f1h_323 f2_785 PO 19.58 0 NA NA NA 3 3 2327
f0_191 f1h_226 PO 19.53 0 NA NA NA 3 3 2268
f0_144 f1h_29 PO 19.46 0 NA NA NA 3 3 2330
f0_678 f1w_247 PO 19.43 0 NA NA NA 3 3 2333
f1h_46 f2_737 PO 19.43 0 NA NA NA 3 3 2354
f0_171 f1h_256 PO 19.37 0 NA NA NA 3 3 2289
f0_42 f1h_475 PO 19.37 0 NA NA NA 3 3 2288
f0_976 f1w_284 PO 19.25 0 NA NA NA 3 3 2314
f0_572 f1w_476 PO 19.2 0 NA NA NA 3 3 2253
f1w_149 f2_295 PO 19.19 0 NA NA NA 3 3 2378
f1h_256 f2_595 PO 19.16 0 NA NA NA 3 3 2302
f0_56 f1h_423 PO 19.1 0 NA NA NA 3 3 2279
f0_94 f1h_283 PO 19.09 0 NA NA NA 3 3 2292
f0_67 f1h_376 PO 19.09 0 NA NA NA 3 3 2305
f1w_450 f2_645 PO 19.09 0 NA NA NA 3 3 2342
f0_75 f1h_191 PO 19 0 NA NA NA 3 3 2298
f0_988 f1w_41 PO 19 0 NA NA NA 3 3 2296
f0_274 f1w_393 PO 18.97 0 NA NA NA 3 3 2350
f1w_88 f2_302 PO 18.94 0 NA NA NA 3 3 2362
f0_486 f1w_208 PO 18.9 0 NA NA NA 3 3 2337
f0_47 f1h_437 PO 18.88 0 NA NA NA 3 3 2293
f0_470 f1w_400 PO 18.84 0 NA NA NA 3 3 2276
f0_999 f1w_121 PO 18.76 0 NA NA NA 3 3 2279
f1h_157 f2_640 PO 18.75 0 NA NA NA 3 3 2306
f0_38 f1h_48 PO 18.74 0 NA NA NA 3 3 2315
f0_98 f1h_271 PO 18.69 0 NA NA NA 3 3 2335
f0_35 f1h_174 PO 18.68 0 NA NA NA 3 3 2374
f0_820 f1w_102 PO 18.58 0 NA NA NA 3 3 2284
f0_4 f1h_147 PO 18.57 0 NA NA NA 3 3 2318
f0_94 f1h_190 PO 18.55 0 NA NA NA 3 3 2279
f0_119 f1h_374 PO 18.55 0 NA NA NA 3 3 2340
f0_150 f1h_252 PO 18.45 0 NA NA NA 3 3 2278
f0_71 f1h_48 PO 18.45 0 NA NA NA 3 3 2288
f1h_41 f2_861 PO 18.39 0 NA NA NA 3 3 2353
f0_506 f1w_223 PO 18.38 0 NA NA NA 3 3 2304
f0_85 f1h_134 PO 18.36 0 NA NA NA 3 3 2306
f1h_222 f2_532 PO 18.31 0 NA NA NA 3 3 2291
f0_5 f1h_109 PO 18.29 0 NA NA NA 3 3 2283
f1w_489 f2_19 PO 18.29 0 NA NA NA 3 3 2260
f0_941 f1w_163 PO 18.28 0 NA NA NA 3 3 2283
f0_80 f1h_341 PO 18.27 0 NA NA NA 3 3 2289
f1w_21 f2_809 PO 18.27 0 NA NA NA 3 3 2286
f0_197 f1h_294 PO 18.25 0 NA NA NA 3 3 2313
f0_85 f1h_373 PO 18.25 0 NA NA NA 3 3 2290
