ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_55 f2_63 PO 62.74 0 NA NA NA 3 3 8236
f1h_55 f2_40 PO 61.19 0 NA NA NA 3 3 8204
f0_61 f1h_179 PO 61.16 0 NA NA NA 3 3 8212
f0_174 f1h_469 PO 59.96 0 NA NA NA 3 3 8238
f0_597 f1w_201 PO 59.72 0 NA NA NA 3 3 8255
f1h_181 f2_242 PO 59.35 0 NA NA NA 3 3 8209
f1w_326 f2_729 PO 58.87 0 NA NA NA 3 3 8236
f0_39 f1h_41 PO 58.71 0 NA NA NA 3 3 8243
f0_119 f1h_19 PO 58.69 0 NA NA NA 3 3 8228
f1w_121 f2_748 PO 58.69 0 NA NA NA 3 3 8241
f0_76 f1h_17 PO 58.6 0 NA NA NA 3 3 8236
f0_140 f1h_363 PO 58.6 0 NA NA NA 3 3 8230
f1h_164 f2_460 PO 58.53 0 NA NA NA 3 3 8229
f0_73 f1h_118 PO 58.47 0 NA NA NA 3 3 8244
f0_25 f1h_264 PO 58.28 0 NA NA NA 3 3 8229
f1w_338 f2_665 PO 58.28 0 NA NA NA 3 3 8232
f0_610 f1w_382 PO 58.2 0 NA NA NA 3 3 8235
f1w_41 f2_541 PO 58.08 0 NA NA NA 3 3 8252
f0_94 f1h_484 PO 57.93 0 NA NA NA 3 3 8230
f0_174 f1h_341 PO 57.87 0 NA NA NA 3 3 8243
f1w_220 f2_507 PO 57.84 0 NA NA NA 3 3 8238
f1w_500 f2_561 PO 57.84 0 NA NA NA 3 3 8233
f1h_216 f2_781 PO 57.64 0 NA NA NA 3 3 8242
f1h_385 f2_835 PO 57.54 0 NA NA NA 3 3 8221
f0_132 f1h_382 PO 57.53 0 NA NA NA 3 3 8246
f1h_371 f2_946 PO 57.49 0 NA NA NA 3 3 8215
f0_174 f1h_56 PO 57.4 0 NA NA NA 3 3 8226
f0_983 f1w_193 PO 57.33 0 NA NA NA 3 3 8225
f0_80 f1h_73 PO 57.29 0 NA NA NA 3 3 8252
f1h_181 f2_349 PO 57.28 0 NA NA NA 3 3 8215
f1w_142 f2_500 PO 57.26 0 NA NA NA 3 3 8237
f1h_118 f2_793 PO 57.23 0 NA NA NA 3 3 8240
f1w_474 f2_566 PO 57.22 0 NA NA NA 3 3 8238
f0_105 f1h_380 PO 57.19 0 NA NA NA 3 3 8210
f1w_469 f2_924 PO 57.18 0 NA NA NA 3 3 8224
f1w_220 f2_127 PO 57.16 0 NA NA NA 3 3 8228
f1w_471 f2_195 PO 57.16 0 NA NA NA 3 3 8239
f1w_177 f2_99 PO 57.11 0 NA NA NA 3 3 8245
f0_563 f1w_479 PO 57.02 0 NA NA NA 3 3 8220
f1w_224 f2_714 PO 56.99 0 NA NA NA 3 3 8227
f1h_1 f2_776 PO 56.95 0 NA NA NA 3 3 8217
f0_387 f1w_105 PO 56.94 0 NA NA NA 3 3 8245
f1w_426 f2_739 PO 56.94 0 NA NA NA 3 3 8218
f0_801 f1w_375 PO 56.87 0 NA NA NA 3 3 8253
f0_180 f1h_314 PO 56.85 0 NA NA NA 3 3 8215
f0_79 f1h_195 PO 56.84 0 NA NA NA 3 3 8229
f1w_220 f2_813 PO 56.82 0 NA NA NA 3 3 8226
f0_449 f1w_459 PO 56.8 0 NA NA NA 3 3 8238
f1w_204 f2_500 PO 56.78 0 NA NA NA 3 3 8225
f0_38 f1h_459 PO 56.73 0 NA NA NA 3 3 8226
f1h_237 f2_656 PO 56.7 0 NA NA NA 3 3 8232
f0_969 f1w_398 PO 56.67 0 NA NA NA 3 3 8240
f0_29 f1h_445 PO 56.64 0 NA NA NA 3 3 8249
f1w_375 f2_207 PO 56.64 0 NA NA NA 3 3 8240
f1w_452 f2_690 PO 56.63 0 NA NA NA 3 3 8232
f1h_262 f2_423 PO 56.62 0 NA NA NA 3 3 8240
f0_215 f1w_143 PO 56.59 0 NA NA NA 3 3 8226
f1h_335 f2_506 PO 56.47 0 NA NA NA 3 3 8242
f0_55 f1h_333 PO 56.45 0 NA NA NA 3 3 8223
f0_861 f1w_166 PO 56.44 0 NA NA NA 3 3 8233
f1h_233 f2_239 PO 56.44 0 NA NA NA 3 3 8231
f1h_265 f2_577 PO 56.39 0 NA NA NA 3 3 8231
f1h_156 f2_680 PO 56.39 0 NA NA NA 3 3 8212
f0_740 f1w_40 PO 56.35 0 NA NA NA 3 3 8222
f1h_291 f2_474 PO 56.34 0 NA NA NA 3 3 8208
f1w_12 f2_780 PO 56.33 0 NA NA NA 3 3 8213
f0_535 f1w_302 PO 56.32 0 NA NA NA 3 3 8233
f1h_477 f2_256 PO 56.32 0 NA NA NA 3 3 8220
f0_67 f1h_78 PO 56.31 0 NA NA NA 3 3 8218
f0_312 f1w_205 PO 56.31 0 NA NA NA 3 3 8241
f1h_73 f2_363 PO 56.26 0 NA NA NA 3 3 8262
f0_190 f1h_294 PO 56.25 0 NA NA NA 3 3 8231
f1h_479 f2_269 PO 56.25 0 NA NA NA 3 3 8239
f0_135 f1h_109 PO 56.2 0 NA NA NA 3 3 8229
f0_79 f1h_67 PO 56.19 0 NA NA NA 3 3 8246
f0_603 f1w_61 PO 56.19 0 NA NA NA 3 3 8209
f1h_439 f2_107 PO 56.19 0 NA NA NA 3 3 8232
f0_217 f1w_500 PO 56.16 0 NA NA NA 3 3 8236
f1h_2 f2_336 PO 56.16 0 NA NA NA 3 3 8210
f1h_362 f2_712 PO 56.16 0 NA NA NA 3 3 8225
f1h_336 f2_581 PO 56.15 0 NA NA NA 3 3 8231
f1w_437 f2_719 PO 56.15 0 NA NA NA 3 3 8235
f1h_19 f2_508 PO 56.14 0 NA NA NA 3 3 8232
f0_774 f1w_398 PO 56.1 0 NA NA NA 3 3 8238
f1h_469 f2_178 PO 56.09 0 NA NA NA 3 3 8238
f1h_337 f2_814 PO 56.08 0 NA NA NA 3 3 8239
f0_198 f1h_208 PO 56.05 0 NA NA NA 3 3 8223
f1h_255 f2_267 PO 56.05 0 NA NA NA 3 3 8237
f1h_246 f2_464 PO 56.02 0 NA NA NA 3 3 8227
f0_171 f1h_82 PO 56.01 0 NA NA NA 3 3 8219
f1w_141 f2_468 PO 56 0 NA NA NA 3 3 8236
f1w_232 f2_36 PO 55.99 0 NA NA NA 3 3 8224
f1h_456 f2_288 PO 55.98 0 NA NA NA 3 3 8246
f0_258 f1w_135 PO 55.96 0 NA NA NA 3 3 8246
f0_610 f1w_219 PO 55.96 0 NA NA NA 3 3 8243
f0_800 f1w_96 PO 55.96 0 NA NA NA 3 3 8248
f1h_462 f2_677 PO 55.95 0 NA NA NA 3 3 8216
f1w_481 f2_803 PO 55.95 0 NA NA NA 3 3 8227
f1w_174 f2_982 PO 55.91 0 NA NA NA 3 3 8240
f1w_47 f2_150 PO 55.9 0 NA NA NA 3 3 8235
f1w_246 f2_210 PO 55.9 0 NA NA NA 3 3 8245
f0_204 f1w_45 PO 55.88 0 NA NA NA 3 3 8235
f0_78 f1h_311 PO 55.84 0 NA NA NA 3 3 8230
f0_8 f1h_92 PO 55.83 0 NA NA NA 3 3 8228
f1w_190 f2_407 PO 55.83 0 NA NA NA 3 3 8209
f1h_381 f2_87 PO 55.83 0 NA NA NA 3 3 8242
f0_177 f1h_200 PO 55.81 0 NA NA NA 3 3 8236
f1w_478 f2_935 PO 55.81 0 NA NA NA 3 3 8239
