ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_919 f1w_217 PO 0.78 0 NA NA NA 3 3 40
f0_183 f0_253 PO 0.77 0 NA NA NA 3 3 46
f0_114 f1h_497 PO 0.76 0 NA NA NA 3 3 50
f0_163 f2_986 PO 0.76 0 NA NA NA 3 3 40
f0_112 f0_146 PO 0.71 0 NA NA NA 3 3 49
f1h_82 f1w_496 PO 0.71 0 NA NA NA 3 3 40
f0_85 f2_1 PO 0.7 0 NA NA NA 3 3 43
f0_35 f1h_236 PO 0.69 0 NA NA NA 3 3 41
f0_115 f2_424 PO 0.68 0 NA NA NA 3 3 48
f0_111 f0_907 PO 0.66 0 NA NA NA 3 3 41
f0_65 f1h_297 PO 0.66 0 NA NA NA 3 3 41
f0_8 f0_594 PO 0.64 0 NA NA NA 3 3 46
f0_162 f2_3 PO 0.64 0 NA NA NA 3 3 46
f0_118 f2_347 PO 0.64 0 NA NA NA 3 3 41
f0_110 f1w_217 PO 0.63 0 NA NA NA 3 3 51
f0_614 f1w_445 PO 0.62 0 NA NA NA 3 3 46
f0_769 f1h_494 PO 0.61 0 NA NA NA 3 3 41
f0_199 f2_839 PO 0.61 0 NA NA NA 3 3 47
f0_74 f0_596 PO 0.6 0 NA NA NA 3 3 46
f0_876 f2_347 PO 0.6 0 NA NA NA 3 3 53
f0_42 f0_102 PO 0.59 0 NA NA NA 3 3 54
f0_72 f1h_22 PO 0.59 0 NA NA NA 3 3 49
f0_304 f1w_405 PO 0.59 0 NA NA NA 3 3 44
f1h_269 f2_896 PO 0.59 0 NA NA NA 3 3 45
f0_248 f2_917 PO 0.59 0 NA NA NA 3 3 43
f0_74 f0_164 PO 0.58 0 NA NA NA 3 3 48
f0_121 f0_189 PO 0.58 0 NA NA NA 3 3 45
f0_8 f0_225 PO 0.58 0 NA NA NA 3 3 45
f0_150 f0_319 PO 0.57 0 NA NA NA 3 3 42
f0_71 f0_585 PO 0.57 0 NA NA NA 3 3 42
f0_198 f1h_465 PO 0.57 0 NA NA NA 3 3 47
f1h_247 f1w_455 PO 0.57 0 NA NA NA 3 3 42
f0_927 f2_47 PO 0.57 0 NA NA NA 3 3 46
f0_124 f0_148 PO 0.56 0 NA NA NA 3 3 41
f0_149 f0_175 PO 0.56 0 NA NA NA 3 3 42
f0_476 f0_861 PO 0.56 0 NA NA NA 3 3 41
f0_8 f1h_260 PO 0.56 0 NA NA NA 3 3 39
f0_437 f1w_21 PO 0.56 0 NA NA NA 3 3 40
f0_420 f2_625 PO 0.56 0 NA NA NA 3 3 44
f0_19 f0_355 PO 0.55 0 NA NA NA 3 3 44
