ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_191 f1h_226 PO 28.77 0 NA NA NA 3 3 3640
f1h_157 f2_640 PO 28.59 0 NA NA NA 3 3 3660
f0_190 f1h_169 PO 28.17 0 NA NA NA 3 3 3653
f1h_60 f2_214 PO 27.56 0 NA NA NA 3 3 3648
f0_25 f1h_180 PO 27.19 0 NA NA NA 3 3 3614
f1h_342 f2_486 PO 27.12 0 NA NA NA 3 3 3630
f0_39 f1h_157 PO 27.11 0 NA NA NA 3 3 3684
f1h_342 f2_187 PO 27.01 0 NA NA NA 3 3 3669
f0_572 f1w_476 PO 26.96 0 NA NA NA 3 3 3651
f0_75 f1h_191 PO 26.91 0 NA NA NA 3 3 3685
f0_114 f1h_324 PO 26.75 0 NA NA NA 3 3 3658
f1h_399 f2_799 PO 26.75 0 NA NA NA 3 3 3677
f0_13 f1h_2 PO 26.69 0 NA NA NA 3 3 3646
f0_162 f1h_60 PO 26.44 0 NA NA NA 3 3 3661
f0_44 f1h_399 PO 26.43 0 NA NA NA 3 3 3673
f0_228 f1w_438 PO 26.43 0 NA NA NA 3 3 3656
f0_274 f1w_393 PO 26.42 0 NA NA NA 3 3 3630
f0_22 f1h_130 PO 26.27 0 NA NA NA 3 3 3660
f0_73 f1h_91 PO 26.22 0 NA NA NA 3 3 3669
f0_100 f1h_230 PO 26.17 0 NA NA NA 3 3 3634
f0_94 f1h_190 PO 26.14 0 NA NA NA 3 3 3684
f0_82 f1h_370 PO 26.13 0 NA NA NA 3 3 3626
f0_179 f1h_314 PO 26.07 0 NA NA NA 3 3 3650
f0_150 f1h_485 PO 25.98 0 NA NA NA 3 3 3686
f1w_247 f2_963 PO 25.92 0 NA NA NA 3 3 3676
f0_120 f1h_43 PO 25.86 0 NA NA NA 3 3 3626
f1h_180 f2_157 PO 25.83 0 NA NA NA 3 3 3648
f0_978 f1w_288 PO 25.76 0 NA NA NA 3 3 3645
f1h_244 f2_902 PO 25.75 0 NA NA NA 3 3 3628
f0_126 f1h_91 PO 25.71 0 NA NA NA 3 3 3684
f1h_186 f2_952 PO 25.7 0 NA NA NA 3 3 3646
f0_91 f1h_368 PO 25.6 0 NA NA NA 3 3 3641
f0_72 f1h_10 PO 25.59 0 NA NA NA 3 3 3670
f0_470 f1w_400 PO 25.54 0 NA NA NA 3 3 3645
f0_178 f1h_202 PO 25.53 0 NA NA NA 3 3 3654
f0_195 f1h_342 PO 25.52 0 NA NA NA 3 3 3649
f1h_35 f2_769 PO 25.52 0 NA NA NA 3 3 3652
f1h_438 f2_357 PO 25.49 0 NA NA NA 3 3 3648
f0_144 f1h_29 PO 25.48 0 NA NA NA 3 3 3645
f0_98 f1h_275 PO 25.45 0 NA NA NA 3 3 3664
f0_61 f1h_448 PO 25.45 0 NA NA NA 3 3 3663
f0_197 f1h_294 PO 25.36 0 NA NA NA 3 3 3657
f0_999 f1w_135 PO 25.35 0 NA NA NA 3 3 3656
f0_473 f1w_262 PO 25.31 0 NA NA NA 3 3 3681
f0_7 f1h_411 PO 25.3 0 NA NA NA 3 3 3666
f1w_149 f2_295 PO 25.29 0 NA NA NA 3 3 3654
f0_194 f1h_373 PO 25.27 0 NA NA NA 3 3 3646
f1h_122 f2_916 PO 25.16 0 NA NA NA 3 3 3685
f1h_60 f2_791 PO 25.14 0 NA NA NA 3 3 3652
f0_196 f1h_313 PO 25.11 0 NA NA NA 3 3 3649
f0_154 f1h_221 PO 25.1 0 NA NA NA 3 3 3614
f1h_465 f2_658 PO 25.09 0 NA NA NA 3 3 3675
f0_627 f1w_335 PO 25.08 0 NA NA NA 3 3 3642
f1w_277 f2_235 PO 25.07 0 NA NA NA 3 3 3705
f0_483 f1w_26 PO 25.06 0 NA NA NA 3 3 3663
f1w_406 f2_805 PO 25.05 0 NA NA NA 3 3 3636
f0_191 f1h_366 PO 25.04 0 NA NA NA 3 3 3650
f0_121 f1h_275 PO 24.97 0 NA NA NA 3 3 3633
