ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_191 f1h_226 PO 30.61 0 NA NA NA 3 3 3979
f1h_157 f2_640 PO 29.91 0 NA NA NA 3 3 4002
f0_114 f1h_324 PO 29.85 0 NA NA NA 3 3 3982
f0_572 f1w_476 PO 29.78 0 NA NA NA 3 3 3983
f0_190 f1h_169 PO 29.45 0 NA NA NA 3 3 3991
f0_179 f1h_314 PO 29.42 0 NA NA NA 3 3 3983
f0_470 f1w_400 PO 29.13 0 NA NA NA 3 3 3989
f0_39 f1h_157 PO 29.05 0 NA NA NA 3 3 3991
f0_73 f1h_91 PO 28.83 0 NA NA NA 3 3 3992
f0_75 f1h_191 PO 28.75 0 NA NA NA 3 3 4001
f1h_60 f2_214 PO 28.75 0 NA NA NA 3 3 3989
f0_13 f1h_2 PO 28.65 0 NA NA NA 3 3 3991
f0_999 f1w_135 PO 28.65 0 NA NA NA 3 3 3994
f0_98 f1h_275 PO 28.62 0 NA NA NA 3 3 3986
f1h_399 f2_799 PO 28.57 0 NA NA NA 3 3 3997
f0_194 f1h_373 PO 28.51 0 NA NA NA 3 3 3971
f0_228 f1w_438 PO 28.43 0 NA NA NA 3 3 3989
f0_178 f1h_202 PO 28.42 0 NA NA NA 3 3 3986
f1h_342 f2_187 PO 28.35 0 NA NA NA 3 3 3982
f0_44 f1h_399 PO 28.25 0 NA NA NA 3 3 3995
f0_144 f1h_29 PO 28.2 0 NA NA NA 3 3 3978
f1h_180 f2_157 PO 28.15 0 NA NA NA 3 3 4006
f1h_342 f2_486 PO 28.1 0 NA NA NA 3 3 3983
f1w_247 f2_963 PO 28.07 0 NA NA NA 3 3 4001
f0_473 f1w_262 PO 27.88 0 NA NA NA 3 3 3990
f0_22 f1h_130 PO 27.86 0 NA NA NA 3 3 3986
f0_72 f1h_10 PO 27.84 0 NA NA NA 3 3 3999
f0_138 f1h_486 PO 27.84 0 NA NA NA 3 3 3988
f1h_186 f2_952 PO 27.84 0 NA NA NA 3 3 3992
f0_274 f1w_393 PO 27.82 0 NA NA NA 3 3 3989
f0_25 f1h_180 PO 27.73 0 NA NA NA 3 3 3999
f0_94 f1h_190 PO 27.73 0 NA NA NA 3 3 3986
