ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_39 f1h_41 PO 39.67 0 NA NA NA 3 3 4642
f0_61 f1h_179 PO 39.43 0 NA NA NA 3 3 4593
f1w_463 f2_985 PO 38.13 0 NA NA NA 3 3 4789
f1h_181 f2_349 PO 37.91 0 NA NA NA 3 3 4604
f0_97 f1h_290 PO 37.77 0 NA NA NA 3 3 4582
f0_174 f1h_469 PO 37.75 0 NA NA NA 3 3 4616
f0_542 f1w_341 PO 37.37 0 NA NA NA 3 3 4681
f0_277 f1w_151 PO 37.29 0 NA NA NA 3 3 4643
f1h_262 f2_423 PO 37.21 0 NA NA NA 3 3 4693
f1h_481 f2_788 PO 37.1 0 NA NA NA 3 3 4657
f1w_102 f2_345 PO 36.81 0 NA NA NA 3 3 4606
f0_174 f1h_56 PO 36.76 0 NA NA NA 3 3 4623
f0_610 f1w_219 PO 36.64 0 NA NA NA 3 3 4702
f0_875 f1w_160 PO 36.51 0 NA NA NA 3 3 4631
f1w_192 f2_788 PO 36.48 0 NA NA NA 3 3 4628
f0_166 f1h_425 PO 36.44 0 NA NA NA 3 3 4613
f1h_52 f2_659 PO 36.41 0 NA NA NA 3 3 4687
f1h_57 f2_20 PO 36.33 0 NA NA NA 3 3 4688
f0_94 f1h_462 PO 36.31 0 NA NA NA 3 3 4688
f1h_309 f2_716 PO 36.29 0 NA NA NA 3 3 4523
f1h_381 f2_87 PO 36.26 0 NA NA NA 3 3 4613
f1w_219 f2_637 PO 36.23 0 NA NA NA 3 3 4688
f0_25 f1h_264 PO 36.13 0 NA NA NA 3 3 4621
f0_95 f1h_57 PO 36.12 0 NA NA NA 3 3 4669
f0_173 f1h_298 PO 36.07 0 NA NA NA 3 3 4657
f0_119 f1h_19 PO 36.02 0 NA NA NA 3 3 4639
f0_94 f1h_484 PO 36 0 NA NA NA 3 3 4665
f0_131 f1h_235 PO 35.94 0 NA NA NA 3 3 4656
f0_35 f1h_294 PO 35.9 0 NA NA NA 3 3 4672
f1h_465 f2_117 PO 35.88 0 NA NA NA 3 3 4640
f0_136 f1h_290 PO 35.84 0 NA NA NA 3 3 4617
f1w_12 f2_937 PO 35.82 0 NA NA NA 3 3 4586
