ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_61 f1h_179 PO 57.75 0 NA NA NA 3 3 7548
f0_119 f1h_19 PO 57.06 0 NA NA NA 3 3 7548
f0_174 f1h_469 PO 56.95 0 NA NA NA 3 3 7520
f1h_181 f2_242 PO 55.4 0 NA NA NA 3 3 7513
f0_39 f1h_41 PO 55.1 0 NA NA NA 3 3 7581
f0_174 f1h_56 PO 54.78 0 NA NA NA 3 3 7521
f1w_41 f2_541 PO 54.54 0 NA NA NA 3 3 7581
f0_6 f1h_315 PO 54.51 0 NA NA NA 3 3 7545
f0_73 f1h_118 PO 54.44 0 NA NA NA 3 3 7496
f0_105 f1h_380 PO 54.4 0 NA NA NA 3 3 7560
f1w_500 f2_561 PO 54.22 0 NA NA NA 3 3 7513
f0_94 f1h_484 PO 54.13 0 NA NA NA 3 3 7510
f0_597 f1w_201 PO 54.13 0 NA NA NA 3 3 7539
f0_79 f1h_67 PO 54.07 0 NA NA NA 3 3 7501
f1w_190 f2_407 PO 53.92 0 NA NA NA 3 3 7520
f0_740 f1w_40 PO 53.84 0 NA NA NA 3 3 7516
f1h_52 f2_659 PO 53.79 0 NA NA NA 3 3 7555
f0_774 f1w_398 PO 53.77 0 NA NA NA 3 3 7569
f0_25 f1h_264 PO 53.69 0 NA NA NA 3 3 7485
f0_171 f1h_82 PO 53.64 0 NA NA NA 3 3 7558
f0_76 f1h_17 PO 53.63 0 NA NA NA 3 3 7533
f0_88 f1h_451 PO 53.42 0 NA NA NA 3 3 7509
f1w_481 f2_803 PO 53.42 0 NA NA NA 3 3 7503
f0_861 f1w_166 PO 53.39 0 NA NA NA 3 3 7485
f0_326 f1w_278 PO 53.31 0 NA NA NA 3 3 7562
f0_969 f1w_398 PO 53.29 0 NA NA NA 3 3 7528
f1h_181 f2_349 PO 53.26 0 NA NA NA 3 3 7558
f0_983 f1w_193 PO 53.23 0 NA NA NA 3 3 7492
f1h_216 f2_781 PO 53.23 0 NA NA NA 3 3 7538
f0_610 f1w_382 PO 53.21 0 NA NA NA 3 3 7516
f0_79 f1h_195 PO 53.1 0 NA NA NA 3 3 7504
f0_29 f1h_445 PO 53.1 0 NA NA NA 3 3 7526
f0_1 f1h_223 PO 53.05 0 NA NA NA 3 3 7529
f0_563 f1w_479 PO 53.05 0 NA NA NA 3 3 7532
f1h_1 f2_776 PO 53.05 0 NA NA NA 3 3 7517
f1h_336 f2_581 PO 53.04 0 NA NA NA 3 3 7530
f0_133 f1h_246 PO 52.99 0 NA NA NA 3 3 7483
f0_348 f1w_100 PO 52.97 0 NA NA NA 3 3 7584
f1w_142 f2_500 PO 52.91 0 NA NA NA 3 3 7539
f1h_378 f2_880 PO 52.9 0 NA NA NA 3 3 7546
f1w_12 f2_66 PO 52.88 0 NA NA NA 3 3 7485
f1w_102 f2_345 PO 52.86 0 NA NA NA 3 3 7504
f1h_482 f2_100 PO 52.8 0 NA NA NA 3 3 7506
f0_177 f1h_200 PO 52.74 0 NA NA NA 3 3 7521
f0_132 f1h_382 PO 52.71 0 NA NA NA 3 3 7530
f1h_478 f2_102 PO 52.65 0 NA NA NA 3 3 7449
f1w_220 f2_127 PO 52.62 0 NA NA NA 3 3 7464
f1w_204 f2_500 PO 52.59 0 NA NA NA 3 3 7519
f1w_232 f2_36 PO 52.58 0 NA NA NA 3 3 7500
f1h_362 f2_712 PO 52.49 0 NA NA NA 3 3 7504
f0_97 f1h_290 PO 52.48 0 NA NA NA 3 3 7513
f1w_469 f2_924 PO 52.48 0 NA NA NA 3 3 7579
f0_198 f1h_208 PO 52.46 0 NA NA NA 3 3 7490
f1w_47 f2_150 PO 52.43 0 NA NA NA 3 3 7516
f1h_362 f2_875 PO 52.41 0 NA NA NA 3 3 7514
f1h_56 f2_50 PO 52.36 0 NA NA NA 3 3 7527
f1w_220 f2_813 PO 52.33 0 NA NA NA 3 3 7520
