id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_1 f0_131 f1w_160 -0.13 0.13 0.7 0 0 0 40 40
f0_1 f0_131 f1w_288 0 0 0.73 0 0 0 40 40
f0_1 f0_131 f2_559 -0.63 0.63 0.68 0 0 0 40 42
f0_1 f0_131 f2_593 -0.36 0.36 0.57 0 0 0 40 43
f0_1 f0_131 f2_698 -0.23 0.23 0.79 0 0 0 40 44
f0_1 f0_131 f2_959 -0.38 0.38 0.46 0 0 0 40 44
f0_1 f1h_26 f1w_160 -0.02 0.02 0.71 0 0 0 43 40
f0_1 f1h_26 f1w_288 0.02 -0.02 0.81 0 0 0 43 40
f0_1 f1h_26 f2_559 0.07 -0.07 0.67 0 0 0 43 42
f0_1 f1h_26 f2_992 -0.11 0.11 0.63 0 0 0 43 41
f0_1 f1w_160 f2_698 -0.68 0.68 0.4 0 0 0 40 44
f0_1 f1w_288 f2_698 -0.42 0.42 0.25 0 0 0 40 44
f0_1 f2_559 f2_593 -0.39 0.39 0.06 0 0 0 42 43
f0_1 f2_559 f2_808 0.33 -0.33 0.33 0 0 0 42 42
f0_1 f2_559 f2_959 0.11 -0.11 0.28 0 0 0 42 44
f0_1 f2_698 f2_808 0.27 -0.27 0.75 0 0 0 44 42
f0_2 f0_36 f1h_237 0.06 -0.06 0.41 0 0 0 46 46
f0_2 f0_36 f1h_320 0.12 -0.12 0.87 0 0 0 46 48
f0_2 f0_36 f2_106 0.18 -0.18 0.66 0 0 0 46 44
f0_2 f0_77 f0_409 0.36 -0.36 0.08 0 0 0 53 44
f0_2 f0_77 f1h_479 0.43 -0.43 0.62 0 0 0 53 44
f0_2 f0_78 f0_95 0.06 -0.06 0.52 0 0 0 41 50
f0_2 f0_78 f1h_237 0.28 -0.28 0.13 0 0 0 41 46
f0_2 f0_78 f2_106 0.16 -0.16 0.56 0 0 0 41 44
f0_2 f0_84 f0_835 0.07 -0.07 0.46 0 0 0 42 46
f0_2 f0_84 f1h_54 -0.14 0.14 0.56 0 0 0 42 48
f0_2 f0_84 f1h_237 0.04 -0.04 0.56 0 0 0 42 46
f0_2 f0_84 f1h_324 -0.29 0.29 0.21 0 0 0 42 44
f0_2 f0_86 f0_371 -0.55 0.55 -0.21 0 0 0 48 49
f0_2 f0_86 f0_490 0.13 -0.13 0.37 0 0 0 48 46
f0_2 f0_86 f1h_324 -0.33 0.33 0.54 0 0 0 48 44
f0_2 f0_86 f1h_425 0.55 -0.55 0.29 0 0 0 48 48
f0_2 f0_86 f1h_498 -0.19 0.19 0.73 0 0 0 48 47
f0_2 f0_86 f1w_235 -0.12 0.12 0.18 0 0 0 48 48
f0_2 f0_86 f1w_438 0.03 -0.03 0.62 0 0 0 48 43
f0_2 f0_95 f0_409 0.61 -0.61 0.47 0 0 0 50 44
f0_2 f0_95 f1h_320 0.59 -0.59 0.37 0 0 0 50 48
f0_2 f0_95 f1h_425 0.15 -0.15 0.2 0 0 0 50 48
f0_2 f0_137 f1h_324 0.02 -0.02 0.22 0 0 0 44 44
f0_2 f0_228 f0_919 0.15 -0.15 0.35 0 0 0 50 48
f0_2 f0_228 f1h_425 0.39 -0.39 0.58 0 0 0 50 48
f0_2 f0_228 f1w_128 0.15 -0.15 0.63 0 0 0 50 44
f0_2 f0_228 f2_174 0.7 -0.7 0.29 0 0 0 50 47
f0_2 f0_228 f2_182 -0.13 0.13 0.25 0 0 0 50 45
f0_2 f0_371 f0_536 0.4 -0.4 -0.19 0 0 0 49 43
f0_2 f0_371 f0_764 0.41 -0.41 0.08 0 0 0 49 51
f0_2 f0_371 f1h_54 0.82 -0.82 -0.3 0 0 0 49 48
