ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_55 f2_63 PO 53.47 0 NA NA NA 3 3 6789
f0_174 f1h_469 PO 52.41 0 NA NA NA 3 3 6776
f0_25 f1h_264 PO 52.1 0 NA NA NA 3 3 6781
f1h_55 f2_40 PO 51.9 0 NA NA NA 3 3 6723
f0_105 f1h_380 PO 51.73 0 NA NA NA 3 3 6730
f0_119 f1h_19 PO 51.48 0 NA NA NA 3 3 6783
f0_39 f1h_41 PO 51.44 0 NA NA NA 3 3 6827
f1w_338 f2_665 PO 51.3 0 NA NA NA 3 3 6803
f1h_164 f2_460 PO 51.05 0 NA NA NA 3 3 6760
f1w_41 f2_541 PO 50.98 0 NA NA NA 3 3 6848
f1h_181 f2_242 PO 50.53 0 NA NA NA 3 3 6780
f1w_426 f2_739 PO 50.47 0 NA NA NA 3 3 6794
f0_983 f1w_193 PO 50.35 0 NA NA NA 3 3 6782
f1w_189 f2_456 PO 50.33 0 NA NA NA 3 3 6765
f0_61 f1h_179 PO 50.26 0 NA NA NA 3 3 6734
f0_597 f1w_201 PO 50.18 0 NA NA NA 3 3 6789
f0_969 f1w_398 PO 50.17 0 NA NA NA 3 3 6808
f1h_197 f2_916 PO 50.1 0 NA NA NA 3 3 6844
f0_140 f1h_363 PO 50.01 0 NA NA NA 3 3 6781
f1w_474 f2_566 PO 49.89 0 NA NA NA 3 3 6776
f1w_220 f2_127 PO 49.84 0 NA NA NA 3 3 6743
f0_861 f1w_166 PO 49.68 0 NA NA NA 3 3 6825
f1h_262 f2_423 PO 49.63 0 NA NA NA 3 3 6792
f1h_237 f2_656 PO 49.62 0 NA NA NA 3 3 6809
f0_190 f1h_294 PO 49.48 0 NA NA NA 3 3 6832
f1w_102 f2_345 PO 49.48 0 NA NA NA 3 3 6797
f0_992 f1w_98 PO 49.47 0 NA NA NA 3 3 6769
f1h_338 f2_451 PO 49.43 0 NA NA NA 3 3 6778
f1h_222 f2_249 PO 49.41 0 NA NA NA 3 3 6787
f1w_121 f2_748 PO 49.38 0 NA NA NA 3 3 6799
f0_563 f1w_479 PO 49.28 0 NA NA NA 3 3 6832
f1h_216 f2_781 PO 49.22 0 NA NA NA 3 3 6756
f1w_204 f2_500 PO 49.17 0 NA NA NA 3 3 6800
f0_8 f1h_92 PO 49.12 0 NA NA NA 3 3 6823
f1w_437 f2_719 PO 49.12 0 NA NA NA 3 3 6801
f0_123 f1h_216 PO 49.11 0 NA NA NA 3 3 6782
f0_144 f1h_499 PO 49.05 0 NA NA NA 3 3 6840
f0_180 f1h_314 PO 49.03 0 NA NA NA 3 3 6830
f0_132 f1h_382 PO 49 0 NA NA NA 3 3 6849
f0_78 f1h_311 PO 48.97 0 NA NA NA 3 3 6768
f0_97 f1h_290 PO 48.96 0 NA NA NA 3 3 6743
f1w_500 f2_561 PO 48.93 0 NA NA NA 3 3 6774
f1h_335 f2_764 PO 48.92 0 NA NA NA 3 3 6863
f0_177 f1h_200 PO 48.9 0 NA NA NA 3 3 6788
f0_135 f1h_109 PO 48.89 0 NA NA NA 3 3 6811
f1w_27 f2_803 PO 48.88 0 NA NA NA 3 3 6839
f0_55 f1h_333 PO 48.87 0 NA NA NA 3 3 6846
f0_118 f1h_497 PO 48.81 0 NA NA NA 3 3 6752
f0_73 f1h_118 PO 48.8 0 NA NA NA 3 3 6743
f0_133 f1h_246 PO 48.8 0 NA NA NA 3 3 6802
f0_546 f1w_102 PO 48.8 0 NA NA NA 3 3 6721
f0_387 f1w_105 PO 48.78 0 NA NA NA 3 3 6790
f1h_118 f2_793 PO 48.76 0 NA NA NA 3 3 6774
f1w_491 f2_452 PO 48.74 0 NA NA NA 3 3 6749
f0_128 f1h_22 PO 48.73 0 NA NA NA 3 3 6773
f1h_17 f2_154 PO 48.72 0 NA NA NA 3 3 6816
f1w_375 f2_207 PO 48.62 0 NA NA NA 3 3 6786
f1h_337 f2_814 PO 48.61 0 NA NA NA 3 3 6763
f0_79 f1h_195 PO 48.59 0 NA NA NA 3 3 6747
f1w_430 f2_304 PO 48.58 0 NA NA NA 3 3 6723
f0_603 f1w_61 PO 48.56 0 NA NA NA 3 3 6725
f0_618 f1w_74 PO 48.5 0 NA NA NA 3 3 6762
f1w_224 f2_54 PO 48.48 0 NA NA NA 3 3 6786
f0_120 f1h_267 PO 48.44 0 NA NA NA 3 3 6700
f0_184 f1h_296 PO 48.44 0 NA NA NA 3 3 6826
f1h_192 f2_116 PO 48.44 0 NA NA NA 3 3 6791
f1w_406 f2_164 PO 48.44 0 NA NA NA 3 3 6685
f1h_197 f2_960 PO 48.44 0 NA NA NA 3 3 6822
f0_24 f1h_79 PO 48.42 0 NA NA NA 3 3 6841
f0_258 f1w_135 PO 48.41 0 NA NA NA 3 3 6815
f0_516 f1w_342 PO 48.41 0 NA NA NA 3 3 6814
f0_6 f1h_315 PO 48.39 0 NA NA NA 3 3 6778
f1h_477 f2_256 PO 48.34 0 NA NA NA 3 3 6839
f0_94 f1h_484 PO 48.31 0 NA NA NA 3 3 6800
f0_97 f1h_56 PO 48.31 0 NA NA NA 3 3 6771
f1w_246 f2_210 PO 48.24 0 NA NA NA 3 3 6806
