ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_98 f1h_53 PO 5.05 0 NA NA NA 3 3 461
f1w_362 f2_840 PO 4.69 0 NA NA NA 3 3 455
f1w_41 f2_487 PO 4.53 0 NA NA NA 3 3 459
f1h_60 f2_584 PO 4.28 0 NA NA NA 3 3 479
f0_514 f1w_155 PO 4.26 0 NA NA NA 3 3 480
f0_183 f1h_322 PO 4.16 0 NA NA NA 3 3 486
f0_657 f1w_216 PO 4.16 0 NA NA NA 3 3 463
f0_131 f1h_180 PO 4.09 0 NA NA NA 3 3 458
f0_176 f1h_495 PO 4.09 0 NA NA NA 3 3 475
f0_56 f1h_137 PO 4.04 0 NA NA NA 3 3 461
f0_171 f1h_277 PO 3.99 0 NA NA NA 3 3 458
f0_295 f1w_280 PO 3.99 0 NA NA NA 3 3 454
f0_2 f1h_186 PO 3.96 0 NA NA NA 3 3 449
f1w_38 f2_850 PO 3.93 0 NA NA NA 3 3 457
f0_930 f1w_297 PO 3.92 0 NA NA NA 3 3 435
f1h_171 f2_484 PO 3.92 0 NA NA NA 3 3 443
f1h_275 f2_337 PO 3.9 0 NA NA NA 3 3 447
f0_40 f1h_113 PO 3.89 0 NA NA NA 3 3 480
f0_386 f1w_93 PO 3.89 0 NA NA NA 3 3 443
f0_137 f1h_361 PO 3.88 0 NA NA NA 3 3 450
f0_37 f1h_255 PO 3.87 0 NA NA NA 3 3 474
f0_96 f1h_159 PO 3.83 0 NA NA NA 3 3 450
f0_838 f1w_216 PO 3.83 0 NA NA NA 3 3 480
f0_744 f1w_434 PO 3.82 0 NA NA NA 3 3 447
f0_78 f1h_78 PO 3.8 0 NA NA NA 3 3 466
f1h_6 f2_110 PO 3.8 0 NA NA NA 3 3 464
f0_29 f1h_128 PO 3.79 0 NA NA NA 3 3 449
f0_68 f1h_274 PO 3.77 0 NA NA NA 3 3 469
f1w_100 f2_417 PO 3.77 0 NA NA NA 3 3 442
f0_306 f1w_70 PO 3.75 0 NA NA NA 3 3 473
f1w_342 f2_811 PO 3.75 0 NA NA NA 3 3 452
f0_155 f1h_366 PO 3.72 0 NA NA NA 3 3 453
f0_696 f1w_279 PO 3.72 0 NA NA NA 3 3 464
f1h_355 f2_957 PO 3.72 0 NA NA NA 3 3 454
f1w_227 f2_790 PO 3.71 0 NA NA NA 3 3 474
f0_251 f1w_154 PO 3.7 0 NA NA NA 3 3 440
f0_76 f1h_138 PO 3.67 0 NA NA NA 3 3 458
f0_17 f1h_300 PO 3.66 0 NA NA NA 3 3 451
f0_7 f1h_6 PO 3.66 0 NA NA NA 3 3 457
f1h_149 f2_203 PO 3.65 0 NA NA NA 3 3 475
f0_90 f1h_279 PO 3.64 0 NA NA NA 3 3 415
f1h_322 f2_187 PO 3.64 0 NA NA NA 3 3 480
f1h_339 f2_202 PO 3.64 0 NA NA NA 3 3 445
f0_662 f1w_439 PO 3.62 0 NA NA NA 3 3 463
f0_52 f1h_429 PO 3.61 0 NA NA NA 3 3 437
f0_823 f1w_332 PO 3.61 0 NA NA NA 3 3 448
f1h_322 f2_774 PO 3.61 0 NA NA NA 3 3 445
f0_692 f1w_363 PO 3.6 0 NA NA NA 3 3 453
f1h_75 f2_232 PO 3.57 0 NA NA NA 3 3 494
f0_517 f1w_75 PO 3.56 0 NA NA NA 3 3 453
f0_74 f1h_102 PO 3.53 0 NA NA NA 3 3 425
f0_873 f1w_362 PO 3.53 0 NA NA NA 3 3 468
f1h_90 f2_682 PO 3.53 0 NA NA NA 3 3 467
f1h_367 f2_706 PO 3.53 0 NA NA NA 3 3 468
f0_427 f1w_269 PO 3.52 0 NA NA NA 3 3 422
f0_499 f1w_342 PO 3.51 0 NA NA NA 3 3 469
f0_197 f1h_151 PO 3.5 0 NA NA NA 3 3 434
f0_89 f1h_77 PO 3.5 0 NA NA NA 3 3 471
f1h_84 f2_59 PO 3.49 0 NA NA NA 3 3 458
f0_48 f1h_253 PO 3.48 0 NA NA NA 3 3 461
f0_455 f1w_333 PO 3.48 0 NA NA NA 3 3 449
f0_12 f1h_202 PO 3.47 0 NA NA NA 3 3 473
