ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_61 f1h_179 PO 55.93 0 NA NA NA 3 3 7356
f0_119 f1h_19 PO 54.82 0 NA NA NA 3 3 7340
f0_105 f1h_380 PO 54.52 0 NA NA NA 3 3 7339
f0_174 f1h_56 PO 54.39 0 NA NA NA 3 3 7329
f0_29 f1h_445 PO 53.99 0 NA NA NA 3 3 7356
f0_39 f1h_41 PO 53.76 0 NA NA NA 3 3 7391
f1w_500 f2_561 PO 53.43 0 NA NA NA 3 3 7325
f1h_2 f2_336 PO 53.24 0 NA NA NA 3 3 7319
f0_38 f1h_459 PO 53.18 0 NA NA NA 3 3 7360
f0_190 f1h_294 PO 52.71 0 NA NA NA 3 3 7315
f0_188 f1h_27 PO 52.47 0 NA NA NA 3 3 7361
f1h_481 f2_788 PO 52.36 0 NA NA NA 3 3 7357
f1w_189 f2_456 PO 52.3 0 NA NA NA 3 3 7297
f1w_341 f2_348 PO 52.19 0 NA NA NA 3 3 7352
f0_96 f1h_114 PO 52.12 0 NA NA NA 3 3 7319
f0_12 f1h_428 PO 51.91 0 NA NA NA 3 3 7347
f0_198 f1h_208 PO 51.82 0 NA NA NA 3 3 7328
f1h_345 f2_72 PO 51.81 0 NA NA NA 3 3 7328
f0_24 f1h_79 PO 51.74 0 NA NA NA 3 3 7342
f0_11 f1h_471 PO 51.69 0 NA NA NA 3 3 7347
f0_60 f1h_192 PO 51.58 0 NA NA NA 3 3 7341
f0_7 f1h_150 PO 51.52 0 NA NA NA 3 3 7338
f1h_29 f2_113 PO 51.52 0 NA NA NA 3 3 7355
f1w_192 f2_788 PO 51.43 0 NA NA NA 3 3 7355
f0_1 f1h_223 PO 51.33 0 NA NA NA 3 3 7319
f0_161 f1h_6 PO 51.31 0 NA NA NA 3 3 7342
f1h_262 f2_423 PO 51.23 0 NA NA NA 3 3 7370
f0_163 f1h_468 PO 51.18 0 NA NA NA 3 3 7325
f1h_456 f2_288 PO 51.17 0 NA NA NA 3 3 7349
f0_12 f1h_117 PO 51.07 0 NA NA NA 3 3 7354
f0_91 f1h_437 PO 50.96 0 NA NA NA 3 3 7344
f0_19 f1h_392 PO 50.91 0 NA NA NA 3 3 7335
f0_165 f1h_316 PO 50.82 0 NA NA NA 3 3 7309
f0_166 f1h_425 PO 50.82 0 NA NA NA 3 3 7339
f1h_437 f2_103 PO 50.82 0 NA NA NA 3 3 7331
f0_153 f1h_416 PO 50.8 0 NA NA NA 3 3 7293
f0_193 f1h_303 PO 50.77 0 NA NA NA 3 3 7356
f1w_466 f2_697 PO 50.77 0 NA NA NA 3 3 7365
f0_542 f1w_341 PO 50.66 0 NA NA NA 3 3 7345
f0_46 f1h_485 PO 50.64 0 NA NA NA 3 3 7340
f0_18 f1h_236 PO 50.62 0 NA NA NA 3 3 7377
f1h_172 f2_391 PO 50.56 0 NA NA NA 3 3 7396
f1w_174 f2_889 PO 50.55 0 NA NA NA 3 3 7327
f0_195 f1h_233 PO 50.4 0 NA NA NA 3 3 7384
f0_181 f1h_447 PO 50.4 0 NA NA NA 3 3 7370
f1h_392 f2_305 PO 50.33 0 NA NA NA 3 3 7389
f0_46 f1h_438 PO 50.21 0 NA NA NA 3 3 7350
f0_163 f1h_438 PO 50.16 0 NA NA NA 3 3 7335
f1h_57 f2_150 PO 50.15 0 NA NA NA 3 3 7353
f0_13 f1h_335 PO 50.14 0 NA NA NA 3 3 7369
f0_167 f1h_453 PO 50.14 0 NA NA NA 3 3 7314
f0_379 f1w_30 PO 50.1 0 NA NA NA 3 3 7332
f0_238 f1w_282 PO 50.06 0 NA NA NA 3 3 7371
f0_33 f1h_172 PO 50.02 0 NA NA NA 3 3 7353
f1h_179 f2_243 PO 50.01 0 NA NA NA 3 3 7378
f1h_33 f2_760 PO 50.01 0 NA NA NA 3 3 7342
f0_14 f1h_208 PO 50 0 NA NA NA 3 3 7361
f0_97 f1h_56 PO 49.95 0 NA NA NA 3 3 7354
f1w_282 f2_534 PO 49.86 0 NA NA NA 3 3 7345
f0_25 f1h_35 PO 49.83 0 NA NA NA 3 3 7332
f0_605 f1w_33 PO 49.83 0 NA NA NA 3 3 7324
f1w_67 f2_333 PO 49.83 0 NA NA NA 3 3 7353
f0_74 f1h_68 PO 49.82 0 NA NA NA 3 3 7346
f0_95 f1h_57 PO 49.78 0 NA NA NA 3 3 7301
f0_72 f1h_220 PO 49.74 0 NA NA NA 3 3 7364
f0_973 f1w_405 PO 49.72 0 NA NA NA 3 3 7370
f1w_352 f2_548 PO 49.56 0 NA NA NA 3 3 7384
f0_177 f1h_396 PO 49.53 0 NA NA NA 3 3 7341
f0_20 f1h_173 PO 49.5 0 NA NA NA 3 3 7363
