ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_657 f1w_216 PO 6.83 0 NA NA NA 3 3 754
f0_650 f1w_363 PO 6.65 0 NA NA NA 3 3 752
f0_164 f1h_464 PO 6.6 0 NA NA NA 3 3 748
f1h_78 f2_679 PO 6.57 0 NA NA NA 3 3 761
f0_137 f1h_494 PO 6.5 0 NA NA NA 3 3 736
f1w_206 f2_100 PO 6.49 0 NA NA NA 3 3 733
f0_499 f1w_26 PO 6.48 0 NA NA NA 3 3 738
f1h_331 f2_168 PO 6.46 0 NA NA NA 3 3 746
f0_754 f1w_25 PO 6.31 0 NA NA NA 3 3 756
f0_644 f1w_318 PO 6.25 0 NA NA NA 3 3 746
f0_191 f1h_123 PO 6.17 0 NA NA NA 3 3 731
f0_265 f1w_121 PO 6.14 0 NA NA NA 3 3 744
f0_944 f1w_413 PO 6.14 0 NA NA NA 3 3 742
f0_204 f1w_8 PO 6.02 0 NA NA NA 3 3 748
f0_102 f1h_312 PO 6 0 NA NA NA 3 3 736
f1w_335 f2_363 PO 5.98 0 NA NA NA 3 3 738
f0_63 f1h_201 PO 5.97 0 NA NA NA 3 3 751
f1w_424 f2_782 PO 5.97 0 NA NA NA 3 3 756
f0_106 f1h_133 PO 5.95 0 NA NA NA 3 3 750
f1w_101 f2_707 PO 5.95 0 NA NA NA 3 3 744
f1h_136 f2_5 PO 5.92 0 NA NA NA 3 3 747
f0_828 f1w_112 PO 5.91 0 NA NA NA 3 3 754
f0_204 f1w_75 PO 5.91 0 NA NA NA 3 3 746
f1w_348 f2_114 PO 5.89 0 NA NA NA 3 3 751
f1h_166 f2_462 PO 5.88 0 NA NA NA 3 3 757
f1h_139 f2_927 PO 5.86 0 NA NA NA 3 3 748
f0_616 f1w_148 PO 5.85 0 NA NA NA 3 3 758
f0_541 f1w_453 PO 5.83 0 NA NA NA 3 3 743
f1w_92 f2_163 PO 5.83 0 NA NA NA 3 3 747
f0_944 f1w_186 PO 5.81 0 NA NA NA 3 3 753
f0_666 f1w_414 PO 5.81 0 NA NA NA 3 3 758
f1h_49 f2_261 PO 5.81 0 NA NA NA 3 3 743
f1h_353 f2_301 PO 5.81 0 NA NA NA 3 3 734
f1h_397 f2_114 PO 5.78 0 NA NA NA 3 3 754
f1w_38 f2_830 PO 5.77 0 NA NA NA 3 3 741
f1h_483 f2_742 PO 5.76 0 NA NA NA 3 3 737
f0_76 f1h_9 PO 5.75 0 NA NA NA 3 3 738
f0_660 f1w_371 PO 5.75 0 NA NA NA 3 3 762
f1h_367 f2_706 PO 5.74 0 NA NA NA 3 3 743
f1h_438 f2_727 PO 5.73 0 NA NA NA 3 3 743
f1h_296 f2_84 PO 5.73 0 NA NA NA 3 3 753
f0_929 f1w_364 PO 5.71 0 NA NA NA 3 3 746
f0_525 f1w_259 PO 5.7 0 NA NA NA 3 3 756
f1h_339 f2_202 PO 5.7 0 NA NA NA 3 3 751
f1w_33 f2_578 PO 5.7 0 NA NA NA 3 3 748
f1h_484 f2_808 PO 5.7 0 NA NA NA 3 3 741
f1w_385 f2_958 PO 5.7 0 NA NA NA 3 3 748
f1w_238 f2_337 PO 5.69 0 NA NA NA 3 3 743
f1h_199 f2_862 PO 5.69 0 NA NA NA 3 3 729
f0_363 f1w_347 PO 5.68 0 NA NA NA 3 3 758
f1h_98 f2_159 PO 5.68 0 NA NA NA 3 3 740
f0_171 f1h_277 PO 5.67 0 NA NA NA 3 3 739
f0_648 f1w_69 PO 5.67 0 NA NA NA 3 3 740
f0_98 f1h_53 PO 5.66 0 NA NA NA 3 3 741
f1h_331 f2_336 PO 5.66 0 NA NA NA 3 3 744
f0_708 f1w_294 PO 5.64 0 NA NA NA 3 3 743
f0_23 f1h_301 PO 5.63 0 NA NA NA 3 3 732
f0_537 f1w_350 PO 5.63 0 NA NA NA 3 3 751
f0_414 f1w_470 PO 5.62 0 NA NA NA 3 3 740
f1h_30 f2_332 PO 5.62 0 NA NA NA 3 3 740
f1w_362 f2_840 PO 5.62 0 NA NA NA 3 3 757
f0_118 f1h_132 PO 5.61 0 NA NA NA 3 3 751
f0_2 f1h_336 PO 5.61 0 NA NA NA 3 3 749
f1w_259 f2_604 PO 5.61 0 NA NA NA 3 3 744
f0_40 f1h_113 PO 5.6 0 NA NA NA 3 3 744
f0_401 f1w_101 PO 5.6 0 NA NA NA 3 3 746
f1w_45 f2_339 PO 5.6 0 NA NA NA 3 3 753
f1w_378 f2_365 PO 5.6 0 NA NA NA 3 3 736
f0_295 f1w_280 PO 5.59 0 NA NA NA 3 3 767
f1h_374 f2_908 PO 5.58 0 NA NA NA 3 3 740
f0_581 f1w_449 PO 5.57 0 NA NA NA 3 3 751
