ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_61 f1h_179 PO 61.22 0 NA NA NA 3 3 8006
f0_119 f1h_19 PO 59.34 0 NA NA NA 3 3 8004
f0_105 f1h_380 PO 58.73 0 NA NA NA 3 3 7989
f0_39 f1h_41 PO 58.62 0 NA NA NA 3 3 8012
f0_174 f1h_56 PO 58.46 0 NA NA NA 3 3 7999
f1w_500 f2_561 PO 57.64 0 NA NA NA 3 3 7997
f0_190 f1h_294 PO 57.34 0 NA NA NA 3 3 8005
f0_29 f1h_445 PO 57.28 0 NA NA NA 3 3 8013
f0_38 f1h_459 PO 57.22 0 NA NA NA 3 3 8012
f1h_345 f2_72 PO 57.18 0 NA NA NA 3 3 7995
f0_198 f1h_208 PO 56.56 0 NA NA NA 3 3 8002
f1h_262 f2_423 PO 56.2 0 NA NA NA 3 3 7987
f0_193 f1h_303 PO 56.01 0 NA NA NA 3 3 7982
f0_542 f1w_341 PO 55.99 0 NA NA NA 3 3 8017
f0_18 f1h_236 PO 55.95 0 NA NA NA 3 3 8007
f0_96 f1h_114 PO 55.64 0 NA NA NA 3 3 7974
f0_7 f1h_150 PO 55.55 0 NA NA NA 3 3 7994
f1h_2 f2_336 PO 55.55 0 NA NA NA 3 3 7995
f0_24 f1h_79 PO 55.47 0 NA NA NA 3 3 7996
f1h_456 f2_288 PO 55.47 0 NA NA NA 3 3 7999
f1w_189 f2_456 PO 55.47 0 NA NA NA 3 3 7979
f1w_341 f2_348 PO 55.25 0 NA NA NA 3 3 8011
f0_188 f1h_27 PO 55.19 0 NA NA NA 3 3 7996
f0_1 f1h_223 PO 55.01 0 NA NA NA 3 3 8005
f0_181 f1h_447 PO 54.95 0 NA NA NA 3 3 8005
f0_12 f1h_428 PO 54.87 0 NA NA NA 3 3 8002
f1w_466 f2_697 PO 54.87 0 NA NA NA 3 3 7998
f1h_481 f2_788 PO 54.76 0 NA NA NA 3 3 7998
f0_153 f1h_416 PO 54.68 0 NA NA NA 3 3 7998
f0_161 f1h_6 PO 54.67 0 NA NA NA 3 3 7985
f0_46 f1h_438 PO 54.58 0 NA NA NA 3 3 8011
f1h_437 f2_103 PO 54.49 0 NA NA NA 3 3 7988
f0_605 f1w_33 PO 54.45 0 NA NA NA 3 3 8009
f0_25 f1h_35 PO 54.24 0 NA NA NA 3 3 8001
f0_14 f1h_208 PO 54.21 0 NA NA NA 3 3 7993
f0_225 f1w_338 PO 54.21 0 NA NA NA 3 3 7991
f0_166 f1h_425 PO 54.2 0 NA NA NA 3 3 7994
f1h_29 f2_113 PO 54.16 0 NA NA NA 3 3 7990
f0_184 f1h_296 PO 54.1 0 NA NA NA 3 3 8006
f0_132 f1h_316 PO 54.06 0 NA NA NA 3 3 7997
f1w_192 f2_788 PO 54.06 0 NA NA NA 3 3 7990
f0_33 f1h_172 PO 54.04 0 NA NA NA 3 3 8003
f0_163 f1h_468 PO 54.01 0 NA NA NA 3 3 8004
f1w_67 f2_333 PO 53.89 0 NA NA NA 3 3 8004
f1w_282 f2_534 PO 53.85 0 NA NA NA 3 3 7976
f1h_33 f2_889 PO 53.85 0 NA NA NA 3 3 8001
f0_125 f1h_205 PO 53.8 0 NA NA NA 3 3 7976
f0_11 f1h_471 PO 53.75 0 NA NA NA 3 3 7960
f0_166 f1h_220 PO 53.69 0 NA NA NA 3 3 8005
f0_91 f1h_437 PO 53.67 0 NA NA NA 3 3 7983
f1h_179 f2_243 PO 53.66 0 NA NA NA 3 3 8007
f0_12 f1h_117 PO 53.64 0 NA NA NA 3 3 8005
f0_973 f1w_405 PO 53.64 0 NA NA NA 3 3 8004
f0_108 f1h_9 PO 53.6 0 NA NA NA 3 3 7994
f0_944 f1w_489 PO 53.49 0 NA NA NA 3 3 8007
f1w_32 f2_878 PO 53.47 0 NA NA NA 3 3 7996
f0_162 f1h_370 PO 53.46 0 NA NA NA 3 3 8008
f0_133 f1h_260 PO 53.44 0 NA NA NA 3 3 7985
f0_122 f1h_416 PO 53.39 0 NA NA NA 3 3 7987
f0_198 f1h_9 PO 53.37 0 NA NA NA 3 3 7998
f1h_220 f2_410 PO 53.34 0 NA NA NA 3 3 7988
f0_195 f1h_233 PO 53.33 0 NA NA NA 3 3 8005
f0_167 f1h_453 PO 53.28 0 NA NA NA 3 3 7995
f1w_369 f2_537 PO 53.22 0 NA NA NA 3 3 8006
f0_151 f1h_253 PO 53.2 0 NA NA NA 3 3 8000
f0_52 f1h_174 PO 53.15 0 NA NA NA 3 3 7995
f0_76 f1h_468 PO 53.15 0 NA NA NA 3 3 8010
f0_173 f1h_179 PO 53.14 0 NA NA NA 3 3 8007
f0_163 f1h_438 PO 53.12 0 NA NA NA 3 3 8001
f0_22 f1h_29 PO 53.09 0 NA NA NA 3 3 7988
f1w_174 f2_889 PO 53.03 0 NA NA NA 3 3 7992
f0_238 f1w_282 PO 53.02 0 NA NA NA 3 3 7981
f0_146 f1h_146 PO 52.98 0 NA NA NA 3 3 7967
f0_39 f1h_445 PO 52.93 0 NA NA NA 3 3 8012
f0_72 f1h_220 PO 52.92 0 NA NA NA 3 3 7992
