id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_2 f0_13 f0_29 -4.41 4.41 90.51 0 0 0 4053 4052
f1h_3 f0_10 f0_140 3.64 -3.64 90.48 0 0 0 4033 4041
f1h_4 f0_7 f0_35 -4.97 4.97 88.06 0 0 0 4053 4040
f1h_7 f0_162 f0_176 -2.6 2.6 87.83 0 0 0 4034 4042
f1h_9 f0_3 f0_36 0.07 -0.07 88.66 0 0 0 4042 4040
f1h_10 f0_72 f0_165 -3.34 3.34 91.76 0 0 0 4054 4039
f1h_11 f0_14 f0_34 -1.57 1.57 94.31 0 0 0 4040 4048
f1h_16 f0_27 f0_107 4.07 -4.07 93.68 0 0 0 4058 4053
f1h_17 f0_76 f0_176 -1.25 1.25 88.12 0 0 0 4030 4048
f1h_18 f0_1 f0_6 -11.96 11.96 84.82 0 0 0 4047 4048
f1h_19 f0_68 f0_153 -0.76 0.76 89.23 0 0 0 4044 4043
f1h_23 f0_15 f0_37 0.75 -0.75 97.7 0 0 0 4038 4021
f1h_25 f0_68 f0_137 3.87 -3.87 92.05 0 0 0 4037 4046
f1h_26 f0_6 f0_171 6.23 -6.23 86.3 0 0 0 4037 4029
f1h_29 f0_144 f0_186 0.63 -0.63 95.76 0 0 0 4041 4041
f1h_32 f0_16 f0_86 -0.17 0.17 94.14 0 0 0 4030 4036
f1h_35 f0_48 f0_163 -2.1 2.1 94.64 0 0 0 4052 4050
f1h_41 f0_24 f0_192 -3.27 3.27 95.79 0 0 0 4054 4050
f1h_43 f0_120 f0_148 2.59 -2.59 91.71 0 0 0 4039 4047
f1h_46 f0_40 f0_175 -6.85 6.85 91.51 0 0 0 4051 4052
f1h_48 f0_38 f0_71 -4.35 4.35 95.56 0 0 0 4052 4037
f1h_50 f0_78 f0_113 14.43 -14.43 86.95 0 0 0 4057 4045
f1h_53 f0_95 f0_100 4.5 -4.5 90.36 0 0 0 4027 4024
f1h_56 f0_47 f0_57 -6.48 6.48 91.35 0 0 0 4047 4034
f1h_59 f0_99 f0_112 5.4 -5.4 91.75 0 0 0 4040 4039
f1h_60 f0_133 f0_162 -1.75 1.75 94.27 0 0 0 4037 4036
f1h_67 f0_109 f0_168 -9.27 9.27 87.98 0 0 0 4037 4052
f1h_70 f0_121 f0_183 -3.75 3.75 89.08 0 0 0 4033 4027
f1h_71 f0_24 f0_178 -6.27 6.27 88.01 0 0 0 4048 4046
f1h_72 f0_102 f0_119 1.35 -1.35 86.71 0 0 0 4043 4033
f1h_73 f0_65 f0_99 7.49 -7.49 85.62 0 0 0 4030 4042
f1h_76 f0_82 f0_171 3.33 -3.33 91.49 0 0 0 4054 4041
f1h_78 f0_113 f0_188 2.15 -2.15 95.36 0 0 0 4049 4039
f1h_81 f0_12 f0_28 0.01 -0.01 96.86 0 0 0 4029 4043
f1h_90 f0_30 f0_84 3.39 -3.39 95.14 0 0 0 4040 4027
f1h_91 f0_73 f0_126 -1.73 1.73 94.72 0 0 0 4053 4051
f1h_93 f0_62 f0_107 -1.57 1.57 89.84 0 0 0 4040 4044
f1h_94 f0_160 f0_193 0.88 -0.88 94.82 0 0 0 4041 4036
f1h_100 f0_14 f0_85 -3.18 3.18 94.58 0 0 0 4046 4042
f1h_101 f0_120 f0_137 5.37 -5.37 92.98 0 0 0 4032 4043
f1h_103 f0_21 f0_135 -10.37 10.37 86.42 0 0 0 4031 4054
f1h_106 f0_98 f0_106 -3.24 3.24 90.61 0 0 0 4044 4041
f1h_107 f0_160 f0_181 -8.38 8.38 89.61 0 0 0 4047 4048
f1h_109 f0_5 f0_178 -1.62 1.62 91.3 0 0 0 4041 4042
f1h_110 f0_8 f0_179 -5.15 5.15 91.83 0 0 0 4040 4044
f1h_111 f0_68 f0_157 -10.09 10.09 89.93 0 0 0 4044 4039
f1h_115 f0_13 f0_90 -7.02 7.02 87.19 0 0 0 4054 4051
f1h_118 f0_43 f0_93 -3.18 3.18 93.15 0 0 0 4045 4041
f1h_121 f0_46 f0_108 -1.25 1.25 94.2 0 0 0 4038 4053
f1h_122 f0_25 f0_141 10.47 -10.47 88.55 0 0 0 4053 4046
f1h_125 f0_139 f0_152 1.33 -1.33 90.75 0 0 0 4035 4048
f1h_130 f0_22 f0_159 -6.8 6.8 93.24 0 0 0 4041 4040
f1h_132 f0_119 f0_181 1.72 -1.72 93.64 0 0 0 4028 4040
f1h_134 f0_81 f0_85 -0.76 0.76 94.55 0 0 0 4042 4043
f1h_136 f0_38 f0_73 -2.72 2.72 91.48 0 0 0 4054 4049
f1h_139 f0_11 f0_69 5.49 -5.49 91.68 0 0 0 4046 4056
f1h_140 f0_125 f0_172 -6.52 6.52 93.42 0 0 0 4039 4034
f1h_147 f0_4 f0_163 -6.81 6.81 88.65 0 0 0 4044 4045
f1h_150 f0_28 f0_50 -4.83 4.83 92.97 0 0 0 4058 4049
f1h_151 f0_16 f0_133 -0.28 0.28 93.47 0 0 0 4036 4038
f1h_156 f0_20 f0_48 9.22 -9.22 86.4 0 0 0 4044 4059
f1h_157 f0_39 f0_163 2.89 -2.89 93.98 0 0 0 4057 4062
f1h_169 f0_59 f0_190 -3.8 3.8 94.41 0 0 0 4057 4041
f1h_170 f0_92 f0_199 -1.44 1.44 96.7 0 0 0 4046 4052
f1h_174 f0_35 f0_107 -1.36 1.36 95 0 0 0 4050 4052
f1h_175 f0_15 f0_65 -0.66 0.66 93.94 0 0 0 4041 4030
f1h_176 f0_48 f0_167 3.67 -3.67 90.12 0 0 0 4063 4044
f1h_178 f0_32 f0_147 -7.21 7.21 91.01 0 0 0 4055 4049
f1h_180 f0_8 f0_25 1.01 -1.01 90.73 0 0 0 4038 4043
f1h_186 f0_90 f0_154 -9.93 9.93 87.53 0 0 0 4046 4043
f1h_187 f0_114 f0_168 3.98 -3.98 93.23 0 0 0 4039 4052
f1h_190 f0_82 f0_94 0.13 -0.13 91.47 0 0 0 4043 4038
f1h_191 f0_75 f0_200 -5.55 5.55 91.1 0 0 0 4051 4048
f1h_192 f0_97 f0_196 -0.68 0.68 93.14 0 0 0 4033 4036
f1h_201 f0_151 f0_153 2.24 -2.24 92.72 0 0 0 4054 4048
f1h_202 f0_105 f0_178 -1.51 1.51 90.77 0 0 0 4050 4049
f1h_206 f0_37 f0_185 -3.18 3.18 86.7 0 0 0 4022 4037
f1h_208 f0_134 f0_191 0.3 -0.3 93.3 0 0 0 4049 4037
f1h_209 f0_62 f0_139 4.39 -4.39 86.72 0 0 0 4038 4039
f1h_211 f0_66 f0_143 1.53 -1.53 93.66 0 0 0 4047 4047
f1h_214 f0_7 f0_186 -4.29 4.29 90.43 0 0 0 4063 4050
f1h_219 f0_25 f0_172 3.14 -3.14 91.9 0 0 0 4035 4029
f1h_221 f0_131 f0_154 10.38 -10.38 88.86 0 0 0 4050 4043
f1h_222 f0_75 f0_156 -4.3 4.3 95.42 0 0 0 4051 4037
f1h_223 f0_89 f0_140 1.43 -1.43 92.18 0 0 0 4034 4039
f1h_226 f0_145 f0_191 3.42 -3.42 91.45 0 0 0 4045 4049
f1h_227 f0_19 f0_79 3.91 -3.91 91.37 0 0 0 4020 4016
f1h_228 f0_58 f0_181 1.42 -1.42 92.12 0 0 0 4029 4038
f1h_230 f0_100 f0_138 3.54 -3.54 87.35 0 0 0 4029 4043
f1h_232 f0_88 f0_96 -6.06 6.06 91.17 0 0 0 4065 4063
f1h_237 f0_75 f0_155 4.01 -4.01 91.52 0 0 0 4056 4056
f1h_244 f0_39 f0_130 5.18 -5.18 86.45 0 0 0 4045 4045
f1h_246 f0_71 f0_158 -2.25 2.25 90.86 0 0 0 4042 4039
f1h_247 f0_115 f0_154 -5.08 5.08 92.65 0 0 0 4035 4038
f1h_251 f0_53 f0_123 6.62 -6.62 88.08 0 0 0 4040 4043
f1h_252 f0_128 f0_150 3.17 -3.17 93.21 0 0 0 4041 4043
f1h_253 f0_80 f0_83 1.39 -1.39 93.23 0 0 0 4047 4046
f1h_254 f0_140 f0_145 -4.72 4.72 91.51 0 0 0 4049 4046
f1h_256 f0_149 f0_171 7.87 -7.87 90.85 0 0 0 4040 4043
