ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f0_61 f1h_179 PO 51.58 0 NA NA NA 3 3 6669
f0_174 f1h_469 PO 51.39 0 NA NA NA 3 3 6676
f1h_118 f2_793 PO 50.49 0 NA NA NA 3 3 6717
f0_277 f1w_151 PO 50.36 0 NA NA NA 3 3 6660
f0_94 f1h_484 PO 50.26 0 NA NA NA 3 3 6651
f0_105 f1h_380 PO 49.87 0 NA NA NA 3 3 6713
f0_88 f1h_451 PO 49.86 0 NA NA NA 3 3 6639
f0_6 f1h_315 PO 49.63 0 NA NA NA 3 3 6617
f0_135 f1h_109 PO 49.53 0 NA NA NA 3 3 6721
f0_42 f1h_69 PO 49.52 0 NA NA NA 3 3 6747
f0_119 f1h_19 PO 49.46 0 NA NA NA 3 3 6669
f1h_262 f2_423 PO 49.42 0 NA NA NA 3 3 6685
f0_78 f1h_311 PO 49.41 0 NA NA NA 3 3 6684
f1w_469 f2_924 PO 49.36 0 NA NA NA 3 3 6766
f0_73 f1h_118 PO 49.31 0 NA NA NA 3 3 6670
f0_79 f1h_67 PO 49.24 0 NA NA NA 3 3 6678
f0_861 f1w_166 PO 48.73 0 NA NA NA 3 3 6667
f0_38 f1h_459 PO 48.61 0 NA NA NA 3 3 6747
f0_24 f1h_79 PO 48.54 0 NA NA NA 3 3 6747
f1w_174 f2_982 PO 48.37 0 NA NA NA 3 3 6728
f0_29 f1h_445 PO 48.32 0 NA NA NA 3 3 6750
f0_39 f1h_41 PO 48.24 0 NA NA NA 3 3 6710
f0_800 f1w_96 PO 48.24 0 NA NA NA 3 3 6655
f0_514 f1w_189 PO 48.21 0 NA NA NA 3 3 6687
f1w_151 f2_687 PO 48.14 0 NA NA NA 3 3 6701
f1h_456 f2_288 PO 48.06 0 NA NA NA 3 3 6757
f0_143 f1h_309 PO 47.99 0 NA NA NA 3 3 6667
f1w_102 f2_345 PO 47.98 0 NA NA NA 3 3 6679
f1w_500 f2_561 PO 47.98 0 NA NA NA 3 3 6693
f0_94 f1h_462 PO 47.94 0 NA NA NA 3 3 6700
f0_174 f1h_56 PO 47.93 0 NA NA NA 3 3 6655
f1w_219 f2_637 PO 47.91 0 NA NA NA 3 3 6694
f1w_56 f2_153 PO 47.9 0 NA NA NA 3 3 6667
f1h_57 f2_20 PO 47.89 0 NA NA NA 3 3 6713
f0_190 f1h_294 PO 47.87 0 NA NA NA 3 3 6691
f1h_388 f2_637 PO 47.87 0 NA NA NA 3 3 6751
f0_142 f1h_465 PO 47.8 0 NA NA NA 3 3 6656
f0_98 f1h_350 PO 47.76 0 NA NA NA 3 3 6661
f1h_126 f2_651 PO 47.76 0 NA NA NA 3 3 6706
f1w_12 f2_66 PO 47.76 0 NA NA NA 3 3 6721
