id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_6 f0_77 f2_744 0.2 -0.2 0.53 0 0 0 79 78
f0_6 f0_147 f2_839 0 0 0.98 0 0 0 78 79
f0_6 f0_829 f2_839 0.2 -0.2 0.75 0 0 0 79 79
f0_6 f1h_258 f2_839 -0.26 0.26 1.09 0 0 0 78 79
f0_6 f2_744 f2_839 0.16 -0.16 0.4 0 0 0 78 79
f0_8 f0_27 f1h_305 0.33 -0.33 1.13 0 0 0 78 78
f0_8 f0_486 f1h_305 0.87 -0.87 0.75 0 0 0 78 78
f0_10 f0_5 f1h_205 0.58 -0.58 0.6 0 0 0 76 78
f0_15 f1h_62 f2_734 0.73 -0.73 0.58 0 0 0 79 78
f0_15 f2_700 f2_734 0.02 -0.02 0.82 0 0 0 78 78
f0_23 f0_188 f0_930 0.34 -0.34 0.47 0 0 0 79 77
f0_23 f0_319 f1w_449 0.46 -0.46 0.72 0 0 0 77 79
f0_23 f0_930 f1w_449 0.08 -0.08 0.67 0 0 0 77 79
f0_23 f0_930 f2_700 0.21 -0.21 0.76 0 0 0 77 78
f0_26 f0_74 f1w_222 -0.03 0.03 0.64 0 0 0 75 76
f0_27 f0_8 f1w_100 -0.23 0.23 1.21 0 0 0 78 78
f0_27 f0_614 f2_945 0.39 -0.39 0.76 0 0 0 78 78
f0_27 f0_876 f2_945 0.15 -0.15 0.64 0 0 0 77 78
f0_29 f0_78 f2_47 -0.32 0.32 0.5 0 0 0 77 76
f0_29 f0_154 f0_171 -0.09 0.09 0.57 0 0 0 77 76
f0_29 f0_154 f2_472 0.19 -0.19 0.87 0 0 0 77 77
f0_29 f0_171 f1h_369 0.03 -0.03 0.58 0 0 0 76 77
f0_29 f0_171 f2_398 0.2 -0.2 0.27 0 0 0 76 75
f0_29 f0_284 f0_307 0.03 -0.03 0.97 0 0 0 76 77
f0_29 f0_307 f0_715 -0.33 0.33 0.35 0 0 0 77 77
f0_29 f0_307 f1h_369 -0.17 0.17 0.54 0 0 0 77 77
f0_29 f0_715 f0_876 0.11 -0.11 0.46 0 0 0 77 76
f0_29 f1h_369 f1h_404 0.38 -0.38 0.67 0 0 0 77 77
f0_29 f1h_369 f1w_48 -0.06 0.06 0.64 0 0 0 77 77
f0_29 f1h_369 f2_472 0.24 -0.24 0.92 0 0 0 77 77
f0_31 f1h_205 f2_73 -1.32 1.32 -0.15 0 0 1 77 76
f0_37 f0_126 f1h_12 0.62 -0.62 1.05 0 0 0 79 78
f0_38 f0_930 f2_787 0.27 -0.27 0.38 0 0 0 77 79
f0_38 f2_99 f2_787 -0.25 0.25 0.47 0 0 0 78 79
f0_43 f0_230 f1h_405 -0.3 0.3 0.83 0 0 0 76 76
f0_44 f1h_243 f2_925 0.11 -0.11 0.78 0 0 0 78 78
f0_45 f0_76 f1h_128 0.42 -0.42 0.71 0 0 0 79 78
f0_45 f0_76 f2_242 0.37 -0.37 0.85 0 0 0 79 79
f0_45 f0_94 f2_728 0.33 -0.33 0.73 0 0 0 79 79
f0_45 f0_197 f2_242 0.4 -0.4 0.84 0 0 0 79 79
f0_45 f0_614 f1h_193 0.26 -0.26 0.69 0 0 0 79 79
