id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_3 f1h_207 f2_907 0.76 -0.76 1.12 0 0 0 69 72
f0_3 f1h_216 f1w_174 -0.3 0.3 1.57 0 0 0 69 71
f0_3 f1h_329 f1h_349 0.73 -0.73 1.85 0 0 0 71 74
f0_3 f1h_329 f2_907 0.32 -0.32 2.2 0 0 0 71 72
f0_4 f0_38 f0_86 -0.13 0.13 0.43 0 0 0 70 71
f0_4 f0_83 f0_599 -0.01 0.01 0.77 0 0 0 73 75
f0_4 f0_86 f0_284 -0.02 0.02 0.35 0 0 0 71 72
f0_4 f0_86 f0_608 0.1 -0.1 0.09 0 0 0 71 73
f0_4 f0_86 f0_847 0.12 -0.12 0.33 0 0 0 71 70
f0_4 f0_86 f0_945 0.02 -0.02 -0.23 0 0 0 71 74
f0_4 f0_86 f1h_161 0.33 -0.33 0.21 0 0 0 71 72
f0_4 f0_86 f1h_171 0.32 -0.32 0.54 0 0 0 71 72
f0_4 f0_86 f1h_370 0.13 -0.13 0.02 0 0 0 71 75
f0_4 f0_86 f1w_184 0.45 -0.45 0.13 0 0 0 71 76
f0_4 f0_96 f0_143 -0.16 0.16 1.02 0 0 0 73 74
f0_4 f0_96 f0_707 -0.06 0.06 0.26 0 0 0 73 68
f0_4 f0_96 f1h_161 0.03 -0.03 1 0 0 0 73 72
f0_4 f0_112 f0_668 0.51 -0.51 0.98 0 0 0 73 73
f0_4 f0_112 f0_874 0.04 -0.04 0.89 0 0 0 73 73
f0_4 f0_143 f0_213 0.59 -0.59 0.21 0 0 0 74 75
f0_4 f0_143 f0_707 -0.24 0.18 -0.04 0 0 0 74 68
f0_4 f0_143 f1h_166 0.23 -0.23 0.71 0 0 0 74 75
f0_4 f0_143 f1w_254 -0.16 0.16 0.44 0 0 0 74 73
f0_4 f0_213 f0_599 -0.2 0.2 0.39 0 0 0 75 75
f0_4 f0_213 f0_608 -0.32 0.29 0.19 0 0 0 75 73
f0_4 f0_213 f0_847 -0.73 0.73 0.53 0 0 0 75 70
f0_4 f0_213 f0_945 -0.5 0.5 0.54 0 0 0 75 74
f0_4 f0_213 f1h_161 -0.33 0.33 0.13 0 0 0 75 72
f0_4 f0_213 f1h_336 -0.62 0.62 0.27 0 0 0 75 73
f0_4 f0_213 f1w_89 -0.36 0.36 0.79 0 0 0 75 73
f0_4 f0_213 f1w_184 0.42 -0.42 0.17 0 0 0 75 76
f0_4 f0_250 f0_707 -0.01 0.01 0.57 0 0 0 74 68
f0_4 f0_250 f1h_336 0.19 -0.19 0.35 0 0 0 74 73
f0_4 f0_250 f1w_184 0.19 -0.19 0.04 0 0 0 74 76
f0_4 f0_277 f0_707 -0.16 0.16 0.05 0 0 0 74 68
