ID1 ID2 TopRel LLR OH BirthYear1 BirthYear2 AgeDif Sex1 Sex2 SNPdBoth
f1h_331 f2_168 PO 5.01 0 NA NA NA 3 3 461
f1w_101 f2_707 PO 4.88 0 NA NA NA 3 3 464
f0_585 f1w_397 PO 4.85 0 NA NA NA 3 3 455
f1h_443 f2_888 PO 4.79 0 NA NA NA 3 3 465
f1w_361 f2_559 PO 4.76 0 NA NA NA 3 3 453
f1h_331 f2_336 PO 4.73 0 NA NA NA 3 3 469
f1w_424 f2_782 PO 4.69 0 NA NA NA 3 3 476
f1w_92 f2_163 PO 4.65 0 NA NA NA 3 3 464
f0_402 f1w_163 PO 4.62 0 NA NA NA 3 3 467
f0_159 f1h_229 PO 4.58 0 NA NA NA 3 3 476
f0_960 f1w_74 PO 4.52 0 NA NA NA 3 3 456
f0_893 f1w_170 PO 4.45 0 NA NA NA 3 3 486
f0_563 f1w_465 PO 4.45 0 NA NA NA 3 3 477
f0_597 f1w_54 PO 4.42 0 NA NA NA 3 3 461
f0_762 f1w_141 PO 4.41 0 NA NA NA 3 3 462
f0_48 f1h_211 PO 4.35 0 NA NA NA 3 3 453
f0_182 f1h_7 PO 4.35 0 NA NA NA 3 3 472
f0_427 f1w_269 PO 4.35 0 NA NA NA 3 3 466
f0_657 f1w_216 PO 4.34 0 NA NA NA 3 3 462
f1w_385 f2_958 PO 4.34 0 NA NA NA 3 3 489
f0_534 f1w_459 PO 4.33 0 NA NA NA 3 3 492
f0_911 f1w_87 PO 4.33 0 NA NA NA 3 3 470
f1w_338 f2_689 PO 4.33 0 NA NA NA 3 3 459
f1w_214 f2_280 PO 4.3 0 NA NA NA 3 3 475
f1w_244 f2_427 PO 4.29 0 NA NA NA 3 3 481
f1h_124 f2_592 PO 4.28 0 NA NA NA 3 3 481
f0_142 f1h_41 PO 4.24 0 NA NA NA 3 3 498
f0_948 f1w_319 PO 4.24 0 NA NA NA 3 3 465
f1h_489 f2_492 PO 4.23 0 NA NA NA 3 3 449
f1w_70 f2_446 PO 4.22 0 NA NA NA 3 3 489
f0_23 f1h_301 PO 4.21 0 NA NA NA 3 3 447
f0_179 f1h_416 PO 4.21 0 NA NA NA 3 3 477
f0_400 f1w_117 PO 4.21 0 NA NA NA 3 3 479
f0_89 f1h_77 PO 4.2 0 NA NA NA 3 3 489
f0_531 f1w_187 PO 4.2 0 NA NA NA 3 3 473
f1w_480 f2_50 PO 4.2 0 NA NA NA 3 3 472
f1w_32 f2_154 PO 4.17 0 NA NA NA 3 3 446
f0_73 f1h_179 PO 4.15 0 NA NA NA 3 3 482
f0_616 f1w_148 PO 4.14 0 NA NA NA 3 3 465
f1h_286 f2_639 PO 4.14 0 NA NA NA 3 3 470
f0_492 f1w_147 PO 4.12 0 NA NA NA 3 3 484
f1h_209 f2_891 PO 4.11 0 NA NA NA 3 3 481
f1w_463 f2_93 PO 4.11 0 NA NA NA 3 3 467
f0_162 f1h_476 PO 4.09 0 NA NA NA 3 3 468
f0_679 f1w_330 PO 4.08 0 NA NA NA 3 3 456
f1h_117 f2_701 PO 4.08 0 NA NA NA 3 3 475
f1h_204 f2_746 PO 4.08 0 NA NA NA 3 3 454
f1w_257 f2_825 PO 4.07 0 NA NA NA 3 3 473
f0_162 f1h_395 PO 4.06 0 NA NA NA 3 3 477
f1w_408 f2_60 PO 4.06 0 NA NA NA 3 3 463
f0_162 f1h_398 PO 4.05 0 NA NA NA 3 3 465
f1h_166 f2_462 PO 4.05 0 NA NA NA 3 3 473
f1h_345 f2_9 PO 4.05 0 NA NA NA 3 3 497
f0_655 f1w_157 PO 4.04 0 NA NA NA 3 3 497
f0_650 f1w_363 PO 4.04 0 NA NA NA 3 3 460
f1h_498 f2_411 PO 4.04 0 NA NA NA 3 3 479
f0_73 f1h_474 PO 4.02 0 NA NA NA 3 3 468
f0_160 f1h_98 PO 4.02 0 NA NA NA 3 3 476
f1w_441 f2_146 PO 4.02 0 NA NA NA 3 3 454
f1w_100 f2_327 PO 4.02 0 NA NA NA 3 3 437
f0_960 f1w_420 PO 4.01 0 NA NA NA 3 3 457
f1h_397 f2_114 PO 4.01 0 NA NA NA 3 3 459
f0_511 f1w_173 PO 4 0 NA NA NA 3 3 486
f1w_225 f2_609 PO 4 0 NA NA NA 3 3 461
f0_103 f1h_144 PO 3.99 0 NA NA NA 3 3 479
f0_576 f1w_127 PO 3.99 0 NA NA NA 3 3 453
f0_204 f1w_8 PO 3.99 0 NA NA NA 3 3 482
f1h_120 f2_595 PO 3.98 0 NA NA NA 3 3 469
f0_183 f1h_438 PO 3.97 0 NA NA NA 3 3 484
f0_492 f1w_238 PO 3.97 0 NA NA NA 3 3 481
f0_792 f1w_441 PO 3.97 0 NA NA NA 3 3 447
f1h_382 f2_376 PO 3.97 0 NA NA NA 3 3 457
f0_196 f1h_274 PO 3.95 0 NA NA NA 3 3 479
f0_150 f1h_490 PO 3.95 0 NA NA NA 3 3 500
f0_512 f1w_277 PO 3.95 0 NA NA NA 3 3 491
f0_327 f1w_175 PO 3.94 0 NA NA NA 3 3 465
f0_90 f1h_279 PO 3.93 0 NA NA NA 3 3 445
f0_660 f1w_201 PO 3.93 0 NA NA NA 3 3 458
f0_433 f1w_253 PO 3.93 0 NA NA NA 3 3 465
f0_499 f1w_26 PO 3.93 0 NA NA NA 3 3 450
f0_900 f1w_68 PO 3.93 0 NA NA NA 3 3 477
f0_345 f1w_361 PO 3.92 0 NA NA NA 3 3 466
f0_386 f1w_93 PO 3.92 0 NA NA NA 3 3 462
f1w_253 f2_773 PO 3.92 0 NA NA NA 3 3 443
f0_929 f1w_364 PO 3.91 0 NA NA NA 3 3 476
f1h_396 f2_323 PO 3.91 0 NA NA NA 3 3 480
f0_660 f1w_371 PO 3.9 0 NA NA NA 3 3 496
f0_496 f1w_496 PO 3.9 0 NA NA NA 3 3 461
f1h_37 f2_340 PO 3.9 0 NA NA NA 3 3 496
f1h_484 f2_808 PO 3.9 0 NA NA NA 3 3 483
f0_190 f1h_350 PO 3.89 0 NA NA NA 3 3 461
f0_619 f1w_48 PO 3.89 0 NA NA NA 3 3 455
f0_137 f1h_494 PO 3.88 0 NA NA NA 3 3 450
f1w_307 f2_270 PO 3.88 0 NA NA NA 3 3 462
f1h_356 f2_67 PO 3.88 0 NA NA NA 3 3 466
f1w_327 f2_941 PO 3.88 0 NA NA NA 3 3 450
f0_972 f1w_436 PO 3.87 0 NA NA NA 3 3 470
f1w_38 f2_850 PO 3.87 0 NA NA NA 3 3 470
f0_191 f1h_123 PO 3.86 0 NA NA NA 3 3 476
f0_148 f1h_305 PO 3.86 0 NA NA NA 3 3 467
f0_155 f1h_366 PO 3.86 0 NA NA NA 3 3 439
f0_102 f1h_399 PO 3.86 0 NA NA NA 3 3 476
f0_475 f1w_10 PO 3.86 0 NA NA NA 3 3 454
f1h_481 f2_988 PO 3.86 0 NA NA NA 3 3 466
f0_629 f1w_89 PO 3.85 0 NA NA NA 3 3 483
f1h_93 f2_557 PO 3.85 0 NA NA NA 3 3 472
f0_174 f1h_376 PO 3.84 0 NA NA NA 3 3 471
f1w_153 f2_214 PO 3.84 0 NA NA NA 3 3 488
f1h_60 f2_584 PO 3.84 0 NA NA NA 3 3 469
f0_106 f1h_133 PO 3.83 0 NA NA NA 3 3 440
f0_411 f1w_127 PO 3.83 0 NA NA NA 3 3 447
f0_439 f1w_406 PO 3.83 0 NA NA NA 3 3 481
f1h_49 f2_261 PO 3.83 0 NA NA NA 3 3 477
f1w_442 f2_811 PO 3.83 0 NA NA NA 3 3 472
f0_294 f1w_189 PO 3.82 0 NA NA NA 3 3 469
f0_829 f1w_244 PO 3.82 0 NA NA NA 3 3 476
f1w_6 f2_236 PO 3.82 0 NA NA NA 3 3 466
f1w_45 f2_574 PO 3.82 0 NA NA NA 3 3 477
f1h_378 f2_575 PO 3.82 0 NA NA NA 3 3 484
f0_35 f1h_251 PO 3.81 0 NA NA NA 3 3 473
f0_118 f1h_76 PO 3.81 0 NA NA NA 3 3 470
f1w_26 f2_191 PO 3.81 0 NA NA NA 3 3 463
f1h_363 f2_73 PO 3.81 0 NA NA NA 3 3 480
f0_40 f1h_325 PO 3.8 0 NA NA NA 3 3 471
f0_668 f1w_158 PO 3.8 0 NA NA NA 3 3 449
f0_887 f1w_340 PO 3.8 0 NA NA NA 3 3 465
f1h_343 f2_419 PO 3.8 0 NA NA NA 3 3 447
f1w_100 f2_713 PO 3.8 0 NA NA NA 3 3 458
f0_164 f1h_34 PO 3.79 0 NA NA NA 3 3 476
f0_196 f1h_433 PO 3.79 0 NA NA NA 3 3 471
f0_648 f1w_69 PO 3.79 0 NA NA NA 3 3 493
f1w_216 f2_119 PO 3.79 0 NA NA NA 3 3 483
f1h_148 f2_29 PO 3.79 0 NA NA NA 3 3 503
f1w_446 f2_362 PO 3.79 0 NA NA NA 3 3 447
f1h_499 f2_453 PO 3.79 0 NA NA NA 3 3 457
f0_177 f1h_382 PO 3.78 0 NA NA NA 3 3 474
f0_164 f1h_464 PO 3.78 0 NA NA NA 3 3 448
f0_873 f1w_303 PO 3.78 0 NA NA NA 3 3 478
f1w_80 f2_305 PO 3.78 0 NA NA NA 3 3 479
