id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_1 f0_104 f0_111 -13.12 13.12 185.43 0 0 0 8044 8044
f1h_2 f0_7 f0_143 6.07 -6.07 187.09 0 0 0 8044 8044
f1h_6 f0_8 f0_161 3.3 -3.3 188.24 0 0 0 8044 8044
f1h_9 f0_108 f0_198 -1.72 1.72 192.75 0 0 0 8044 8044
f1h_10 f0_110 f0_172 8.97 -8.97 184.85 0 0 0 8044 8044
f1h_16 f0_13 f0_87 -3.5 3.5 195.8 0 0 0 8044 8044
f1h_19 f0_4 f0_119 -10.4 10.4 189.83 0 0 0 8044 8044
f1h_21 f0_2 f0_184 -2.23 2.23 188.46 0 0 0 8044 8044
f1h_23 f0_87 f0_133 0.64 -0.64 192.13 0 0 0 8044 8044
f1h_24 f0_149 f0_156 -12.7 12.7 189 0 0 0 8044 8044
f1h_27 f0_188 f0_194 -10.9 10.9 185.93 0 0 0 8044 8044
f1h_29 f0_22 f0_142 -1.25 1.25 190.84 0 0 0 8044 8044
f1h_33 f0_110 f0_165 -2.97 2.97 191.77 0 0 0 8044 8044
f1h_35 f0_25 f0_47 -2.94 2.94 185.94 0 0 0 8044 8044
f1h_37 f0_37 f0_55 0.84 -0.84 190.73 0 0 0 8044 8044
f1h_38 f0_2 f0_182 -5.39 5.39 190.39 0 0 0 8044 8044
f1h_39 f0_75 f0_142 -5.73 5.73 187.05 0 0 0 8044 8044
f1h_41 f0_39 f0_168 4.88 -4.88 190.9 0 0 0 8044 8044
f1h_43 f0_48 f0_65 5.9 -5.9 189.21 0 0 0 8044 8044
f1h_44 f0_89 f0_160 -11.49 11.49 184.04 0 0 0 8044 8044
f1h_46 f0_88 f0_159 -4.71 4.71 190.56 0 0 0 8044 8044
f1h_48 f0_122 f0_127 -4.93 4.93 189.43 0 0 0 8044 8044
f1h_52 f0_99 f0_135 5.03 -5.03 183.46 0 0 0 8044 8044
f1h_56 f0_97 f0_174 14.2 -14.2 179.69 0 0 0 8044 8044
f1h_57 f0_95 f0_124 10.67 -10.67 186.44 0 0 0 8044 8044
f1h_60 f0_120 f0_175 7.3 -7.3 186.85 0 0 0 8044 8044
f1h_67 f0_59 f0_79 -2.82 2.82 190.39 0 0 0 8044 8044
f1h_68 f0_74 f0_118 3.41 -3.41 190.24 0 0 0 8044 8044
f1h_69 f0_42 f0_63 -0.15 0.15 191.23 0 0 0 8044 8044
f1h_71 f0_41 f0_75 9.89 -9.89 191.17 0 0 0 8044 8044
f1h_79 f0_24 f0_67 -1.23 1.23 194.44 0 0 0 8044 8044
f1h_81 f0_60 f0_102 -2.23 2.23 187.33 0 0 0 8044 8044
f1h_86 f0_24 f0_121 3.15 -3.15 189.79 0 0 0 8044 8044
f1h_88 f0_58 f0_84 8.11 -8.11 193.57 0 0 0 8044 8044
f1h_89 f0_43 f0_132 -4.79 4.79 189.55 0 0 0 8044 8044
f1h_92 f0_8 f0_86 -2.65 2.65 196.98 0 0 0 8044 8044
f1h_94 f0_44 f0_170 -9.19 9.19 182.78 0 0 0 8044 8044
f1h_101 f0_30 f0_120 1.82 -1.82 194.11 0 0 0 8044 8044
f1h_109 f0_135 f0_190 -9.54 9.54 187.56 0 0 0 8044 8044
f1h_111 f0_114 f0_167 -5.04 5.04 185.06 0 0 0 8044 8044
f1h_112 f0_124 f0_134 -4.16 4.16 193.31 0 0 0 8044 8044
f1h_114 f0_96 f0_102 8.09 -8.09 190.74 0 0 0 8044 8044
f1h_115 f0_38 f0_156 5.01 -5.01 190.88 0 0 0 8044 8044
f1h_117 f0_12 f0_56 8.47 -8.47 186.09 0 0 0 8044 8044
f1h_118 f0_73 f0_74 12.11 -12.11 191.6 0 0 0 8044 8044
f1h_121 f0_57 f0_89 4.82 -4.82 184.17 0 0 0 8044 8044
f1h_123 f0_73 f0_88 -0.5 0.5 185.99 0 0 0 8044 8044
f1h_124 f0_32 f0_58 4.37 -4.37 190.2 0 0 0 8044 8044
f1h_126 f0_145 f0_154 1.16 -1.16 192.97 0 0 0 8044 8044
f1h_128 f0_28 f0_127 4.12 -4.12 190.13 0 0 0 8044 8044
f1h_134 f0_193 f0_195 10.35 -10.35 185.55 0 0 0 8044 8044
f1h_140 f0_31 f0_94 17.7 -17.7 186.81 0 0 0 8044 8044
f1h_141 f0_13 f0_162 -2.8 2.8 192.81 0 0 0 8044 8044
f1h_144 f0_101 f0_114 -8.6 8.6 190.55 0 0 0 8044 8044
f1h_146 f0_118 f0_146 -14.74 14.74 183.16 0 0 0 8044 8044
