id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_3 f1h_329 f1h_349 0.8 -0.8 1.8 0 0 0 76 76
f0_3 f1h_329 f2_907 0.42 -0.42 2.06 0 0 0 76 76
f0_4 f0_213 f0_715 -0.45 0.45 0.68 0 0 0 76 76
f0_4 f0_213 f1h_369 -0.16 0.16 0.39 0 0 0 76 76
f0_4 f0_213 f1w_493 -0.42 0.42 0.55 0 0 0 76 76
f0_4 f0_213 f2_91 0.21 -0.21 0.66 0 0 0 76 76
f0_4 f0_213 f2_326 -0.04 0.04 0.82 0 0 0 76 76
f0_4 f1h_137 f1h_161 -0.03 0.03 0.65 0 0 0 76 76
f0_4 f1h_161 f2_685 -0.38 0.38 -0.32 0 0 0 76 76
f0_4 f1h_387 f1w_184 -0.02 0.02 1.26 0 0 0 76 76
f0_4 f1h_387 f2_685 0.1 -0.1 0.85 0 0 0 76 76
f0_4 f2_685 f2_873 -0.12 0.12 1.04 0 0 0 76 76
f0_5 f0_233 f1h_69 0.67 -0.67 0.35 0 0 0 76 76
f0_5 f0_989 f1h_69 1.41 -1.41 0.76 0 0 0 76 76
f0_5 f1h_69 f1h_216 -0.18 0.18 0.5 0 0 0 76 76
f0_6 f0_84 f1h_361 0.02 -0.02 0.73 0 0 0 76 76
f0_6 f0_84 f2_180 0.24 -0.24 1 0 0 0 76 76
f0_6 f0_147 f2_839 0.03 -0.03 0.95 0 0 0 76 76
f0_6 f0_829 f2_25 0.34 -0.34 1.04 0 0 0 76 76
f0_6 f0_829 f2_839 0.21 -0.21 0.74 0 0 0 76 76
f0_6 f1h_258 f2_839 -0.29 0.29 1.07 0 0 0 76 76
f0_6 f1h_361 f1h_459 0.75 -0.75 0.49 0 0 0 76 76
f0_6 f1h_361 f2_25 0.32 -0.32 0.8 0 0 0 76 76
f0_6 f1h_361 f2_373 0.3 -0.3 0.91 0 0 0 76 76
f0_6 f1h_361 f2_493 0.19 -0.19 0.79 0 0 0 76 76
f0_6 f1h_361 f2_744 0 0 0.49 0 0 0 76 76
f0_6 f1h_361 f2_839 0.13 -0.13 0.58 0 0 0 76 76
f0_6 f1h_361 f2_980 -0.07 0.07 0.66 0 0 0 76 76
f0_6 f2_180 f2_839 0.13 -0.13 1 0 0 0 76 76
f0_6 f2_744 f2_839 0.16 -0.16 0.51 0 0 0 76 76
f0_6 f2_839 f2_980 -0.14 0.14 0.48 0 0 0 76 76
f0_10 f0_497 f1h_43 0.71 -0.71 0.69 0 0 0 76 76
f0_10 f0_503 f1h_361 -0.04 0.04 0.78 0 0 0 76 76
f0_10 f1h_43 f1h_205 0.01 -0.01 1 0 0 0 76 76
f0_10 f1h_43 f2_490 -0.31 0.31 1.2 0 0 0 76 76
f0_11 f0_828 f1h_264 0.08 -0.08 1.07 0 0 0 76 76
f0_11 f1h_13 f2_171 0 0 0.72 0 0 0 76 76
f0_11 f1h_13 f2_539 -0.1 0.1 0.61 0 0 0 76 76
f0_11 f1h_120 f1h_264 0.43 -0.43 1.09 0 0 0 76 76
f0_11 f1h_264 f2_171 -0.66 0.66 0.45 0 0 0 76 76
f0_13 f2_14 f2_356 0.31 -0.31 1.07 0 0 0 76 76
f0_15 f0_13 f1h_182 0.59 -0.59 0.9 0 0 0 76 76
f0_15 f0_13 f1h_196 0.19 -0.19 1.07 0 0 0 76 76
f0_15 f0_434 f1h_182 0.53 -0.53 0.4 0 0 0 76 76
f0_15 f1h_62 f1h_182 0.46 -0.46 0.2 0 0 0 76 76
f0_15 f1h_62 f2_734 0.59 -0.59 0.59 0 0 0 76 76
f0_15 f1h_182 f2_277 -0.69 0.69 0.83 0 0 0 76 76
f0_15 f1h_182 f2_700 -0.54 0.54 0.55 0 0 0 76 76
f0_18 f0_92 f1h_18 0.37 -0.37 0.62 0 0 0 76 76
f0_18 f1h_18 f2_368 -0.33 0.33 1.15 0 0 0 76 76
f0_18 f1h_190 f2_368 -0.75 0.75 1.24 0 0 0 76 76
f0_21 f0_68 f2_415 -0.38 0.38 1.16 0 0 0 76 76
f0_23 f0_56 f0_859 0.05 -0.05 1.17 0 0 0 76 76
f0_23 f0_56 f2_873 -0.23 0.23 0.86 0 0 0 76 76
f0_23 f0_114 f1w_32 0.11 -0.11 0.84 0 0 0 76 76
f0_23 f0_188 f0_930 0.35 -0.35 0.44 0 0 0 76 76
f0_23 f0_188 f2_196 0.25 -0.25 0.59 0 0 0 76 76
f0_23 f0_319 f0_891 0.43 -0.43 1.01 0 0 0 76 76
f0_23 f0_319 f1w_449 0.43 -0.43 0.71 0 0 0 76 76
f0_23 f0_630 f0_930 0.13 -0.13 0.55 0 0 0 76 76
f0_23 f0_645 f0_930 0.36 -0.36 0.58 0 0 0 76 76
f0_23 f0_859 f2_142 -0.02 0.02 1.08 0 0 0 76 76
f0_23 f0_859 f2_334 -0.35 0.35 0.87 0 0 0 76 76
f0_23 f0_930 f1h_280 -0.38 0.38 0.31 0 0 0 76 76
f0_23 f0_930 f1w_449 0.06 -0.06 0.66 0 0 0 76 76
f0_23 f0_930 f2_700 0.26 -0.26 0.69 0 0 0 76 76
