id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_1 f0_32 f0_145 0.7 -0.7 7.94 0 0 0 400 400
f1h_2 f0_88 f0_192 -1.34 1.34 7.39 0 0 0 400 400
f1h_3 f0_131 f0_156 -1.33 1.33 7.71 0 0 0 400 400
f1h_4 f0_10 f0_148 0.42 -0.42 8.94 0 0 0 400 400
f1h_5 f0_23 f0_110 -2 2 5.47 0 0 0 400 400
f1h_6 f0_72 f0_90 1.18 -1.18 9.48 0 0 0 400 400
f1h_7 f0_50 f0_167 -2.24 2.24 6.36 0 0 0 400 400
f1h_8 f0_117 f0_161 -0.69 0.69 8.06 0 0 0 400 400
f1h_9 f0_142 f0_151 -0.54 0.54 8.38 0 0 0 400 400
f1h_10 f0_40 f0_115 -1.9 1.9 7.16 0 0 0 400 400
f1h_11 f0_143 f0_183 1.55 -1.55 8.72 0 0 0 400 400
f1h_13 f0_27 f0_134 -1.5 1.5 8.45 0 0 0 400 400
f1h_15 f0_57 f0_75 0.23 -0.23 8.36 0 0 0 400 400
f1h_17 f0_41 f0_93 1.23 -1.23 6.75 0 0 0 400 400
f1h_18 f0_111 f0_182 -0.17 0.17 9.8 0 0 0 400 400
f1h_20 f0_61 f0_66 1.78 -1.78 7.2 0 0 0 400 400
f1h_21 f0_43 f0_199 -0.36 0.36 7.92 0 0 0 400 400
f1h_22 f0_97 f0_139 -0.76 0.76 8.98 0 0 0 400 400
f1h_24 f0_28 f0_43 0.82 -0.82 8.72 0 0 0 400 400
f1h_25 f0_25 f0_92 3.02 -3.02 9.62 0 0 0 400 400
f1h_26 f0_31 f0_56 -1.73 1.73 7.05 0 0 0 400 400
f1h_27 f0_86 f0_148 -0.81 0.81 9.03 0 0 0 400 400
f1h_28 f0_88 f0_154 -0.63 0.63 7.6 0 0 0 400 400
f1h_29 f0_23 f0_166 -1.61 1.61 6.79 0 0 0 400 400
f1h_30 f0_86 f0_175 -0.03 0.03 10.39 0 0 0 400 400
f1h_31 f0_148 f0_193 0.34 -0.34 8.62 0 0 0 400 400
f1h_32 f0_44 f0_168 -0.9 0.9 7.85 0 0 0 400 400
f1h_33 f0_144 f0_166 -1.95 1.95 7.31 0 0 0 400 400
f1h_34 f0_87 f0_167 0.08 -0.08 8.99 0 0 0 400 400
f1h_35 f0_62 f0_77 3.14 -3.14 7.37 0 0 0 400 400
f1h_37 f0_6 f0_165 1.29 -1.29 8.01 0 0 0 400 400
f1h_38 f0_9 f0_53 2.02 -2.02 8.08 0 0 0 400 400
f1h_39 f0_5 f0_191 2.1 -2.1 7.32 0 0 0 400 400
f1h_40 f0_63 f0_77 0.53 -0.53 9.18 0 0 0 400 400
f1h_41 f0_38 f0_128 0.94 -0.94 7.85 0 0 0 400 400
f1h_42 f0_29 f0_179 0.61 -0.61 8.81 0 0 0 400 400
f1h_43 f0_38 f0_139 0.27 -0.27 7.19 0 0 0 400 400
f1h_44 f0_37 f0_150 -1.75 1.75 6.54 0 0 0 400 400
f1h_45 f0_107 f0_195 -2.49 2.49 7.37 0 0 0 400 400
f1h_46 f0_60 f0_163 1.77 -1.77 7.16 0 0 0 400 400
f1h_47 f0_96 f0_200 0.22 -0.22 8.25 0 0 0 400 400
f1h_48 f0_61 f0_194 0.25 -0.25 9.19 0 0 0 400 400
f1h_49 f0_7 f0_88 -1.23 1.23 8.77 0 0 0 400 400
f1h_50 f0_29 f0_85 -0.49 0.49 8.14 0 0 0 400 400
f1h_51 f0_2 f0_20 -1.33 1.33 9.21 0 0 0 400 400
f1h_52 f0_12 f0_118 0.15 -0.15 8.33 0 0 0 400 400
f1h_53 f0_43 f0_169 -0.78 0.78 8.17 0 0 0 400 400
f1h_54 f0_67 f0_68 1.28 -1.28 6.61 0 0 0 400 400
f1h_55 f0_18 f0_66 -0.14 0.14 8.73 0 0 0 400 400
f1h_56 f0_54 f0_164 -0.61 0.61 8.07 0 0 0 400 400
f1h_57 f0_109 f0_158 0.66 -0.66 7.65 0 0 0 400 400
f1h_59 f0_73 f0_78 0.12 -0.12 8.25 0 0 0 400 400
f1h_61 f0_122 f0_131 -1.04 1.04 8.45 0 0 0 400 400
f1h_62 f0_126 f0_150 0.87 -0.87 6.41 0 0 0 400 400
f1h_63 f0_113 f0_178 -0.02 0.02 7.7 0 0 0 400 400
f1h_64 f0_2 f0_34 -3.06 3.06 6.88 0 0 0 400 400
f1h_65 f0_5 f0_21 1.84 -1.84 8.1 0 0 0 400 400
f1h_66 f0_68 f0_97 0.35 -0.35 8.66 0 0 0 400 400
f1h_67 f0_100 f0_136 1.88 -1.88 8.01 0 0 0 400 400
f1h_68 f0_97 f0_145 -1.99 1.99 7.57 0 0 0 400 400
f1h_69 f0_12 f0_66 0.02 -0.02 9.43 0 0 0 400 400
f1h_70 f0_115 f0_119 -0.57 0.57 9.13 0 0 0 400 400
f1h_71 f0_139 f0_181 -0.25 0.25 9.36 0 0 0 400 400
f1h_72 f0_85 f0_106 0.94 -0.94 7.65 0 0 0 400 400
f1h_73 f0_67 f0_108 -1.77 1.77 7.44 0 0 0 400 400
f1h_74 f0_18 f0_155 -2.29 2.29 7.51 0 0 0 400 400
f1h_75 f0_45 f0_161 0.51 -0.51 7.99 0 0 0 400 400
f1h_77 f0_23 f0_109 -1.55 1.55 7.81 0 0 0 400 400
f1h_78 f0_93 f0_126 0.66 -0.66 8.49 0 0 0 400 400
f1h_80 f0_86 f0_177 2.04 -2.04 6.62 0 0 0 400 400
f1h_81 f0_163 f0_189 1.24 -1.24 7.29 0 0 0 400 400
f1h_82 f0_18 f0_161 0.27 -0.27 7.78 0 0 0 400 400
f1h_83 f0_5 f0_91 1.33 -1.33 7.76 0 0 0 400 400
f1h_86 f0_56 f0_128 0.6 -0.6 9.06 0 0 0 400 400
f1h_87 f0_56 f0_116 1.55 -1.55 6.95 0 0 0 400 400
f1h_88 f0_41 f0_52 0.4 -0.4 7.76 0 0 0 400 400
