id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_3 f0_131 f0_156 -1.4 1.4 7.7 0 0 0 387 387
f1h_7 f0_50 f0_167 -2.23 2.23 6.38 0 0 0 387 387
f1h_9 f0_142 f0_151 -0.49 0.49 8.4 0 0 0 387 387
f1h_10 f0_40 f0_115 -1.97 1.97 7.07 0 0 0 387 387
f1h_15 f0_57 f0_75 0.21 -0.21 8.36 0 0 0 387 387
f1h_27 f0_86 f0_148 -0.69 0.69 9.12 0 0 0 387 387
f1h_31 f0_148 f0_193 0.26 -0.26 8.71 0 0 0 387 387
f1h_40 f0_63 f0_77 0.63 -0.63 9.14 0 0 0 387 387
f1h_54 f0_67 f0_68 1.29 -1.29 6.54 0 0 0 387 387
f1h_59 f0_73 f0_78 0.2 -0.2 8.18 0 0 0 387 387
f1h_62 f0_126 f0_150 0.83 -0.83 6.47 0 0 0 387 387
f1h_64 f0_2 f0_34 -3.09 3.09 6.87 0 0 0 387 387
f1h_65 f0_5 f0_21 1.81 -1.81 8.11 0 0 0 387 387
f1h_70 f0_115 f0_119 -0.53 0.53 9.2 0 0 0 387 387
f1h_71 f0_139 f0_181 -0.23 0.23 9.24 0 0 0 387 387
f1h_72 f0_85 f0_106 0.93 -0.93 7.64 0 0 0 387 387
f1h_73 f0_67 f0_108 -1.76 1.76 7.36 0 0 0 387 387
f1h_75 f0_45 f0_161 0.55 -0.55 8.01 0 0 0 387 387
f1h_88 f0_41 f0_52 0.44 -0.44 7.71 0 0 0 387 387
f1h_90 f0_105 f0_118 -1.79 1.79 7.45 0 0 0 387 387
f1h_95 f0_75 f0_183 1.57 -1.57 8 0 0 0 387 387
f1h_99 f0_138 f0_172 -1.49 1.49 7.4 0 0 0 387 387
f1h_102 f0_8 f0_165 2.45 -2.45 7.25 0 0 0 387 387
f1h_103 f0_100 f0_176 -0.12 0.12 8.6 0 0 0 387 387
f1h_105 f0_179 f0_200 -1.38 1.38 8.33 0 0 0 387 387
f1h_107 f0_21 f0_50 -1.53 1.53 6.19 0 0 0 387 387
f1h_115 f0_3 f0_103 2.43 -2.43 7.92 0 0 0 387 387
f1h_119 f0_1 f0_33 -2.91 2.91 7.16 0 0 0 387 387
