id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_2 f0_94 f0_185 2.52 -2.52 15.67 0 0 0 770 770
f1h_4 f0_138 f0_190 0.83 -0.83 18.24 0 0 0 770 770
f1h_5 f0_87 f0_196 2.65 -2.65 15.57 0 0 0 770 770
f1h_6 f0_7 f0_188 -4.33 4.33 17.76 0 0 0 770 770
f1h_35 f0_24 f0_115 -2.03 2.03 15.26 0 0 0 770 770
f1h_48 f0_154 f0_171 -3.24 3.24 15.65 0 0 0 770 770
f1h_52 f0_44 f0_170 1.35 -1.35 17.19 0 0 0 770 770
f1h_53 f0_98 f0_143 2.41 -2.41 16.79 0 0 0 770 770
f1h_60 f0_98 f0_118 -0.97 0.97 19.39 0 0 0 770 770
f1h_62 f0_65 f0_114 -1.32 1.32 17.86 0 0 0 770 770
f1h_69 f0_136 f0_175 0.43 -0.43 17.19 0 0 0 770 770
f1h_74 f0_49 f0_149 -3.87 3.87 16.68 0 0 0 770 770
f1h_77 f0_89 f0_138 -1.89 1.89 16.87 0 0 0 770 770
f1h_79 f0_37 f0_65 -3.77 3.77 17.62 0 0 0 770 770
f1h_84 f0_41 f0_141 -4.25 4.25 14.15 0 0 0 770 770
f1h_85 f0_81 f0_97 -0.46 0.46 17.14 0 0 0 770 770
f1h_90 f0_101 f0_170 2.21 -2.21 17.16 0 0 0 770 770
f1h_96 f0_127 f0_182 -0.69 0.69 20.49 0 0 0 770 770
f1h_97 f0_80 f0_82 4.93 -4.93 16.92 0 0 0 770 770
f1h_99 f0_11 f0_200 -3.64 3.64 16.2 0 0 0 770 770
f1h_100 f0_91 f0_144 -0.06 0.06 19.04 0 0 0 770 770
f1h_102 f0_57 f0_74 1.38 -1.38 16.78 0 0 0 770 770
f1h_105 f0_17 f0_161 -0.98 0.98 17.73 0 0 0 770 770
f1h_112 f0_14 f0_163 -1.04 1.04 16.35 0 0 0 770 770
f1h_113 f0_40 f0_198 -0.95 0.95 18.98 0 0 0 770 770
f1h_114 f0_29 f0_150 1.89 -1.89 17.32 0 0 0 770 770
f1h_137 f0_56 f0_162 -2.4 2.4 16.73 0 0 0 770 770
f1h_138 f0_76 f0_117 -1.02 1.02 18.57 0 0 0 770 770
f1h_142 f0_17 f0_140 -1.78 1.78 18.4 0 0 0 770 770
f1h_143 f0_116 f0_199 1.39 -1.39 17.43 0 0 0 770 770
f1h_148 f0_9 f0_33 -0.1 0.1 17.54 0 0 0 770 770
f1h_149 f0_38 f0_114 0.05 -0.05 17.49 0 0 0 770 770
f1h_153 f0_142 f0_145 -4.22 4.22 15.91 0 0 0 770 770
f1h_167 f0_64 f0_76 4.83 -4.83 14.98 0 0 0 770 770
f1h_171 f0_31 f0_194 -1.96 1.96 17.9 0 0 0 770 770
f1h_177 f0_11 f0_32 -3.05 3.05 17.71 0 0 0 770 770
f1h_186 f0_2 f0_188 -3.06 3.06 14.82 0 0 0 770 770
f1h_188 f0_46 f0_142 -0.97 0.97 18.96 0 0 0 770 770
f1h_189 f0_131 f0_184 1.97 -1.97 15.84 0 0 0 770 770
f1h_197 f0_33 f0_65 -1.81 1.81 16.88 0 0 0 770 770
f1h_198 f0_42 f0_68 -1.28 1.28 18.13 0 0 0 770 770
f1h_202 f0_12 f0_194 2.26 -2.26 17.12 0 0 0 770 770
f1h_203 f0_27 f0_97 -2.17 2.17 17.26 0 0 0 770 770
