id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_2 f0_13 f0_29 -5.05 5.05 92.28 0 0 0 3926 3926
f1h_4 f0_7 f0_35 -4.03 4.03 91.11 0 0 0 3926 3926
f1h_9 f0_3 f0_36 0.38 -0.38 90.99 0 0 0 3926 3926
f1h_10 f0_72 f0_165 -4.69 4.69 92.57 0 0 0 3926 3926
f1h_25 f0_68 f0_137 2.88 -2.88 94.66 0 0 0 3926 3926
f1h_29 f0_144 f0_186 0.19 -0.19 97.16 0 0 0 3926 3926
f1h_35 f0_48 f0_163 -1.6 1.6 97.64 0 0 0 3926 3926
f1h_43 f0_120 f0_148 1.64 -1.64 94.38 0 0 0 3926 3926
f1h_60 f0_133 f0_162 -2.19 2.19 96.88 0 0 0 3926 3926
f1h_70 f0_121 f0_183 -4.4 4.4 92.06 0 0 0 3926 3926
f1h_71 f0_24 f0_178 -6.18 6.18 90.76 0 0 0 3926 3926
f1h_72 f0_102 f0_119 1.42 -1.42 88.48 0 0 0 3926 3926
f1h_73 f0_65 f0_99 8.19 -8.19 88.75 0 0 0 3926 3926
f1h_81 f0_12 f0_28 -0.11 0.11 99.09 0 0 0 3926 3926
f1h_91 f0_73 f0_126 -2.02 2.02 96.36 0 0 0 3926 3926
f1h_100 f0_14 f0_85 -2.71 2.71 96.71 0 0 0 3926 3926
f1h_103 f0_21 f0_135 -11.81 11.81 87.7 0 0 0 3926 3926
f1h_106 f0_98 f0_106 -3.68 3.68 92.28 0 0 0 3926 3926
f1h_107 f0_160 f0_181 -8.73 8.73 91.4 0 0 0 3926 3926
f1h_111 f0_68 f0_157 -11.21 11.21 91.83 0 0 0 3926 3926
f1h_122 f0_25 f0_141 11.19 -11.19 89.82 0 0 0 3926 3926
f1h_125 f0_139 f0_152 2.53 -2.53 92.31 0 0 0 3926 3926
f1h_130 f0_22 f0_159 -7.69 7.69 95.11 0 0 0 3926 3926
f1h_136 f0_38 f0_73 -3.26 3.26 93.66 0 0 0 3926 3926
f1h_139 f0_11 f0_69 5.33 -5.33 93.48 0 0 0 3926 3926
f1h_150 f0_28 f0_50 -4.75 4.75 94.25 0 0 0 3926 3926
f1h_156 f0_20 f0_48 9.31 -9.31 87.68 0 0 0 3926 3926
f1h_157 f0_39 f0_163 3.19 -3.19 95.56 0 0 0 3926 3926
f1h_169 f0_59 f0_190 -3.72 3.72 96.63 0 0 0 3926 3926
f1h_175 f0_15 f0_65 -1.08 1.08 95.25 0 0 0 3926 3926
f1h_180 f0_8 f0_25 0.34 -0.34 92.69 0 0 0 3926 3926
f1h_186 f0_90 f0_154 -10.65 10.65 89.02 0 0 0 3926 3926
f1h_190 f0_82 f0_94 0.31 -0.31 93.91 0 0 0 3926 3926
f1h_191 f0_75 f0_200 -6.13 6.13 91.85 0 0 0 3926 3926
f1h_202 f0_105 f0_178 -1.59 1.59 93.06 0 0 0 3926 3926
f1h_209 f0_62 f0_139 4.12 -4.12 88.29 0 0 0 3926 3926
f1h_211 f0_66 f0_143 1.4 -1.4 96.16 0 0 0 3926 3926
f1h_219 f0_25 f0_172 1.9 -1.9 94.09 0 0 0 3926 3926
f1h_221 f0_131 f0_154 11.11 -11.11 91.05 0 0 0 3926 3926
f1h_223 f0_89 f0_140 0.14 -0.14 95.84 0 0 0 3926 3926
f1h_226 f0_145 f0_191 3.16 -3.16 93.6 0 0 0 3926 3926
f1h_230 f0_100 f0_138 3.47 -3.47 89.61 0 0 0 3926 3926
f1h_237 f0_75 f0_155 5.04 -5.04 92.62 0 0 0 3926 3926
f1h_244 f0_39 f0_130 5.03 -5.03 88.01 0 0 0 3926 3926
f1h_246 f0_71 f0_158 -2 2 92.94 0 0 0 3926 3926
f1h_247 f0_115 f0_154 -5.29 5.29 95.05 0 0 0 3926 3926
f1h_254 f0_140 f0_145 -4.77 4.77 94.07 0 0 0 3926 3926
f1h_264 f0_151 f0_195 8.5 -8.5 89.33 0 0 0 3926 3926
f1h_266 f0_36 f0_137 -2.24 2.24 94.94 0 0 0 3926 3926
f1h_275 f0_98 f0_121 1.5 -1.5 96.05 0 0 0 3926 3926
f1h_277 f0_167 f0_197 4.26 -4.26 93.53 0 0 0 3926 3926
f1h_285 f0_63 f0_150 -2.21 2.21 95.14 0 0 0 3926 3926
f1h_291 f0_79 f0_127 -2.49 2.49 97.91 0 0 0 3926 3926
f1h_294 f0_126 f0_197 2.77 -2.77 92.67 0 0 0 3926 3926
f1h_299 f0_23 f0_85 6.07 -6.07 99.56 0 0 0 3926 3926
f1h_303 f0_35 f0_170 -0.53 0.53 94.38 0 0 0 3926 3926
f1h_310 f0_110 f0_122 10.67 -10.67 91.2 0 0 0 3926 3926
f1h_313 f0_195 f0_196 -3.48 3.48 91.6 0 0 0 3926 3926
f1h_314 f0_89 f0_179 3.17 -3.17 95.85 0 0 0 3926 3926
f1h_322 f0_11 f0_62 5.72 -5.72 93.41 0 0 0 3926 3926
f1h_324 f0_114 f0_144 4.45 -4.45 93.19 0 0 0 3926 3926
f1h_335 f0_31 f0_188 -1.8 1.8 94.59 0 0 0 3926 3926
f1h_340 f0_33 f0_37 -7.65 7.65 93.81 0 0 0 3926 3926
f1h_342 f0_92 f0_195 3.58 -3.58 96.4 0 0 0 3926 3926
f1h_343 f0_59 f0_132 1.35 -1.35 94.73 0 0 0 3926 3926
f1h_359 f0_16 f0_93 -0.35 0.35 92.89 0 0 0 3926 3926
f1h_364 f0_22 f0_72 -0.26 0.26 93.55 0 0 0 3926 3926
f1h_365 f0_51 f0_81 1.51 -1.51 93.37 0 0 0 3926 3926
f1h_366 f0_26 f0_191 10.15 -10.15 87.75 0 0 0 3926 3926
f1h_368 f0_81 f0_91 -8.66 8.66 89.67 0 0 0 3926 3926
f1h_369 f0_77 f0_191 -10.48 10.48 86.85 0 0 0 3926 3926
f1h_370 f0_30 f0_82 -0.12 0.12 97.11 0 0 0 3926 3926
f1h_373 f0_85 f0_194 -2.18 2.18 95.53 0 0 0 3926 3926
f1h_382 f0_111 f0_199 1.95 -1.95 91.56 0 0 0 3926 3926
f1h_383 f0_87 f0_147 -8.42 8.42 91.88 0 0 0 3926 3926
f1h_393 f0_21 f0_157 -9.24 9.24 92.22 0 0 0 3926 3926
f1h_399 f0_44 f0_88 -6.66 6.66 93.93 0 0 0 3926 3926
f1h_411 f0_7 f0_157 0.11 -0.11 92.28 0 0 0 3926 3926
